time,USDT open,USDT high,USDT low,USDT close,USDT volume,USDThigh,USDT daily_return,fast_close,slow_close,crossover_long,crossover_short,crossover_signal,fast_vol,slow_vol,vol_trend_long,vol_trend_short,vol_trend_signal,bollinger_mid_band,bollinger_std,bollinger_upper_band,bollinger_lower_band,bollinger_long,bollinger_short,bollinger_signal
2019-04-17 00:00:00+00:00,1.0070000000000001,1.01,1.003,1.01,195933.79073219,1.01,0.00497512437810954,1.00334184036842,1.002253232157249,1.0,0.0,1.0,0.0041981578666232915,0.004146562178127227,1.0,0.0,1.0,1.0036,0.004235190917214974,1.007835190917215,0.999364809082785,1.0,0.0,1.0
2019-04-18 00:00:00+00:00,1.008,1.008,1.003,1.008,105545.66716760001,1.008,-0.001980198019801982,1.0037251576858839,1.0025501087001845,1.0,0.0,1.0,0.004088108669692466,0.004075027374684136,1.0,0.0,1.0,1.00415,0.004042862456490687,1.0081928624564909,1.0001071375435093,1.0,-1.0,0.0
2019-04-19 00:00:00+00:00,1.006,1.006,1.002,1.004,810150.40671488,1.006,-0.003968253968253954,1.0037475911541216,1.0026235993137655,1.0,0.0,1.0,0.004108287570819896,0.004088597660535396,1.0,0.0,1.0,1.0044000000000002,0.0038580060298439678,1.008258006029844,1.0005419939701563,1.0,-1.0,0.0
2019-04-20 00:00:00+00:00,1.004,1.007,1.003,1.006,78546.42095009,1.0070000000000001,0.0019920318725099584,1.0039300714423331,1.0027916767113139,1.0,0.0,1.0,0.003971420870633303,0.004001449839435564,0.0,-1.0,-1.0,1.0048000000000001,0.0035629674208588554,1.008362967420859,1.0012370325791413,1.0,-1.0,0.0
2019-04-21 00:00:00+00:00,1.005,1.01,1.004,1.008,96733.03510196,1.01,0.001988071570576455,1.004257542822999,1.0030465352416325,1.0,0.0,1.0,0.00383675363981305,0.00391659167614375,0.0,-1.0,-1.0,1.0053,0.003246050231475031,1.0085460502314751,1.002053949768525,1.0,-1.0,0.0
2019-04-22 00:00:00+00:00,1.0070000000000001,1.01,1.003,1.005,88310.59900859,1.01,-0.002976190476190577,1.00431690570793,1.0031405756520397,1.0,0.0,1.0,0.003795533943458449,0.0038883665656141812,0.0,-1.0,-1.0,1.0050000000000001,0.0029558149646517744,1.007955814964652,1.0020441850353483,1.0,-1.0,0.0
2019-04-23 00:00:00+00:00,1.006,1.008,1.003,1.005,281962.37063108,1.008,0.0,1.0043712057225933,1.00322870771341,1.0,0.0,1.0,0.0036397860887175514,0.0037923381501876047,0.0,-1.0,-1.0,1.0051,0.0029181825634597195,1.0080181825634598,1.0021818174365404,1.0,-1.0,0.0
2019-04-24 00:00:00+00:00,1.006,1.01,1.005,1.006,350178.29019936,1.01,0.0009950248756220859,1.0044999895566602,1.003358127883879,1.0,0.0,1.0,0.0034998273159675733,0.0037038269906681373,0.0,-1.0,-1.0,1.0053,0.0028302873203591024,1.0081302873203593,1.002469712679641,1.0,-1.0,0.0
2019-04-25 00:00:00+00:00,1.005,1.006,0.966,0.982,1203609.36252391,1.006,-0.02385685884691846,1.0027297315362842,1.0023746933011546,1.0,0.0,1.0,0.007434042126379885,0.006305350334290413,1.0,0.0,1.0,1.00425,0.005928299658595333,1.0101782996585955,0.9983217003414048,0.0,-1.0,-1.0
2019-04-26 00:00:00+00:00,0.981,0.982,0.9570000000000001,0.972,1042653.43859626,0.982,-0.010183299389002087,1.0003229303554348,1.0009948252750065,0.0,-1.0,-1.0,0.007504762403242098,0.006466946885858743,1.0,0.0,1.0,1.0028000000000001,0.009333583956534691,1.0121335839565349,0.9934664160434654,0.0,-1.0,-1.0
2019-04-27 00:00:00+00:00,0.972,0.978,0.9690000000000001,0.976,313987.42084484,0.978,0.004115226337448652,0.9984258805558373,0.9998738824466733,0.0,-1.0,-1.0,0.007421461649441386,0.006419523801584359,1.0,0.0,1.0,1.00125,0.01102091313439083,1.0122709131343908,0.9902290868656092,0.0,-1.0,-1.0
2019-04-28 00:00:00+00:00,0.975,0.976,0.968,0.971,263646.88004378,0.976,-0.0051229508196721785,0.9962950624937812,0.9985948089197506,0.0,-1.0,-1.0,0.00718022066915995,0.006329754615823314,1.0,0.0,1.0,0.99925,0.012665223832875737,1.0119152238328757,0.9865847761671243,0.0,-1.0,-1.0
2019-04-29 00:00:00+00:00,0.97,0.985,0.9690000000000001,0.982,506527.83956265,0.985,0.011328527291452062,0.9951883753485408,0.9978682767415423,0.0,-1.0,-1.0,0.00781576624619181,0.006719935084146541,1.0,0.0,1.0,0.99795,0.013048391713762729,1.0109983917137628,0.9849016082862373,0.0,-1.0,-1.0
2019-04-30 00:00:00+00:00,0.982,0.991,0.98,0.991,1040238.4324536999,0.991,0.009164969450101923,0.9948651860390915,0.9975709424343375,0.0,-1.0,-1.0,0.00801072287304453,0.006880232510277932,1.0,0.0,1.0,0.9974000000000001,0.013100421849374997,1.0105004218493752,0.9842995781506251,1.0,-1.0,0.0
2019-05-01 00:00:00+00:00,0.991,0.994,0.986,0.988,348750.01160017,0.9940000000000001,-0.0030272452068617057,0.9943370494400018,0.9971610433607151,0.0,-1.0,-1.0,0.007730456672029738,0.006752203745380224,1.0,0.0,1.0,0.99665,0.013192003159809536,1.0098420031598097,0.9834579968401905,1.0,-1.0,0.0
2019-05-02 00:00:00+00:00,0.99,0.99,0.978,0.9790000000000001,351460.320076,0.99,-0.009109311740890693,0.9931604746416769,0.9963912268618981,0.0,-1.0,-1.0,0.007786949906231642,0.006843403910560391,1.0,0.0,1.0,0.9953999999999998,0.013635866019628807,1.0090358660196286,0.981764133980371,0.0,-1.0,-1.0
2019-05-03 00:00:00+00:00,0.978,0.993,0.978,0.983,261366.06701357,0.993,0.0040858018386107356,0.9923830314353678,0.9958291706362565,0.0,-1.0,-1.0,0.007616299870707005,0.0067676833018855,1.0,0.0,1.0,0.9943,0.013707854068303335,1.0080078540683033,0.9805921459316966,1.0,-1.0,0.0
2019-05-04 00:00:00+00:00,0.983,0.9949,0.981,0.991,282859.3661714,0.9949,0.008138351983723258,0.9922774592505477,0.9956283889909501,0.0,-1.0,-1.0,0.007706757285591484,0.00685370502779181,1.0,0.0,1.0,0.9936,0.013488396572805442,1.0070883965728055,0.9801116034271946,1.0,-1.0,0.0
2019-05-05 00:00:00+00:00,0.991,0.992,0.98701,0.991,58524.47099982,0.992,0.0,0.992180160697332,0.9954376921955725,0.0,-1.0,-1.0,0.007406075908804827,0.006708430659204822,1.0,0.0,1.0,0.99315,0.013413563441924486,1.0065635634419245,0.9797364365580755,1.0,-1.0,0.0
2019-05-06 00:00:00+00:00,0.991,0.992,0.986,0.9909899999999999,126545.93066245,0.992,-1.0090817356145365e-05,0.9920896958815981,0.995256026930292,0.0,-1.0,-1.0,0.007117819369679313,0.006567574239616431,1.0,0.0,1.0,0.9924495,0.013124864099547334,1.0055743640995474,0.9793246359004526,1.0,-1.0,0.0
2019-05-07 00:00:00+00:00,0.991,0.994,0.9840000000000001,0.9840000000000001,184700.71070241,0.9940000000000001,-0.007053552508098027,0.9914759504271174,0.9948000955012095,0.0,-1.0,-1.0,0.007097511058986459,0.006577382767846769,1.0,0.0,1.0,0.9911495,0.012570962980741215,1.0037204629807412,0.9785785370192588,1.0,-1.0,0.0
2019-05-08 00:00:00+00:00,0.982,0.9945,0.98,0.992,581096.0713453001,0.9945,0.008130081300812941,0.9915156396381309,0.9946875804449984,0.0,-1.0,-1.0,0.007219006123624276,0.006665336850951723,1.0,0.0,1.0,0.9903495000000001,0.011935213479007513,1.0022847134790076,0.9784142865209926,1.0,-1.0,0.0
2019-05-09 00:00:00+00:00,0.9910100000000001,0.997,0.98935,0.995,804938.70244922,0.997,0.003024193548387011,0.9917791055118274,0.9947000381648784,0.0,-1.0,-1.0,0.006985715268862677,0.006558431966604067,1.0,0.0,1.0,0.9898995000000002,0.011557130619574392,1.0014566306195745,0.9783423693804257,1.0,-1.0,0.0
2019-05-10 00:00:00+00:00,0.9931200000000001,0.999,0.991,0.99516,431904.55606335,0.9990000000000001,0.00016080402010065775,0.9920343679613024,0.9947182442804241,0.0,-1.0,-1.0,0.0067160591697653215,0.006425369510174253,1.0,0.0,1.0,0.9893575,0.011003228174638913,1.000360728174639,0.978354271825361,1.0,-1.0,0.0
2019-05-11 00:00:00+00:00,0.995,1.013,0.99315,1.001,679869.88576086,1.013,0.005868403070862893,0.992710355943884,0.994965131205561,0.0,-1.0,-1.0,0.006630835249544426,0.006400470534430213,1.0,0.0,1.0,0.9890075000000002,0.010477807562453097,0.9994853075624532,0.9785296924375471,1.0,0.0,1.0
2019-05-12 00:00:00+00:00,1.00301,1.01,0.995,1.0,399845.66843919,1.01,-0.0009990009990008544,0.9932592798427873,0.9951616695681987,0.0,-1.0,-1.0,0.006391999587771596,0.006277419265324288,1.0,0.0,1.0,0.9887575000000002,0.010130022016394725,0.9988875220163949,0.9786274779836055,1.0,0.0,1.0
2019-05-13 00:00:00+00:00,1.00098,1.017,0.995,1.00001,898504.60672708,1.0170000000000001,1.0000000000065512e-05,0.9937670243510922,0.9953496915391373,0.0,-1.0,-1.0,0.006148162626667338,0.006152952394043914,0.0,-1.0,-1.0,0.9885080000000002,0.009763747447089013,0.9982717474470891,0.9787442525529112,1.0,0.0,1.0
2019-05-14 00:00:00+00:00,1.00369,1.00977,0.99235,0.9979299999999999,651813.6409979999,1.00977,-0.002079979200208082,0.994079795512498,0.9954491301685114,0.0,-1.0,-1.0,0.005953686463763083,0.006048148034122915,0.0,-1.0,-1.0,0.9881045000000002,0.00915030138991755,0.9972548013899177,0.9789541986100826,1.0,0.0,1.0
2019-05-15 00:00:00+00:00,1.0,1.006,0.998,1.005,439028.35523782,1.006,0.00708466525708218,0.9948994234862956,0.9958149763639346,0.0,-1.0,-1.0,0.006006559001036927,0.0060829779439425784,0.0,-1.0,-1.0,0.9892545000000001,0.009767225795324476,0.9990217257953247,0.9794872742046756,1.0,0.0,1.0
2019-05-16 00:00:00+00:00,1.0028700000000002,1.00933,0.991,1.0,564377.99579658,1.0093299999999998,-0.004975124378109319,0.9952818968621945,0.9959743534986082,0.0,-1.0,-1.0,0.00598430837519754,0.006054675366552641,0.0,-1.0,-1.0,0.9906545000000001,0.009151138252468789,0.9998056382524689,0.9815033617475313,1.0,0.0,1.0
2019-05-17 00:00:00+00:00,0.99961,1.00478,0.951,0.9982700000000001,1114580.15609721,1.00478,-0.001730000000000009,0.9955057709104855,0.9960612898844294,0.0,-1.0,-1.0,0.005783828805290708,0.005949069114237602,0.0,-1.0,-1.0,0.9917680000000002,0.008613230703859127,1.0003812307038593,0.9831547692961411,1.0,-1.0,0.0
2019-05-18 00:00:00+00:00,1.00199,1.00866,0.9990000000000001,1.0,284330.66283739,1.0086600000000001,0.0017329980866900294,0.9958422186345562,0.9962096478570175,0.0,-1.0,-1.0,0.005577119915860376,0.005843131310539806,0.0,-1.0,-1.0,0.9932180000000003,0.0072691602352899865,1.0004871602352903,0.9859488397647103,1.0,-1.0,0.0
2019-05-19 00:00:00+00:00,1.002,1.0095,1.00003,1.0023,258214.81032948,1.0095,0.002299999999999969,0.9963253061583269,0.9964378645875215,0.0,-1.0,-1.0,0.0053894886651738765,0.005746097449558188,0.0,-1.0,-1.0,0.9942330000000001,0.007033782466744207,1.0012667824667443,0.9871992175332559,1.0,0.0,1.0
2019-05-20 00:00:00+00:00,1.00254,1.0096,1.0,1.004,367448.97315822,1.0096,0.0016960989723635578,0.9968990361621205,0.9967198209488972,1.0,0.0,1.0,0.005193750984881531,0.005643689875063097,0.0,-1.0,-1.0,0.9948830000000003,0.0073143687715564246,1.0021973687715566,0.9875686312284438,1.0,0.0,1.0
2019-05-21 00:00:00+00:00,1.004,1.0096,1.0000200000000001,1.003,217651.85134794,1.0096,-0.0009960159362550902,0.9973548327729502,0.9969528566567154,1.0,0.0,1.0,0.00501380194189419,0.0055425237933757355,0.0,-1.0,-1.0,0.9956330000000003,0.007340442479134144,1.0029734424791346,0.9882925575208662,1.0,0.0,1.0
2019-05-22 00:00:00+00:00,1.00216,1.00895,0.972,1.00179,1111708.97191045,1.00895,-0.0012063808574276358,0.9976859861835276,0.9971315176177723,1.0,0.0,1.0,0.004843707329112022,0.005445370168877389,0.0,-1.0,-1.0,0.9967725000000003,0.00632057032320095,1.0030930703232013,0.9904519296767993,1.0,-1.0,0.0
2019-05-23 00:00:00+00:00,1.0,1.00699,0.99723,1.0005600000000001,321639.97451042,1.00699,-0.0012278022340012074,0.9979004596603254,0.9972575862256619,1.0,0.0,1.0,0.004678335697756825,0.0053503126876342025,0.0,-1.0,-1.0,0.9976505000000003,0.005468995361413245,1.0031194953614135,0.9921815046385871,1.0,-1.0,0.0
2019-05-24 00:00:00+00:00,1.0005700000000002,1.00777,1.0,1.003,646962.85749151,1.00777,0.0024386343647557762,0.9982808231072995,0.9974678356756794,1.0,0.0,1.0,0.004539120478392595,0.005268630826692199,0.0,-1.0,-1.0,0.9982505000000004,0.005358104019540071,1.0036086040195404,0.9928923959804603,1.0,-1.0,0.0
2019-05-25 00:00:00+00:00,1.004,1.00776,1.0,1.006,141974.99470799998,1.00776,0.002991026919242357,0.9988563132910521,0.9977789378723365,1.0,0.0,1.0,0.0044216129735720885,0.005197311342067412,0.0,-1.0,-1.0,0.9990005000000004,0.005339580581794201,1.0043400805817946,0.9936609194182062,1.0,0.0,1.0
2019-05-26 00:00:00+00:00,1.004,1.01699,1.00201,1.012,977781.95852128,1.01699,0.0059642147117295865,0.9998357993925061,0.9982954074632526,1.0,0.0,1.0,0.004490878035343815,0.005211591901002234,0.0,-1.0,-1.0,1.0000510000000005,0.0057329113573801,1.0057839113573805,0.9943180886426204,1.0,0.0,1.0
2019-05-27 00:00:00+00:00,1.012,1.01491,1.00095,1.00231,325497.04987301,1.01491,-0.009575098814229244,1.000020107308077,0.9984406473161792,1.0,0.0,1.0,0.005164441536397329,0.005461164219705173,0.0,-1.0,-1.0,1.0009665000000003,0.004323527160231703,1.005290027160232,0.9966429728397687,1.0,-1.0,0.0
2019-05-28 00:00:00+00:00,1.00221,1.007,1.0,1.0033,145429.24022819,1.0070000000000001,0.0009877183705639947,1.0002643432205183,0.9986157991146718,1.0,0.0,1.0,0.004972752110208171,0.00536329562705209,0.0,-1.0,-1.0,1.0015315000000002,0.0037963102238603823,1.0053278102238605,0.9977351897761398,1.0,-1.0,0.0
2019-05-29 00:00:00+00:00,1.003,1.0033,0.9989899999999999,1.002,787782.05522438,1.0033,-0.0012957241104356587,1.000393544376193,0.9987373454948151,1.0,0.0,1.0,0.004802046956529095,0.0052729148444296695,0.0,-1.0,-1.0,1.0018815,0.0034712083062328892,1.005352708306233,0.9984102916937672,1.0,-1.0,0.0
2019-05-30 00:00:00+00:00,1.00298,1.004,0.991,1.00017,1026193.81496891,1.004,-0.0018263473053892199,1.0003769091034571,0.9987886236819122,1.0,0.0,1.0,0.004649810478044359,0.005190275183538697,0.0,-1.0,-1.0,1.0021320000000002,0.0031240334926429104,1.0052560334926433,0.9990079665073573,1.0,-1.0,0.0
2019-05-31 00:00:00+00:00,1.00005,1.00489,0.996,1.0019799999999999,295853.3613382,1.00489,0.0018096923523001074,1.0004961700080794,0.9989024723408596,1.0,0.0,1.0,0.004499637467128314,0.005106596424340298,0.0,-1.0,-1.0,1.0021810000000002,0.003113009882141797,1.005294009882142,0.9990679901178584,1.0,-1.0,0.0
2019-06-01 00:00:00+00:00,0.9990000000000001,1.00399,0.995,1.0001,76181.05748878,1.00399,-0.0018762849557876216,1.0004667051258687,0.9989450562471157,1.0,0.0,1.0,0.004362221670869387,0.005028546071834407,0.0,-1.0,-1.0,1.0021860000000002,0.0031094006868809367,1.0052954006868813,0.9990765993131193,1.0,-1.0,0.0
2019-06-02 00:00:00+00:00,1.0001,1.00498,1.0001,1.002,44496.26571561,1.00498,0.0018998100189981935,1.0005807145234638,0.9990533547756307,1.0,0.0,1.0,0.004228070655805156,0.00494993969444547,0.0,-1.0,-1.0,1.0022855000000002,0.0030676640778829582,1.0053531640778832,0.9992178359221172,1.0,-1.0,0.0
2019-06-03 00:00:00+00:00,1.00102,1.00499,0.993,0.998,240821.89217959,1.00499,-0.003992015968063868,1.0003888676059076,0.9990161241055093,1.0,0.0,1.0,0.004214347986781501,0.004921730180349223,0.0,-1.0,-1.0,1.0022890000000002,0.0030624687323854757,1.0053514687323857,0.9992265312676147,0.0,-1.0,-1.0
2019-06-04 00:00:00+00:00,0.9960600000000001,1.002,0.99,0.9980100000000001,317336.00682036,1.002,1.0020040080105376e-05,1.0002120634513503,0.9989806647998698,1.0,0.0,1.0,0.004054963193990348,0.004833707022828452,0.0,-1.0,-1.0,1.0019395000000002,0.003134803737665429,1.0050743037376657,0.9988046962623348,0.0,-1.0,-1.0
2019-06-05 00:00:00+00:00,0.9980100000000001,1.0069,0.9970100000000001,1.002,206078.62502966,1.0069,0.0039979559323053415,1.000344921697785,0.9990867821500331,1.0,0.0,1.0,0.004057307329271672,0.004805941241026966,0.0,-1.0,-1.0,1.0020395000000002,0.003101399471884804,1.005140899471885,0.9989381005281154,1.0,-1.0,0.0
2019-06-06 00:00:00+00:00,1.002,1.008,1.0,1.0029,314283.03972164,1.008,0.0008982035928142286,1.0005347501127657,0.9992204433399654,1.0,0.0,1.0,0.003908848260805765,0.004722670115469905,0.0,-1.0,-1.0,1.0022710000000001,0.00297546440426521,1.0052464644042653,0.9992955355957349,1.0,-1.0,0.0
2019-06-07 00:00:00+00:00,1.0024,1.00698,1.001,1.00201,166105.23729448,1.00698,-0.0008874264632563467,1.0006443346026745,0.9993179710860753,1.0,0.0,1.0,0.003772023242158296,0.004642966717487883,0.0,-1.0,-1.0,1.0023715000000002,0.0029282926137214416,1.0052997926137217,0.9994432073862788,1.0,-1.0,0.0
2019-06-08 00:00:00+00:00,1.003,1.00653,1.002,1.0044899999999999,14106.2521074,1.00653,0.002475025199349279,1.000929953506119,0.9994983444366401,1.0,0.0,1.0,0.0036835314212337903,0.004581774639164487,0.0,-1.0,-1.0,1.0024810000000002,0.002966179360725921,1.005447179360726,0.9995148206392742,1.0,-1.0,0.0
2019-06-09 00:00:00+00:00,1.0044899999999999,1.00685,1.0016100000000001,1.0016100000000001,117659.58481915,1.00685,-0.002867126601559189,1.0009804534696969,0.999571811150036,1.0,0.0,1.0,0.0036434651387973276,0.0045366812444932545,0.0,-1.0,-1.0,1.0023615000000001,0.002949860433807651,1.0053113604338078,0.9994116395661925,1.0,-1.0,0.0
2019-06-10 00:00:00+00:00,1.0016100000000001,1.0082,1.00129,1.00471,58174.67269724,1.0082,0.003095017022593627,1.0012573708233075,0.9997501598596603,1.0,0.0,1.0,0.0035983639862705455,0.0044913404211907645,0.0,-1.0,-1.0,1.002447,0.002993795513882641,1.0054407955138827,0.9994532044861174,1.0,-1.0,0.0
2019-06-11 00:00:00+00:00,1.00471,1.00602,1.0025,1.0035100000000001,103442.75285404,1.0060200000000001,-0.0011943744961233627,1.0014246068578285,0.9998803735368776,1.0,0.0,1.0,0.0034846756047069434,0.0044200094076610845,0.0,-1.0,-1.0,1.0025330000000001,0.0029986296870398027,1.00553162968704,0.9995343703129603,1.0,-1.0,0.0
2019-06-12 00:00:00+00:00,1.0035100000000001,1.009,1.0035,1.00475,166970.47197996,1.0090000000000001,0.001235662823489747,1.0016714568820262,1.0000486579284291,1.0,0.0,1.0,0.00336480194213609,0.004347249787652564,0.0,-1.0,-1.0,1.0027425,0.002999898024582014,1.005742398024582,0.9997426019754181,1.0,-1.0,0.0
