time,LTC open,LTC high,LTC low,LTC close,LTC volume,LTC daily_return,fast_close,slow_close,crossover_long,crossover_short,crossover_signal,fast_vol,slow_vol,vol_trend_long,vol_trend_short,vol_trend_signal,bollinger_mid_band,bollinger_std,bollinger_upper_band,bollinger_lower_band,bollinger_long,bollinger_short,bollinger_signal
2019-04-05 00:00:00+00:00,85.56700000000001,90.363,84.55,88.62200000000001,2073.38874141,0.045921799577486544,68.85774582867724,66.93246259773586,1.0,0.0,1.0,0.084471220363386,0.0798361982102449,1.0,0.0,1.0,,,,,0.0,0.0,0.0
2019-04-06 00:00:00+00:00,88.425,97.7,86.0,92.605,3813.54239633,0.0449436934395524,71.2047752257921,68.79323249149712,1.0,0.0,1.0,0.07996536303174107,0.07670105792547297,1.0,0.0,1.0,,,,,0.0,0.0,0.0
2019-04-07 00:00:00+00:00,92.089,95.601,89.015,90.90799999999999,2244.68788445,-0.018325144430646367,73.10516257967647,70.3344630064926,1.0,0.0,1.0,0.07776722759260242,0.07497949200479535,1.0,0.0,1.0,,,,,0.0,0.0,0.0
2019-04-08 00:00:00+00:00,92.385,94.0,86.649,89.20700000000001,3416.86504235,-0.018711224534694537,74.6242793357628,71.6025320128897,1.0,0.0,1.0,0.07545524487029129,0.0732726412441332,1.0,0.0,1.0,69.38485,13.553522569020478,82.93837256902047,55.83132743097952,1.0,0.0,1.0
2019-04-09 00:00:00+00:00,89.01100000000001,89.725,84.333,86.84,1490.10514274,-0.026533792191195667,75.75392279694647,72.5919989835709,1.0,0.0,1.0,0.07355336166754298,0.07192552590128297,1.0,0.0,1.0,70.72005,13.90521931723935,84.62526931723934,56.81483068276065,1.0,0.0,1.0
2019-04-10 00:00:00+00:00,87.5,91.661,86.78,88.206,5089.32266864,0.015730078304928563,76.88467474472613,73.57403181050829,1.0,0.0,1.0,0.07002645432136194,0.06948491595487657,1.0,0.0,1.0,72.20425,14.117283904099521,86.32153390409952,58.08696609590048,1.0,0.0,1.0
2019-04-11 00:00:00+00:00,88.285,88.285,75.59899999999999,79.5,8779.50091509,-0.0987007686551935,77.11827089488807,73.93573658802856,1.0,0.0,1.0,0.07563407522095425,0.0735477782125192,1.0,0.0,1.0,73.2172,13.862704898965047,87.07990489896505,59.354495101034956,1.0,-1.0,0.0
2019-04-12 00:00:00+00:00,79.307,80.827,75.47,79.169,2597.15730436,-0.004163522012578635,77.29869713150939,74.24628841109876,1.0,0.0,1.0,0.07225311793180507,0.07133607910337474,1.0,0.0,1.0,74.14165,13.596569881968879,87.73821988196887,60.54508011803112,1.0,-1.0,0.0
2019-04-13 00:00:00+00:00,78.539,81.209,76.51,78.029,2573.29608255,-0.014399575591456215,77.3620721402659,74.46488717089245,1.0,0.0,1.0,0.06930204199446086,0.06943815560463455,0.0,-1.0,-1.0,75.06675,13.172688719168356,88.23943871916836,61.89406128083164,1.0,-1.0,0.0
2019-04-14 00:00:00+00:00,77.794,83.68,76.658,83.5,1357.07565625,0.07011495725948058,77.88806011287284,74.97412226523717,1.0,0.0,1.0,0.06861885084689075,0.06879299864523099,0.0,-1.0,-1.0,76.30425,12.713710137506137,89.01796013750614,63.590539862493856,1.0,-1.0,0.0
2019-04-15 00:00:00+00:00,83.77,84.42,75.23899999999999,78.47800000000001,4035.65843973,-0.06014371257485041,77.93803664300597,75.16699856935776,1.0,0.0,1.0,0.0688467258398541,0.06905965768917582,0.0,-1.0,-1.0,77.31315000000001,11.989786597789234,89.30293659778924,65.32336340221077,1.0,-1.0,0.0
2019-04-16 00:00:00+00:00,77.97,81.81,77.301,81.0,3189.82010939,0.032136394913224064,78.19471167271989,75.48099552682979,1.0,0.0,1.0,0.0662331032956128,0.06727495540594802,0.0,-1.0,-1.0,78.29315,11.407525656683605,89.7006756566836,66.8856243433164,1.0,-1.0,0.0
2019-04-17 00:00:00+00:00,80.94,81.863,78.73,79.327,1891.85959738,-0.020654320987654292,78.28871594539211,75.68369987615436,1.0,0.0,1.0,0.06391490273466066,0.0658179460238758,0.0,-1.0,-1.0,79.24945,10.582890737685496,89.83234073768548,68.66655926231451,1.0,-1.0,0.0
2019-04-18 00:00:00+00:00,79.324,83.75200000000001,79.324,82.21,2000.43028887,0.0363432374853454,78.61139618903077,76.02084685545512,1.0,0.0,1.0,0.06176393200757634,0.06430447647665423,0.0,-1.0,-1.0,80.3031,9.69659298766433,89.99969298766433,70.60650701233567,1.0,-1.0,0.0
2019-04-19 00:00:00+00:00,82.205,83.59899999999999,80.329,82.61,1447.08122269,0.004865588127965115,78.93777443204874,76.35483113940354,1.0,0.0,1.0,0.05915490513293392,0.06260371581135109,0.0,-1.0,-1.0,81.41625,8.487601476798224,89.90385147679822,72.92864852320179,1.0,-1.0,0.0
2019-04-20 00:00:00+00:00,82.7,83.0,79.999,81.045,1588.21208694,-0.01894443771940435,79.10849260768998,76.58830798335877,1.0,0.0,1.0,0.05718790639950697,0.06132985926648609,0.0,-1.0,-1.0,82.4475,6.908324417914804,89.3558244179148,75.5391755820852,1.0,-1.0,0.0
2019-04-21 00:00:00+00:00,81.82300000000001,81.82300000000001,73.486,77.499,5003.73689758,-0.043753470294281005,78.97899088328774,76.63287081405679,1.0,0.0,1.0,0.056555272296404835,0.06090394818378793,0.0,-1.0,-1.0,83.30435,4.750670216151777,88.05502021615177,78.55367978384822,0.0,-1.0,-1.0
2019-04-22 00:00:00+00:00,76.94800000000001,78.214,75.6,76.976,3571.08998084,-0.006748474173860264,78.81884249896876,76.64938916143453,1.0,0.0,1.0,0.05427302550274342,0.05944302778806028,0.0,-1.0,-1.0,83.28315,4.779265295606582,88.06241529560658,78.50388470439343,0.0,-1.0,-1.0
2019-04-23 00:00:00+00:00,76.807,79.611,74.0,74.26,4566.92919377,-0.03528372479733932,78.45645444007943,76.53613809400366,1.0,0.0,1.0,0.05303364034384588,0.058666928085671914,0.0,-1.0,-1.0,82.7361,5.159253168107917,87.8953531681079,77.57684683189208,0.0,-1.0,-1.0
2019-04-24 00:00:00+00:00,74.358,75.0,70.592,73.16199999999999,6389.14367576,-0.014785887422569366,78.03783795084986,76.37856484580313,1.0,0.0,1.0,0.051002614103045976,0.05738309458211153,0.0,-1.0,-1.0,82.15765,5.557032758728255,87.71468275872826,76.60061724127175,0.0,-1.0,-1.0
2019-04-25 00:00:00+00:00,73.313,74.634,66.1,70.558,5992.87490564,-0.03559224734151612,77.44933798331608,76.11055705076258,1.0,0.0,1.0,0.04977683525362015,0.05662186230470991,0.0,-1.0,-1.0,81.25444999999999,5.907979897651364,87.16242989765135,75.34647010234863,0.0,-1.0,-1.0
2019-04-26 00:00:00+00:00,70.48899999999999,72.88600000000001,68.982,71.285,2568.66432244,0.010303580033447446,76.96653728198612,75.89134061895591,1.0,0.0,1.0,0.047957248191562024,0.05531618301628525,0.0,-1.0,-1.0,80.18845,5.670830863425478,85.85928086342548,74.51761913657452,0.0,-1.0,-1.0
2019-04-27 00:00:00+00:00,71.666,71.79,70.173,70.434,1031.32069836,-0.011937995370695065,76.45703664367642,75.6465952862207,1.0,0.0,1.0,0.046084571493189404,0.05410608795774638,0.0,-1.0,-1.0,79.16475,5.478616036103705,84.6433660361037,73.6861339638963,0.0,-1.0,-1.0
2019-04-28 00:00:00+00:00,70.48,70.7,67.081,67.456,890.81823542,-0.04228071669932132,75.75771282730793,75.283763110129,1.0,0.0,1.0,0.04543511564512578,0.05364638165533905,0.0,-1.0,-1.0,78.07719999999999,5.538773288088449,83.61597328808844,72.53842671191154,0.0,-1.0,-1.0
2019-04-29 00:00:00+00:00,67.899,68.47800000000001,65.39,66.604,2373.84858045,-0.012630455407969698,75.04905581222945,74.9037570956441,1.0,0.0,1.0,0.043649911814400484,0.05248838203154637,0.0,-1.0,-1.0,77.0654,5.699746304603577,82.76514630460358,71.36565369539642,0.0,-1.0,-1.0
2019-04-30 00:00:00+00:00,66.764,73.824,66.764,73.395,2140.42871044,0.1019608431926009,74.92142323127386,74.8384415495974,1.0,0.0,1.0,0.05154558151571531,0.05560508976711599,0.0,-1.0,-1.0,76.32485,5.107505481100703,81.4323554811007,71.2173445188993,1.0,-1.0,0.0
2019-05-01 00:00:00+00:00,73.332,74.52199999999999,71.25,72.253,1543.64569214,-0.015559643027454162,74.71614227278681,74.72771367683507,0.0,-1.0,-1.0,0.04970594001823108,0.054512688697248235,0.0,-1.0,-1.0,75.9625,5.1274189002798884,81.0899189002799,70.83508109972011,1.0,-1.0,0.0
2019-05-02 00:00:00+00:00,72.67399999999999,73.46600000000001,71.595,72.42,1355.01104371,0.002311322713243857,74.5399947587491,74.62989352258029,0.0,-1.0,-1.0,0.047756450236112975,0.05331968734262807,0.0,-1.0,-1.0,75.62505,5.127368674445428,80.75241867444544,70.49768132555457,1.0,-1.0,0.0
2019-05-03 00:00:00+00:00,72.072,79.642,71.984,77.905,2806.6707106999997,0.07573874620270638,74.79747293336845,74.76735620648942,1.0,0.0,1.0,0.050334751707809294,0.05427072521644113,0.0,-1.0,-1.0,75.61885,5.124382933583326,80.74323293358331,70.49446706641668,1.0,-1.0,0.0
2019-05-04 00:00:00+00:00,78.133,81.321,73.893,77.232,1999.30528983,-0.008638726654258466,74.98330988172347,74.86982830226503,1.0,0.0,1.0,0.04851607909724599,0.053186153904001526,0.0,-1.0,-1.0,75.30545,4.798311352910912,80.10376135291091,70.50713864708908,1.0,-1.0,0.0
2019-05-05 00:00:00+00:00,77.255,77.375,74.57300000000001,75.075,1594.47255842,-0.027928837787445596,74.99029352198336,74.87828169400387,1.0,0.0,1.0,0.04743745789341581,0.05248088081819371,0.0,-1.0,-1.0,75.1353,4.739870407955326,79.87517040795532,70.39542959204468,1.0,-1.0,0.0
2019-05-06 00:00:00+00:00,75.128,76.003,71.062,74.285,7292.04188514,-0.010522810522810566,74.93668374588547,74.85404919958025,1.0,0.0,1.0,0.04571474702692726,0.05145668733064951,0.0,-1.0,-1.0,74.79955,4.536024232681496,79.3355742326815,70.2635257673185,1.0,-1.0,0.0
2019-05-07 00:00:00+00:00,74.268,77.8,72.947,73.057,2135.8329462,-0.016530928182001636,74.79407673422727,74.78125875453507,1.0,0.0,1.0,0.0441929555839446,0.050537335261296105,0.0,-1.0,-1.0,74.48605,4.421882386436093,78.9079323864361,70.06416761356391,1.0,-1.0,0.0
2019-05-08 00:00:00+00:00,72.781,74.774,71.298,73.82300000000001,2346.6916705,0.010484963795392543,74.72053165107219,74.74275344727509,0.0,-1.0,-1.0,0.042581652062775026,0.0495221013313481,0.0,-1.0,-1.0,74.0667,4.031265807476156,78.09796580747616,70.03543419252384,1.0,-1.0,0.0
2019-05-09 00:00:00+00:00,73.942,75.5,72.295,73.92699999999999,1911.7330072999998,0.0014087750430085144,74.66052967422634,74.71022530435147,0.0,-1.0,-1.0,0.04093534621546089,0.04850929198284574,0.0,-1.0,-1.0,73.63255000000001,3.494603305173046,77.12715330517305,70.13794669482697,1.0,-1.0,0.0
2019-05-10 00:00:00+00:00,73.76,79.0,72.48100000000001,76.648,4512.0144657,0.03680657946352461,74.810586573485,74.78692590713328,1.0,0.0,1.0,0.040554832760809505,0.04800822122302841,0.0,-1.0,-1.0,73.4127,3.122200946026453,76.53490094602645,70.29049905397355,1.0,0.0,1.0
2019-05-11 00:00:00+00:00,77.53,95.87299999999999,77.06,88.72,19939.41944836,0.1574992172007097,75.85932427323671,75.3345266057362,1.0,0.0,1.0,0.057008389624641324,0.05596478964142161,1.0,0.0,1.0,73.97375,4.568396469510022,78.54214646951002,69.40535353048998,1.0,0.0,1.0
2019-05-12 00:00:00+00:00,88.0,94.0,83.54700000000001,84.663,13954.36346598,-0.04572813345356175,76.52225760268506,75.69866775055472,1.0,0.0,1.0,0.05719691413064265,0.055927676983785826,1.0,0.0,1.0,74.3581,5.123869537966918,79.4819695379669,69.23423046203308,1.0,0.0,1.0
2019-05-13 00:00:00+00:00,84.573,93.304,84.514,87.564,14772.079208000001,0.03426526345629144,77.35274441502365,76.15881443130672,1.0,0.0,1.0,0.05537470149268195,0.05506328181761313,1.0,0.0,1.0,75.02329999999999,5.913246023703239,80.93654602370323,69.11005397629675,1.0,0.0,1.0
2019-05-14 00:00:00+00:00,87.744,94.431,86.41,91.91,9542.20785337,0.04963226896898276,78.4464548087868,76.7658256967135,1.0,0.0,1.0,0.0541967846127484,0.05456425991661311,0.0,-1.0,-1.0,75.9607,6.990538403329255,82.95123840332926,68.97016159667075,1.0,0.0,1.0
2019-05-15 00:00:00+00:00,91.896,104.41,90.81299999999999,102.75,18608.68644424,0.11794146447611807,80.27058415764387,77.76114983763411,1.0,0.0,1.0,0.05902285905528034,0.05744987406862033,1.0,0.0,1.0,77.5703,9.076128609536237,86.64642860953624,68.49417139046376,1.0,0.0,1.0
2019-05-16 00:00:00+00:00,102.213,107.449,90.42,95.491,23137.37229428,-0.070647201946472,81.41190687168786,78.43635097454494,1.0,0.0,1.0,0.06206155471980943,0.05870782613784196,1.0,0.0,1.0,78.78059999999999,9.780474831869986,88.56107483186997,69.00012516813001,1.0,0.0,1.0
2019-05-17 00:00:00+00:00,95.618,97.31,82.03,89.984,16921.23158277,-0.05767035636866302,82.05414346877303,78.87366171485141,1.0,0.0,1.0,0.06285787954250917,0.05909795053214231,1.0,0.0,1.0,79.75809999999998,9.878835393218976,89.63693539321896,69.879264606781,1.0,0.0,1.0
2019-05-18 00:00:00+00:00,90.0,90.5,85.454,86.725,4156.57990489,-0.03621754978662872,82.40381390570262,79.16939524077989,1.0,0.0,1.0,0.06172667437434596,0.05860454349227758,1.0,0.0,1.0,80.72155,9.55005565966145,90.27160565966145,71.17149434033854,1.0,-1.0,0.0
2019-05-19 00:00:00+00:00,86.541,97.12,86.40100000000001,94.941,8629.90344072,0.09473623522629017,83.34168371618512,79.76038636714668,1.0,0.0,1.0,0.06390073939911776,0.05991753540350066,1.0,0.0,1.0,82.13839999999999,9.446820575700263,91.58522057570025,72.69157942429973,1.0,0.0,1.0
2019-05-20 00:00:00+00:00,94.802,94.869,87.738,91.869,9500.56076701,-0.03235693746642654,83.97915242891692,80.21185945708764,1.0,0.0,1.0,0.06267195641922925,0.059344491640260434,1.0,0.0,1.0,83.06209999999999,9.450087885417014,92.512187885417,73.61201211458297,1.0,-1.0,0.0
2019-05-21 00:00:00+00:00,91.83,93.51799999999999,89.514,92.0,4568.38233926,0.0014259434629744214,84.57838154025558,80.6492765518748,1.0,0.0,1.0,0.060324940548171925,0.058238405264275116,1.0,0.0,1.0,84.04945,9.291567407714668,93.34101740771466,74.75788259228533,1.0,-1.0,0.0
2019-05-22 00:00:00+00:00,91.273,92.194,85.895,87.79,16456.32482082,-0.0457608695652173,84.81817822704814,80.91302075446399,1.0,0.0,1.0,0.0598729521602056,0.058070885370548754,1.0,0.0,1.0,84.81794999999998,8.906730261141686,93.72468026114167,75.91121973885829,1.0,-1.0,0.0
2019-05-23 00:00:00+00:00,87.87899999999999,90.0,85.0,88.90299999999999,1946.44442539,0.012677981546873164,85.12300833006398,81.20682000680166,1.0,0.0,1.0,0.0576284613658344,0.056996001722720735,1.0,0.0,1.0,85.36784999999999,8.79628507277812,94.16413507277811,76.57156492722187,1.0,-1.0,0.0
2019-05-24 00:00:00+00:00,89.0,104.204,88.679,100.723,8586.77905964,0.1329538935693957,86.2865772419874,81.92137424675404,1.0,0.0,1.0,0.06508956117928534,0.06087779552866027,1.0,0.0,1.0,86.54239999999999,9.211306589986956,95.75370658998695,77.33109341001303,1.0,0.0,1.0
2019-05-25 00:00:00+00:00,101.0,105.0,98.994,102.98,5484.04054333,0.02240799023063267,87.53112715501676,82.68921983450703,1.0,0.0,1.0,0.06264360997410794,0.05978559958675219,1.0,0.0,1.0,87.93764999999999,9.49203043153351,97.4296804315335,78.44561956846648,1.0,0.0,1.0
2019-05-26 00:00:00+00:00,102.806,114.62799999999999,99.001,113.0,9558.45820777,0.09730044668867732,89.42910353894699,83.7900234237108,1.0,0.0,1.0,0.06410228547215058,0.06088165894057006,1.0,0.0,1.0,89.87339999999998,10.459591837663966,100.33299183766394,79.41380816233601,1.0,0.0,1.0
2019-05-27 00:00:00+00:00,112.955,121.7,111.0,116.859,9010.77220001,0.03415044247787602,91.4724087688277,84.98639223334942,1.0,0.0,1.0,0.06175490594687061,0.05987351136314884,1.0,0.0,1.0,92.06349999999998,11.30477008076448,103.36827008076446,80.75872991923549,1.0,0.0,1.0
2019-05-28 00:00:00+00:00,116.35799999999999,117.891,111.631,114.4,4108.47840192,-0.021042452870553285,93.17970278433597,86.04658412220724,1.0,0.0,1.0,0.06055538949823923,0.059178701933760514,1.0,0.0,1.0,94.09234999999998,11.498369336448054,105.59071933644803,82.59398066355193,1.0,0.0,1.0
2019-05-29 00:00:00+00:00,114.60600000000001,118.569,108.75200000000001,114.9,8008.11214388,0.004370629370629375,94.79654750561944,87.0828784716116,1.0,0.0,1.0,0.05839656331589875,0.05812758429760193,1.0,0.0,1.0,96.14099999999999,11.365726577371962,107.50672657737195,84.77527342262803,1.0,0.0,1.0
2019-05-30 00:00:00+00:00,114.69,120.45,102.0,108.046,13243.51565736,-0.05965187119234116,95.78251843273533,87.83319954621871,1.0,0.0,1.0,0.059936336776470596,0.058716981385651304,1.0,0.0,1.0,97.7109,10.679235454104894,108.3901354541049,87.0316645458951,1.0,-1.0,0.0
2019-05-31 00:00:00+00:00,108.307,114.23,104.42399999999999,114.15,2786.6072543,0.056494456065009364,97.14895527800176,88.77202096394642,1.0,0.0,1.0,0.0588503376084365,0.058276937852935445,1.0,0.0,1.0,98.9824,11.059525089261314,110.04192508926131,87.92287491073868,1.0,0.0,1.0
2019-06-01 00:00:00+00:00,115.0,116.0,111.111,111.57600000000001,1774.98456706,-0.02254927726675437,98.22195718303072,89.58292708216901,1.0,0.0,1.0,0.05754192056482127,0.05760616775672509,0.0,-1.0,-1.0,100.32804999999999,10.861052762169608,111.1891027621696,89.46699723783038,1.0,0.0,1.0
2019-06-02 00:00:00+00:00,113.258,116.7,111.79799999999999,114.973,1617.57620019,0.0304456155445616,99.4674947067472,90.4830115872588,1.0,0.0,1.0,0.05555754534437724,0.05667985753132577,0.0,-1.0,-1.0,101.69849999999998,10.894899335299812,112.5933993352998,90.80360066470017,1.0,0.0,1.0
2019-06-03 00:00:00+00:00,114.645,116.2,104.646,106.36,6076.82072364,-0.07491324049994341,99.97987446930016,91.04418141511877,1.0,0.0,1.0,0.05853589287283815,0.05799164077827443,1.0,0.0,1.0,102.42099999999998,10.688785377305773,113.10978537730576,91.7322146226942,1.0,-1.0,0.0
2019-06-04 00:00:00+00:00,105.992,106.0,97.77799999999999,101.881,7144.06385827,-0.04211169612636334,100.1211714844547,91.42610851561949,1.0,0.0,1.0,0.05786878878475139,0.05774988651363839,1.0,0.0,1.0,102.37754999999997,10.689143840832175,113.06669384083214,91.6884061591678,1.0,-1.0,0.0
2019-06-05 00:00:00+00:00,102.0,105.066,100.37299999999999,104.0,2738.42891443,0.020798775041469986,100.40940003215468,91.86802965292983,1.0,0.0,1.0,0.055858828484280365,0.056775766661661446,0.0,-1.0,-1.0,102.80299999999997,10.569284554784227,113.3722845547842,92.23371544521574,1.0,-1.0,0.0
2019-06-06 00:00:00+00:00,103.71700000000001,112.07799999999999,101.286,111.62799999999999,5326.27149411,0.07334615384615395,101.2428809663207,92.56065757337221,1.0,0.0,1.0,0.056751428527403,0.05708348954003223,0.0,-1.0,-1.0,103.88519999999998,10.292093212497504,114.17729321249749,93.59310678750248,1.0,-1.0,0.0
2019-06-07 00:00:00+00:00,111.959,121.387,109.833,117.346,10791.43338937,0.05122370731357728,102.4390526118954,93.42719619510528,1.0,0.0,1.0,0.055691071562845675,0.05658945001543603,0.0,-1.0,-1.0,105.41624999999999,9.874088530220492,115.29033853022048,95.5421614697795,1.0,0.0,1.0
2019-06-08 00:00:00+00:00,117.089,120.345,114.161,118.634,3338.16749234,0.010976087808702406,103.6418569738002,94.30627783501541,1.0,0.0,1.0,0.05358596879185947,0.05558890763315261,0.0,-1.0,-1.0,106.6009,9.971973889488071,116.57287388948806,96.62892611051193,1.0,0.0,1.0
2019-06-09 00:00:00+00:00,118.43299999999999,119.2,111.829,115.15,3771.21268084,-0.0293676349107338,104.49644678332429,95.03145280624206,1.0,0.0,1.0,0.052794718891291836,0.055130821919680384,0.0,-1.0,-1.0,107.76495,9.509892320354478,117.27484232035448,98.25505767964552,1.0,-1.0,0.0
2019-06-10 00:00:00+00:00,114.689,130.408,112.821,129.58,16623.14405461,0.1253148067737735,106.3588906808529,96.23064750136189,1.0,0.0,1.0,0.05942789837773302,0.05820566190778571,1.0,0.0,1.0,109.64394999999999,9.93418585902132,119.5781358590213,99.70976414097868,1.0,0.0,1.0
2019-06-11 00:00:00+00:00,129.8,139.0,125.7,136.19799999999998,12276.63162051,0.051072696403766,108.57415734249626,97.61482761095066,1.0,0.0,1.0,0.057836993979312926,0.0575911055276511,1.0,0.0,1.0,112.06434999999999,10.222340453376457,122.28669045337645,101.84200954662353,1.0,0.0,1.0
2019-06-12 00:00:00+00:00,136.2,144.06,130.74200000000002,136.0,12223.71597586,-0.0014537658409081722,110.61002787996473,98.94134113904391,1.0,0.0,1.0,0.055969847798013436,0.05666795401198834,0.0,-1.0,-1.0,114.4192,10.028877985203778,124.44807798520378,104.39032201479623,1.0,0.0,1.0
2019-06-13 00:00:00+00:00,136.0,136.95,128.129,131.0,11804.33335241,-0.03676470588235292,112.12345161329533,100.046912856431,1.0,0.0,1.0,0.05589835239818528,0.05648365785011726,0.0,-1.0,-1.0,115.93305000000001,10.137194870351134,126.07024487035115,105.79585512964887,1.0,0.0,1.0
2019-06-14 00:00:00+00:00,131.42700000000002,133.099,125.825,132.539,7167.23111426,0.011748091603053236,113.6386242670545,101.16517544352915,1.0,0.0,1.0,0.05379120986509651,0.055499582480282514,0.0,-1.0,-1.0,117.41099999999999,10.302736029046363,127.71373602904634,107.10826397095363,1.0,0.0,1.0
2019-06-15 00:00:00+00:00,132.8,139.889,132.8,138.27100000000002,3399.96206385,0.04324764786213864,115.46658860128241,102.43974337428128,1.0,0.0,1.0,0.05230927366287745,0.054818139513885415,0.0,-1.0,-1.0,118.67455,11.240276572149837,129.91482657214982,107.43427342785016,1.0,0.0,1.0
2019-06-16 00:00:00+00:00,138.27100000000002,138.873,134.0,136.95,4143.23327931,-0.009553702511734152,117.06073407056296,103.62292879946017,1.0,0.0,1.0,0.05082809747970655,0.054040399890840946,0.0,-1.0,-1.0,119.67909999999999,11.945150894158262,131.62425089415825,107.73394910584173,1.0,0.0,1.0
2019-06-17 00:00:00+00:00,136.77,137.237,132.202,133.782,5653.79345366,-0.023132530120481776,118.30141432030959,104.65505848213049,1.0,0.0,1.0,0.04995733780248612,0.05352168172529609,0.0,-1.0,-1.0,120.6482,12.27596231237031,132.9241623123703,108.37223768762969,1.0,0.0,1.0
2019-06-18 00:00:00+00:00,134.16899999999998,136.6,129.0,135.171,6000.14584733,0.01038256267659321,119.5530088723188,105.6975720529802,1.0,0.0,1.0,0.04807051274803949,0.052596972312239094,0.0,-1.0,-1.0,121.66174999999998,12.608706281459035,134.27045628145902,109.05304371854095,1.0,0.0,1.0
2019-06-19 00:00:00+00:00,135.4,139.499,133.97,136.899,5094.98342561,0.012783807177575213,120.83986274803684,106.76170046623426,1.0,0.0,1.0,0.046253202056542965,0.05168938264146505,0.0,-1.0,-1.0,123.10439999999998,12.619471935736511,135.7238719357365,110.48492806426347,1.0,0.0,1.0
