time,ETH open,ETH high,ETH low,ETH close,ETH volume,ETH daily_return,fast_close,slow_close,crossover_long,crossover_short,crossover_signal,fast_vol,slow_vol,vol_trend_long,vol_trend_short,vol_trend_signal,bollinger_mid_band,bollinger_std,bollinger_upper_band,bollinger_lower_band,bollinger_long,bollinger_short,bollinger_signal
2019-05-10 00:00:00+00:00,169.93,176.01,167.678,172.14,6920.5620729,0.013005355146236576,164.21101886409392,162.03450629833748,1.0,0.0,1.0,0.03132944325734449,0.034814866484022496,0.0,-1.0,-1.0,163.03080000000003,7.149895012847303,170.18069501284734,155.88090498715272,1.0,0.0,1.0
2019-05-11 00:00:00+00:00,172.028,206.92,172.028,193.0,20566.57508695,0.1211804345300338,166.38164165952477,163.25151884492945,1.0,0.0,1.0,0.043521264905639394,0.04117830999995553,1.0,0.0,1.0,164.17985000000004,9.717620096748936,173.89747009674898,154.4622299032511,1.0,0.0,1.0
2019-05-12 00:00:00+00:00,193.03,204.04,183.0,188.40200000000002,18196.80915086,-0.02382383419689127,168.03981603161333,164.23327916234382,1.0,0.0,1.0,0.04303597331796456,0.04086584374633615,1.0,0.0,1.0,165.02445000000003,11.033263426542291,176.0577134265423,153.99118657345775,1.0,0.0,1.0
2019-05-13 00:00:00+00:00,188.31,208.56799999999998,185.854,196.593,19565.40510334,0.043476183904629366,170.18739762541952,165.48821394381233,1.0,0.0,1.0,0.04231463933454634,0.04066558183398892,1.0,0.0,1.0,166.30945000000003,13.062671011119393,179.37212101111942,153.24677898888064,1.0,0.0,1.0
2019-05-14 00:00:00+00:00,196.58900000000003,220.899,195.84799999999998,217.74,16904.05044342,0.107567410843723,173.76010232679474,167.50186698823913,1.0,0.0,1.0,0.04797479437796901,0.04426601702776919,1.0,0.0,1.0,168.9155,17.39756323681422,186.31306323681423,151.5179367631858,1.0,0.0,1.0
2019-05-15 00:00:00+00:00,217.641,250.502,217.641,248.94,16268.7533269,0.1432901625792229,179.40281233929718,170.62135575213094,1.0,0.0,1.0,0.05678008683750616,0.05028338802254791,1.0,0.0,1.0,173.7557,24.499889563875747,198.25558956387573,149.25581043612425,1.0,0.0,1.0
2019-05-16 00:00:00+00:00,248.8,279.43,242.28799999999998,265.053,25410.83849313,0.06472644010604968,185.82540326268403,174.2175707777864,1.0,0.0,1.0,0.05542145291356107,0.05013627971907946,1.0,0.0,1.0,179.35215,31.361870978819294,210.7140209788193,147.9902790211807,1.0,0.0,1.0
2019-05-17 00:00:00+00:00,263.814,269.01,223.19099999999997,244.982,30148.89740697,-0.07572447774596025,190.257521628061,176.89742750553376,1.0,0.0,1.0,0.0606704185546447,0.05252035440965939,1.0,0.0,1.0,183.82999999999998,34.044489442029,217.874489442029,149.78551055797098,1.0,0.0,1.0
2019-05-18 00:00:00+00:00,244.61599999999999,248.324,232.0,234.68,5510.73734427,-0.04205206913160964,193.58308457737533,179.07390281208507,1.0,0.0,1.0,0.0609919245199174,0.05271725464178866,1.0,0.0,1.0,187.88684999999998,35.06443501728756,222.95128501728755,152.82241498271242,1.0,0.0,1.0
2019-05-19 00:00:00+00:00,233.977,264.999,232.613,261.19,8104.27626782,0.11296233168569958,198.64055795918657,182.15094446452446,1.0,0.0,1.0,0.0638480732431167,0.055116863705980956,1.0,0.0,1.0,193.32195,37.62015447864843,230.94210447864842,155.70179552135156,1.0,0.0,1.0
2019-05-20 00:00:00+00:00,260.971,260.971,239.05,252.36599999999999,9918.91927395,-0.03378383552203368,202.6568612413469,184.7689327036542,1.0,0.0,1.0,0.06348107085645383,0.054960969885282,1.0,0.0,1.0,197.9292,38.97113394295838,236.90033394295838,158.95806605704163,1.0,0.0,1.0
2019-05-21 00:00:00+00:00,252.265,264.0,247.64700000000002,255.665,8755.46906119,0.013072283905121829,206.61704370343233,187.39964037766887,1.0,0.0,1.0,0.06110370284367617,0.05392366785292037,1.0,0.0,1.0,202.78905000000003,39.84186491021332,242.63091491021333,162.94718508978673,1.0,0.0,1.0
2019-05-22 00:00:00+00:00,255.236,261.124,240.338,244.053,6290.63259336,-0.0454188097705982,209.4122133038532,189.4921447669143,1.0,0.0,1.0,0.061415416229019346,0.05417647268988591,1.0,0.0,1.0,207.02705000000006,39.47797794837153,246.5050279483716,167.5490720516285,1.0,-1.0,0.0
2019-05-23 00:00:00+00:00,243.82,248.22299999999998,231.48,245.84099999999998,3732.44681917,0.007326277488906241,212.13071399214735,191.5641465867957,1.0,0.0,1.0,0.05912285456021321,0.05317400982218638,1.0,0.0,1.0,211.07910000000007,39.07261855476696,250.15171855476703,172.0064814452331,1.0,-1.0,0.0
2019-05-24 00:00:00+00:00,245.878,255.946,241.5,249.188,6016.24010252,0.013614490666731704,214.89473508083097,193.6739533621559,1.0,0.0,1.0,0.056874799762672186,0.05218287356751813,1.0,0.0,1.0,215.43690000000007,38.16417631193453,253.6010763119346,177.27272368806553,1.0,-1.0,0.0
2019-05-25 00:00:00+00:00,249.49900000000002,259.0,248.542,251.715,3497.58513908,0.010140937765863669,217.63980768620036,195.79026247423386,1.0,0.0,1.0,0.054728649793716805,0.05121755548961936,1.0,0.0,1.0,219.94980000000004,36.75561419716083,256.70541419716085,183.1941858028392,1.0,-1.0,0.0
2019-05-26 00:00:00+00:00,252.16,271.615,245.613,267.485,10129.40775588,0.0626502194942693,221.35434183303389,198.39401678093543,1.0,0.0,1.0,0.054182240188004265,0.051143468952723654,1.0,0.0,1.0,224.74905000000004,36.36082654447466,261.1098765444747,188.38822345552538,1.0,0.0,1.0
2019-05-27 00:00:00+00:00,268.216,279.519,264.909,271.861,7771.26660899,0.016359795876404126,225.11667899398128,201.0519039114538,1.0,0.0,1.0,0.05212634556449698,0.050203272350975596,1.0,0.0,1.0,230.02100000000004,35.08013860621967,265.1011386062197,194.94086139378038,1.0,0.0,1.0
2019-05-28 00:00:00+00:00,271.704,276.0,264.789,271.60400000000004,4591.32202687,-0.0009453360356946883,228.57833897170624,203.5949023973383,1.0,0.0,1.0,0.05041006613152688,0.04937330596473892,1.0,0.0,1.0,235.12140000000008,33.19748724543065,268.31888724543074,201.92391275456941,1.0,0.0,1.0
2019-05-29 00:00:00+00:00,271.60400000000004,275.199,260.205,268.834,6407.47873579,-0.01019867159541088,231.5749440544596,205.93801866794635,1.0,0.0,1.0,0.04903387652758071,0.0486907393811131,1.0,0.0,1.0,240.06660000000005,30.207101581198533,270.27370158119857,209.8594984188015,1.0,-1.0,0.0
2019-05-30 00:00:00+00:00,268.941,288.5,240.0,254.62400000000002,15264.75111431,-0.052857897438568065,233.29016202813884,207.6806082809436,1.0,0.0,1.0,0.050534280384989735,0.04940104262243247,1.0,0.0,1.0,244.19080000000002,25.746359095894345,269.93715909589434,218.44444090410568,1.0,-1.0,0.0
2019-05-31 00:00:00+00:00,254.06799999999998,268.89,245.66299999999998,268.383,7439.78149693,0.054036540153324035,235.90087088520818,209.84609589609778,1.0,0.0,1.0,0.05003886577519404,0.04917274000783211,1.0,0.0,1.0,247.95995000000002,23.255174669137833,271.2151246691379,224.7047753308622,1.0,-1.0,0.0
2019-06-01 00:00:00+00:00,268.157,274.795,261.467,265.264,3775.48494875,-0.011621451433212915,238.0847341839572,211.8167483609978,1.0,0.0,1.0,0.048593079672593006,0.048496799855445444,1.0,0.0,1.0,251.80305000000004,18.8234906642431,270.6265406642431,232.97955933575693,1.0,-1.0,0.0
2019-06-02 00:00:00+00:00,264.81,273.38,264.43,270.0,1816.36670742,0.01785391157488392,240.45781994271354,213.87935934386059,1.0,0.0,1.0,0.04678404660315076,0.04763781825879422,0.0,-1.0,-1.0,255.47340000000003,14.040734350266078,269.5141343502661,241.43266564973396,1.0,0.0,1.0
2019-06-03 00:00:00+00:00,269.25,269.95,247.101,249.895,3875.05394951,-0.07446296296296295,241.1593674745893,215.15232688290928,1.0,0.0,1.0,0.05057665744695378,0.049486279558164044,1.0,0.0,1.0,257.0811500000001,11.005534661562203,268.0866846615623,246.0756153384379,1.0,-1.0,0.0
2019-06-04 00:00:00+00:00,248.894,250.644,233.794,240.59599999999998,8604.59555849,-0.03721162888413132,241.1174964138365,216.04905023613173,1.0,0.0,1.0,0.049973401898312834,0.049354550198431414,1.0,0.0,1.0,256.66395000000006,11.478388849325537,268.1423388493256,245.18556115067452,0.0,-1.0,-1.0
2019-06-05 00:00:00+00:00,240.65400000000002,248.80599999999998,238.00400000000002,246.06,3521.78903931,0.02271026949741484,241.4847646818026,217.10381304109848,1.0,0.0,1.0,0.04839314909209253,0.04856013402565631,0.0,-1.0,-1.0,255.7143000000001,11.53335139634547,267.2476513963456,244.18094860365463,1.0,-1.0,0.0
2019-06-06 00:00:00+00:00,245.636,250.775,235.98,248.94299999999998,2799.79507904,0.01171665447451842,242.03887098366363,218.21984254238717,1.0,0.0,1.0,0.04660951205008437,0.04770237895858039,0.0,-1.0,-1.0,255.91235000000012,11.372241038576291,267.2845910385764,244.5401089614238,1.0,-1.0,0.0
2019-06-07 00:00:00+00:00,249.97099999999998,254.123,244.515,249.826,4677.87419259,0.003546996702056271,242.61731438399448,219.32484870490742,1.0,0.0,1.0,0.04484479445140179,0.04686362059091894,0.0,-1.0,-1.0,256.6696500000001,10.341511552323825,267.0111615523239,246.32813844767628,1.0,-1.0,0.0
2019-06-08 00:00:00+00:00,249.378,251.021,241.701,244.176,1725.61885343,-0.02261574055542659,242.73307850553442,220.19152704315445,1.0,0.0,1.0,0.04374028496351318,0.04637835021017355,0.0,-1.0,-1.0,255.81895000000014,10.645419768614342,266.46436976861446,245.1735302313858,0.0,-1.0,-1.0
2019-06-09 00:00:00+00:00,244.667,245.144,227.0,231.658,3256.59793171,-0.051266299718236034,241.91064788323843,220.59045767227792,1.0,0.0,1.0,0.04445047330871138,0.04680833559222715,0.0,-1.0,-1.0,254.78355000000016,11.928651613370349,266.7122016133705,242.85489838662983,0.0,-1.0,-1.0
2019-06-10 00:00:00+00:00,230.655,248.09900000000002,227.449,248.09900000000002,4159.44767856,0.07097100035397008,242.37013057837586,221.54529081894768,1.0,0.0,1.0,0.046979641089573525,0.047592377355314214,0.0,-1.0,-1.0,254.40525000000017,12.018857756722179,266.4241077567223,242.38639224327798,1.0,-1.0,0.0
2019-06-11 00:00:00+00:00,248.1,249.0,237.668,245.175,2896.56675626,-0.01178561783804033,242.57836513569896,222.3636530921279,1.0,0.0,1.0,0.045390059812943306,0.04688559877338633,0.0,-1.0,-1.0,254.46135000000018,11.970515058500807,266.431865058501,242.49083494149937,1.0,-1.0,0.0
2019-06-12 00:00:00+00:00,245.333,263.258,243.418,262.92400000000004,5262.94833422,0.07239318853879873,244.08865887958103,223.76533622988026,1.0,0.0,1.0,0.04750087311019894,0.0476513165513551,0.0,-1.0,-1.0,255.31550000000016,11.932454529780044,267.2479545297802,243.3830454702201,1.0,-1.0,0.0
2019-06-13 00:00:00+00:00,263.182,264.151,254.40400000000002,255.0,2347.71819059,-0.030137986642527762,244.89854142953715,224.84249173461023,1.0,0.0,1.0,0.04681015907032886,0.0473611217649536,0.0,-1.0,-1.0,255.60610000000014,11.845830418559448,267.4519304185596,243.7602695814407,1.0,-1.0,0.0
2019-06-14 00:00:00+00:00,255.845,265.824,251.72,264.45,2760.51613687,0.03705882352941181,246.34958427227375,226.2056419214745,1.0,0.0,1.0,0.0458526861256596,0.04685771560788913,0.0,-1.0,-1.0,256.24285000000015,11.96731329947954,268.2101632994797,244.2755367005206,1.0,-1.0,0.0
2019-06-15 00:00:00+00:00,264.373,273.0,262.218,268.863,2393.69984609,0.016687464549064224,248.02030095174072,227.67090246391993,1.0,0.0,1.0,0.04418976623490224,0.04606848031007304,0.0,-1.0,-1.0,256.3117500000002,12.039195789171515,268.3509457891717,244.27255421082867,1.0,0.0,1.0
2019-06-16 00:00:00+00:00,269.593,278.60900000000004,263.582,269.20099999999996,5566.51748028,0.0012571458326360307,249.59198408889804,229.09476339442162,1.0,0.0,1.0,0.042556328901893564,0.04528887426908563,0.0,-1.0,-1.0,256.17875000000015,11.871909081946553,268.0506590819467,244.3068409180536,1.0,0.0,1.0
2019-06-17 00:00:00+00:00,269.324,275.4,267.809,273.704,2795.98395848,0.016727278130467482,251.38104133185573,230.62141907011286,1.0,0.0,1.0,0.04102134868576593,0.044530881878812816,0.0,-1.0,-1.0,256.28375000000017,12.023831226163654,268.30758122616385,244.25991877383652,1.0,0.0,1.0
2019-06-18 00:00:00+00:00,274.14099999999996,274.295,261.058,264.332,2566.21455927,-0.034241370239382785,252.34190365652208,231.77307084137007,1.0,0.0,1.0,0.04106568029491029,0.04446225607581718,0.0,-1.0,-1.0,256.05865000000017,11.816870149672269,267.8755201496724,244.2417798503279,1.0,-1.0,0.0
