time,BSV open,BSV high,BSV low,BSV close,BSV volume,BSV daily_return
2019-12-30 00:00:00+00:00,99.829,100.533,91.092,96.128,482.88210361,-0.04823762376237628
2019-12-31 00:00:00+00:00,96.347,98.656,93.872,96.498,337.97507877,0.003849034620506009
2020-01-01 00:00:00+00:00,96.435,99.363,96.435,97.025,125.76851814,0.0054612530829654116
2020-01-02 00:00:00+00:00,96.013,96.013,92.261,92.49,487.94921444,-0.04674053079103335
2020-01-03 00:00:00+00:00,92.412,103.999,91.559,102.196,522.20901255,0.10494107471077951
2020-01-04 00:00:00+00:00,102.819,109.91,102.0,109.91,446.64615504,0.07548240635641323
2020-01-05 00:00:00+00:00,110.0,113.676,107.835,109.643,402.28713403,-0.002429260303884906
2020-01-06 00:00:00+00:00,108.816,118.125,108.816,118.125,229.42753335,0.07736015979132271
2020-01-07 00:00:00+00:00,118.003,118.5,109.977,114.624,272.04854172,-0.02963809523809524
2020-01-08 00:00:00+00:00,114.323,117.517,110.652,112.446,626.74572022,-0.01900125628140703
2020-01-09 00:00:00+00:00,113.835,118.08,113.835,116.75,393.52034429,0.038276150329936254
2020-01-10 00:00:00+00:00,118.099,177.0,116.381,171.416,2808.59721477,0.4682312633832977
2020-01-11 00:00:00+00:00,171.388,177.344,148.242,149.864,3121.4776071,-0.1257292201428104
2020-01-12 00:00:00+00:00,149.206,169.0,146.99,164.805,999.18189555,0.09969705866652423
2020-01-13 00:00:00+00:00,163.364,174.863,159.774,174.46,1281.13286883,0.058584387609599275
2020-01-14 00:00:00+00:00,175.075,456.946,174.643,424.0,8937.66344484,1.4303565287171844
2020-01-15 00:00:00+00:00,422.001,427.13,277.07,317.95,6736.83587762,-0.25011792452830195
2020-01-16 00:00:00+00:00,315.4,334.097,280.0,315.118,2814.13979979,-0.008907060858625582
2020-01-17 00:00:00+00:00,314.384,335.0,269.9,286.098,4340.27401328,-0.09209248598937536
2020-01-18 00:00:00+00:00,288.949,298.737,241.9,255.544,3057.67173622,-0.10679557354472946
2020-01-19 00:00:00+00:00,248.908,280.2,238.0,280.2,2361.82758046,0.096484362771186
2020-01-20 00:00:00+00:00,281.967,320.0,263.986,300.0,2500.92692326,0.07066381156316925
2020-01-21 00:00:00+00:00,301.0,325.763,288.358,315.712,1572.97042712,0.05237333333333338
2020-01-22 00:00:00+00:00,316.496,325.906,295.201,307.0,1810.39263508,-0.027594769916886253
2020-01-23 00:00:00+00:00,307.0,307.0,244.703,259.855,2597.4890044,-0.15356677524429962
2020-01-24 00:00:00+00:00,257.592,282.336,246.615,264.902,2354.36511591,0.019422370167978098
2020-01-25 00:00:00+00:00,262.821,268.0,245.437,261.458,1938.81894282,-0.013001034344776397
2020-01-26 00:00:00+00:00,260.659,277.913,254.0,273.227,914.45923144,0.0450129657535816
2020-01-27 00:00:00+00:00,273.262,320.999,273.0,298.543,3460.14626971,0.09265555746686838
2020-01-28 00:00:00+00:00,298.443,315.0,277.869,297.086,3488.66011861,-0.004880368992071449
2020-01-29 00:00:00+00:00,296.0,304.247,280.342,286.81,2718.09047625,-0.034589310839285625
2020-01-30 00:00:00+00:00,286.81,305.623,283.024,297.892,2673.68759692,0.03863882012482134
2020-01-31 00:00:00+00:00,298.03,298.039,261.42,271.787,2619.25117702,-0.08763243054529835
2020-02-01 00:00:00+00:00,272.601,289.0,271.232,278.807,1577.53850363,0.025829049954560146
2020-02-02 00:00:00+00:00,278.5,289.943,270.0,278.479,1038.47375298,-0.0011764410506193146
2020-02-03 00:00:00+00:00,277.529,289.279,275.0,279.99,2653.8714554,0.005425902850843434
2020-02-04 00:00:00+00:00,280.119,282.881,265.0,269.94,1232.59360298,-0.035894139076395604
2020-02-05 00:00:00+00:00,270.747,303.271,266.685,299.988,1182.55450944,0.1113136252500555
2020-02-06 00:00:00+00:00,301.299,308.114,285.001,294.776,2684.84066579,-0.017374028294465105
2020-02-07 00:00:00+00:00,294.369,304.995,287.002,295.133,1524.32094902,0.0012110890981624767
2020-02-08 00:00:00+00:00,295.403,349.502,288.763,335.914,5302.42453526,0.1381783805945116
2020-02-09 00:00:00+00:00,337.155,374.0,322.507,351.022,6041.17069506,0.044975797376709536
2020-02-10 00:00:00+00:00,351.005,358.999,331.292,353.901,1653.81789862,0.008201765131530259
2020-02-11 00:00:00+00:00,353.94,373.843,346.0,368.246,2122.82536207,0.0405339346314364
2020-02-12 00:00:00+00:00,369.265,379.999,361.901,367.525,2314.95960304,-0.0019579302965951895
2020-02-13 00:00:00+00:00,366.0,381.67,341.0,360.482,3162.92858051,-0.019163322222977897
2020-02-14 00:00:00+00:00,360.185,364.24,348.039,362.99,1128.57920108,0.006957351545985535
2020-02-15 00:00:00+00:00,363.138,363.138,305.401,311.284,3117.00408813,-0.14244469544615557
2020-02-16 00:00:00+00:00,311.516,323.248,260.011,285.402,2944.38592789,-0.08314593747189059
2020-02-17 00:00:00+00:00,285.4,321.115,255.0,310.31,3039.11583159,0.08727338981506794
2020-02-18 00:00:00+00:00,311.588,325.0,287.0,309.902,3632.29933324,-0.001314814218040028
2020-02-19 00:00:00+00:00,311.635,315.477,285.758,288.666,1742.9411423,-0.06852488851314287
2020-02-20 00:00:00+00:00,287.916,306.542,277.521,286.611,759.64634983,-0.007118954085344353
2020-02-21 00:00:00+00:00,286.207,295.999,282.638,289.019,681.75344037,0.008401631479601379
2020-02-22 00:00:00+00:00,289.257,289.257,275.648,280.133,1338.29917775,-0.030745383521498693
2020-02-23 00:00:00+00:00,281.631,299.985,280.81,296.209,451.38511987,0.05738702687651953
2020-02-24 00:00:00+00:00,295.418,300.495,268.238,278.057,1826.9614099,-0.06128105493080893
2020-02-25 00:00:00+00:00,277.804,278.172,252.778,259.161,1627.1084733,-0.0679572893327628
2020-02-26 00:00:00+00:00,257.1,259.951,210.0,226.15,3339.46237359,-0.12737641851976178
2020-02-27 00:00:00+00:00,223.131,238.966,216.486,226.0,1680.5597504,-0.0006632765863365808
2020-02-28 00:00:00+00:00,228.17,231.759,209.305,217.0,2317.7849686,-0.03982300884955747
2020-02-29 00:00:00+00:00,217.0,222.953,209.0,210.586,1574.73253993,-0.029557603686635847
2020-03-01 00:00:00+00:00,215.0,233.923,213.568,229.697,3356.14101766,0.09075152194352887
2020-03-02 00:00:00+00:00,227.959,259.0,227.959,253.664,2577.72754696,0.104341806815065
2020-03-03 00:00:00+00:00,253.664,255.166,240.717,249.548,1920.19371068,-0.01622618897439121
2020-03-04 00:00:00+00:00,245.849,251.525,220.001,232.223,1960.98058308,-0.06942552134258739
2020-03-05 00:00:00+00:00,233.591,250.523,232.234,241.44,2534.85007547,0.03969029768799803
2020-03-06 00:00:00+00:00,238.787,250.0,238.491,249.0,969.35995725,0.03131212723658061
2020-03-07 00:00:00+00:00,249.5,249.555,230.3,234.318,844.44740384,-0.058963855421686695
2020-03-08 00:00:00+00:00,233.289,234.171,191.211,194.189,1973.49234391,-0.17125871678658922
2020-03-09 00:00:00+00:00,197.271,202.789,185.484,199.774,2050.51897845,0.028760640407026195
2020-03-10 00:00:00+00:00,199.725,203.365,194.104,199.273,1207.02049207,-0.0025078338522530608
2020-03-11 00:00:00+00:00,199.331,200.24,174.173,191.987,1227.97460643,-0.036562906163905784
2020-03-12 00:00:00+00:00,191.19,191.649,100.429,114.083,7768.46708796,-0.4057774745165037
2020-03-13 00:00:00+00:00,113.648,128.53,82.002,120.566,5826.7258646,0.05682704697457108
2020-03-14 00:00:00+00:00,122.03,125.93,112.501,113.349,3755.27401017,-0.0598593301594148
2020-03-15 00:00:00+00:00,114.3,129.82,113.349,121.839,4268.2366948,0.07490141068734602
2020-03-16 00:00:00+00:00,121.089,124.052,99.0,111.277,5268.36015714,-0.0866881704544522
2020-03-17 00:00:00+00:00,112.989,125.343,111.2,120.396,2686.81661905,0.08194865066455792
2020-03-18 00:00:00+00:00,119.04,123.833,110.578,123.833,2764.22682682,0.0285474600485065
2020-03-19 00:00:00+00:00,123.8,170.0,118.637,156.749,11045.562414,0.2658095984107629
2020-03-20 00:00:00+00:00,156.531,178.8,149.381,160.647,14626.3268767,0.024867782250604487
2020-03-21 00:00:00+00:00,160.948,174.998,156.14,167.965,6742.64601456,0.04555329386792173
2020-03-22 00:00:00+00:00,167.233,187.0,152.374,156.763,5662.24536876,-0.06669246569225729
2020-03-23 00:00:00+00:00,155.712,173.552,153.076,170.017,1803.54837301,0.0845480119671096
2020-03-24 00:00:00+00:00,170.764,181.607,168.069,178.573,2921.75055362,0.05032437932677336
2020-03-25 00:00:00+00:00,177.447,180.0,167.398,173.448,2218.61208645,-0.02869974744222248
2020-03-26 00:00:00+00:00,174.363,175.29,165.435,173.607,3238.99314913,0.0009167012591668744
2020-03-27 00:00:00+00:00,173.381,177.486,163.39,163.672,2489.64401703,-0.05722695513429754
2020-03-28 00:00:00+00:00,163.177,163.177,148.0,157.638,3752.01625666,-0.03686641575834593
2020-03-29 00:00:00+00:00,157.64,158.363,146.818,147.158,2117.67653285,-0.06648143214199631
2020-03-30 00:00:00+00:00,146.696,173.0,146.106,165.753,4859.84498384,0.12636078228842473
2020-03-31 00:00:00+00:00,165.438,169.681,163.309,165.351,1564.03013332,-0.0024252954697652207
2020-04-01 00:00:00+00:00,165.999,169.949,157.008,168.162,2069.42065003,0.017000199575448738
2020-04-02 00:00:00+00:00,168.443,188.039,159.427,175.702,5671.43685555,0.044837716011940865
2020-04-03 00:00:00+00:00,175.159,185.258,172.361,179.015,4528.29863957,0.01885578991701853
2020-04-04 00:00:00+00:00,179.099,181.055,174.3,179.259,1164.36516837,0.0013630142725469252
2020-04-05 00:00:00+00:00,178.841,180.0,168.171,174.236,927.81555047,-0.02802090829470205
2020-04-06 00:00:00+00:00,174.249,194.321,174.249,192.661,4928.6315308,0.10574737712068694
2020-04-07 00:00:00+00:00,192.775,195.802,168.17,184.484,6974.96961436,-0.042442424777199284
2020-04-08 00:00:00+00:00,184.683,222.967,184.529,218.342,6491.48313258,0.18352811083888043
2020-04-09 00:00:00+00:00,217.778,226.1,210.0,214.387,4683.53808337,-0.018113784796328747
2020-04-10 00:00:00+00:00,213.059,214.902,178.0,186.773,6973.78932458,-0.1288044517624669
2020-04-11 00:00:00+00:00,186.807,190.066,181.01,187.065,2743.48639926,0.0015633951374127708
2020-04-12 00:00:00+00:00,188.511,204.411,183.129,191.563,3846.88577265,0.024045118007109734
2020-04-13 00:00:00+00:00,191.384,191.384,181.757,188.53,3432.22013105,-0.015832911365973534
2020-04-14 00:00:00+00:00,188.5,194.015,186.78,189.077,2103.52859647,0.002901395003447771
2020-04-15 00:00:00+00:00,188.308,191.174,181.75,181.756,2888.94558711,-0.03871967505302076
2020-04-16 00:00:00+00:00,181.75,199.703,172.111,195.182,7509.41720022,0.07386826294592752
2020-04-17 00:00:00+00:00,194.997,197.446,192.329,193.48,1482.32984458,-0.008720066399565574
2020-04-18 00:00:00+00:00,192.8,209.0,192.25,202.043,6417.29217607,0.044257804424229885
2020-04-19 00:00:00+00:00,203.941,207.455,194.729,195.078,7207.67101205,-0.03447285973777858
2020-04-20 00:00:00+00:00,194.929,198.92,181.655,183.996,3391.54301586,-0.05680804601236422
2020-04-21 00:00:00+00:00,183.582,187.129,178.547,183.187,1815.03435176,-0.004396834713798148
2020-04-22 00:00:00+00:00,183.02,195.852,180.987,192.861,1492.78847056,0.05280942424953716
2020-04-23 00:00:00+00:00,192.663,200.0,187.21,192.855,4358.62914645,-3.11104889013647e-05
2020-04-24 00:00:00+00:00,193.472,196.795,191.897,193.233,633.32128333,0.0019600217780197937
2020-04-25 00:00:00+00:00,192.688,199.526,190.873,193.499,1317.66746171,0.0013765764646824774
2020-04-26 00:00:00+00:00,195.546,199.36,193.0,197.159,882.76704352,0.018914826433211518
2020-04-27 00:00:00+00:00,197.492,198.459,191.112,196.261,1867.98492123,-0.004554699506489679
2020-04-28 00:00:00+00:00,196.137,197.707,191.939,196.048,1382.30138143,-0.0010852894869586294
2020-04-29 00:00:00+00:00,196.289,212.0,195.79,206.674,3663.35284751,0.054201011997061954
2020-04-30 00:00:00+00:00,206.892,230.0,202.408,207.827,4630.83200759,0.00557883429942807
2020-05-01 00:00:00+00:00,207.712,216.965,206.69,211.24,1525.93134977,0.016422312789002413
2020-05-02 00:00:00+00:00,210.825,213.754,208.995,212.39,471.27004738,0.005444044688505789
2020-05-03 00:00:00+00:00,213.391,219.0,203.819,207.65,1663.4711606,-0.022317434907481393
2020-05-04 00:00:00+00:00,208.025,209.0,191.59,203.623,6722.9902951,-0.01939320972790759
2020-05-05 00:00:00+00:00,204.192,213.25,202.25,207.766,3045.10575986,0.02034642451982349
2020-05-06 00:00:00+00:00,206.24,210.998,200.0,202.198,2333.01738952,-0.026799380071811485
2020-05-07 00:00:00+00:00,201.15,210.367,197.0,207.383,1656.19133789,0.02564318143601807
2020-05-08 00:00:00+00:00,207.793,214.0,206.024,210.951,1353.19334356,0.017204881788767556
2020-05-09 00:00:00+00:00,208.56,218.25,205.501,210.806,1932.54475283,-0.000687363416148723
2020-05-10 00:00:00+00:00,208.561,214.996,173.791,182.427,3942.488361,-0.13462140546284274
2020-05-11 00:00:00+00:00,184.0,190.237,171.013,187.895,3538.40231741,0.02997363328893221
2020-05-12 00:00:00+00:00,188.5,194.968,184.263,187.173,2552.98575627,-0.003842571649059323
2020-05-13 00:00:00+00:00,187.918,193.46,185.791,191.598,1341.12569612,0.023641230305653016
2020-05-14 00:00:00+00:00,191.5,196.099,187.276,193.29,1960.16594727,0.008830989885071805
2020-05-15 00:00:00+00:00,193.8,193.99,185.659,185.756,1799.56878618,-0.03897770189870142
2020-05-16 00:00:00+00:00,185.76,190.27,184.672,188.346,1768.60111461,0.013943022028898078
2020-05-17 00:00:00+00:00,188.04,193.9,187.78,190.8,1991.14753128,0.013029212194578088
2020-05-18 00:00:00+00:00,190.8,208.007,190.8,204.46,3878.62159074,0.07159329140461224
2020-05-19 00:00:00+00:00,204.17,204.17,196.437,201.295,2198.92736178,-0.015479800449965886
2020-05-20 00:00:00+00:00,201.43,202.94,192.002,196.972,1039.96147335,-0.02147594326734381
2020-05-21 00:00:00+00:00,197.0,204.083,182.0,192.63,3497.34816189,-0.02204374225778294
2020-05-22 00:00:00+00:00,192.63,196.48,190.22,195.09,1146.34321932,0.012770596480299101
2020-05-23 00:00:00+00:00,195.72,197.02,192.12,193.001,694.65935909,-0.010707878415090466
2020-05-24 00:00:00+00:00,193.001,194.74,186.0,186.0,913.90129018,-0.036274423448583226
2020-05-25 00:00:00+00:00,185.335,188.034,183.431,185.902,2525.65932715,-0.000526881720430139
2020-05-26 00:00:00+00:00,185.532,185.603,177.0,180.491,1712.50353714,-0.029106733655366646
2020-05-27 00:00:00+00:00,180.491,188.22,180.491,188.19,1645.97727783,0.04265586649749831
2020-05-28 00:00:00+00:00,188.6,193.276,184.71,192.69,2688.89997045,0.023912003825920625
2020-05-29 00:00:00+00:00,193.17,194.13,188.72,190.0,2634.87265584,-0.013960247028906525
2020-05-30 00:00:00+00:00,189.6,204.0,187.8,203.75,5188.82619029,0.07236842105263164
2020-05-31 00:00:00+00:00,203.098,203.18,190.7,192.3,3183.45718046,-0.05619631901840483
2020-06-01 00:00:00+00:00,191.76,202.403,191.651,200.778,2560.77957156,0.044087363494539566
2020-06-02 00:00:00+00:00,200.766,207.31,191.0,196.309,4889.75945163,-0.0222584147665581
2020-06-03 00:00:00+00:00,196.113,196.62,192.0,194.437,1863.27562625,-0.009535986633317783
2020-06-04 00:00:00+00:00,194.75,199.637,192.55,194.89,2716.8581034,0.0023298034839047688
2020-06-05 00:00:00+00:00,194.86,197.264,193.006,194.47,1933.04519908,-0.0021550618297500046
2020-06-06 00:00:00+00:00,194.35,195.455,193.002,194.273,704.89667759,-0.0010130097187226461
2020-06-07 00:00:00+00:00,194.25,194.77,186.747,192.39,1259.05801921,-0.00969254605632286
2020-06-08 00:00:00+00:00,192.69,192.69,189.13,191.96,613.5185378,-0.0022350434014241083
2020-06-09 00:00:00+00:00,191.708,192.56,188.194,189.79,501.89148092,-0.011304438424671881
2020-06-10 00:00:00+00:00,190.31,197.1,189.81,193.52,1700.07059709,0.019653301016913538
2020-06-11 00:00:00+00:00,194.08,194.943,177.021,180.75,2497.8597953,-0.06598801157503109
2020-06-12 00:00:00+00:00,180.3,184.28,179.41,182.48,855.91159321,0.009571230982019285
2020-06-13 00:00:00+00:00,182.671,182.91,180.821,182.704,309.32606347,0.0012275317843051248
2020-06-14 00:00:00+00:00,182.06,182.36,177.73,179.22,602.23683375,-0.019069095367370226
2020-06-15 00:00:00+00:00,179.08,179.08,164.205,174.397,2658.19336291,-0.026911059033590035
2020-06-16 00:00:00+00:00,174.016,177.475,172.66,177.14,2205.10473092,0.01572848156791684
2020-06-17 00:00:00+00:00,177.57,177.98,172.1,175.516,1036.7461689,-0.0091678898046742
2020-06-18 00:00:00+00:00,174.96,175.2,170.0,172.36,1586.01513952,-0.01798126666514721
2020-06-19 00:00:00+00:00,172.0,172.0,168.483,170.53,1404.31103961,-0.010617312601531759
2020-06-20 00:00:00+00:00,170.61,175.63,170.159,172.291,1469.34807967,0.010326628745675137
2020-06-21 00:00:00+00:00,172.68,173.27,170.451,170.451,840.53591509,-0.010679606015404186
2020-06-22 00:00:00+00:00,170.977,180.0,170.847,177.545,1670.54130066,0.041618999008512736
2020-06-23 00:00:00+00:00,177.545,180.62,175.42,178.08,2879.90343354,0.0030133205666169616
2020-06-24 00:00:00+00:00,178.066,180.58,170.285,172.42,2252.46207378,-0.031783468104222945
2020-06-25 00:00:00+00:00,172.42,172.96,166.256,172.502,1758.30224827,0.0004755828790163896
2020-06-26 00:00:00+00:00,172.42,172.438,165.927,167.849,1632.46658365,-0.026973600306083534
2020-06-27 00:00:00+00:00,167.65,168.62,136.49,155.36,4629.68294612,-0.07440616268193423
2020-06-28 00:00:00+00:00,154.94,162.0,152.09,160.79,3207.98853048,0.03495108135942315
2020-06-29 00:00:00+00:00,160.53,161.78,156.35,159.35,2433.29837163,-0.008955780832141325
2020-06-30 00:00:00+00:00,159.559,159.75,156.54,157.866,2001.26494852,-0.009312833385629049
2020-07-01 00:00:00+00:00,157.79,159.746,150.52,158.57,2167.52418946,0.004459478291715557
2020-07-02 00:00:00+00:00,158.613,158.621,150.701,154.5,1684.13338646,-0.025666897899981
2020-07-03 00:00:00+00:00,154.076,158.044,153.425,155.623,1459.8578337,0.007268608414239486
2020-07-04 00:00:00+00:00,155.623,156.803,152.73,156.54,1133.35867152,0.005892445204115138
2020-07-05 00:00:00+00:00,156.6,156.82,150.476,154.24,1974.72839218,-0.014692730292576894
2020-07-06 00:00:00+00:00,154.24,197.58,154.24,194.333,7515.68228232,0.2599390560165975
2020-07-07 00:00:00+00:00,194.37,196.58,181.616,186.053,5196.53181299,-0.04260727719944635
2020-07-08 00:00:00+00:00,186.066,192.02,183.73,190.36,3056.95571456,0.023149317667546354
2020-07-09 00:00:00+00:00,190.36,191.1,181.75,185.64,2330.3735932,-0.02479512502626613
2020-07-10 00:00:00+00:00,185.17,185.337,176.39,182.017,1921.70333277,-0.01951626804567974
2020-07-11 00:00:00+00:00,182.0,182.1,178.621,181.107,574.46681045,-0.004999533010652812
2020-07-12 00:00:00+00:00,182.234,189.467,182.013,184.628,1326.76837265,0.019441545605636268
2020-07-13 00:00:00+00:00,184.917,185.97,178.03,181.674,1085.21748538,-0.015999740017765385
2020-07-14 00:00:00+00:00,181.41,181.49,176.86,180.69,1197.68899886,-0.005416295122031789
2020-07-15 00:00:00+00:00,180.69,184.66,177.715,179.323,1014.48479002,-0.007565443577397746
2020-07-16 00:00:00+00:00,180.0,180.037,170.0,174.19,1566.23605065,-0.028624325936996375
2020-07-17 00:00:00+00:00,173.67,174.17,170.307,172.384,1467.75053562,-0.01036798897755331
2020-07-18 00:00:00+00:00,172.2,176.449,171.746,174.052,847.88722172,0.009676072025246008
2020-07-19 00:00:00+00:00,173.48,173.697,163.6,172.58,839.44475722,-0.008457242663112097
2020-07-20 00:00:00+00:00,172.58,172.58,166.999,170.149,757.01091558,-0.014086220883068767
2020-07-21 00:00:00+00:00,169.171,183.056,169.072,179.2,1223.67382894,0.05319455300942111
2020-07-22 00:00:00+00:00,178.67,184.544,175.881,184.442,876.67607919,0.029252232142857215
2020-07-23 00:00:00+00:00,184.547,188.206,181.799,184.5,1577.02658234,0.00031446199889395565
2020-07-24 00:00:00+00:00,185.124,185.124,177.28,180.311,566.71668122,-0.02270460704607047
2020-07-25 00:00:00+00:00,180.754,192.66,180.754,192.66,442.25527335,0.06848722485039738
2020-07-26 00:00:00+00:00,197.58,198.264,187.402,190.613,234.48186032,-0.0106249351188622
2020-07-27 00:00:00+00:00,191.203,212.698,190.455,208.027,1747.72807124,0.09135788220110896
2020-07-28 00:00:00+00:00,212.0,225.0,201.277,216.65,1141.92804582,0.041451350065135895
2020-07-29 00:00:00+00:00,216.51,218.93,211.15,212.43,783.37899114,-0.019478421417032044
2020-07-30 00:00:00+00:00,211.56,217.757,208.171,215.45,947.53746585,0.01421644777103026
2020-07-31 00:00:00+00:00,215.22,235.61,212.2,231.41,1373.22743101,0.07407751218380132
2020-08-01 00:00:00+00:00,231.88,248.57,229.36,247.735,628.55800033,0.07054578453826554
2020-08-02 00:00:00+00:00,247.4,258.746,197.42,217.321,2484.82699051,-0.12276828062243939
2020-08-03 00:00:00+00:00,217.921,237.49,216.0,229.66,985.28311452,0.05677776192820749
2020-08-04 00:00:00+00:00,230.07,236.01,214.91,225.58,1489.29413767,-0.017765392319080364
2020-08-05 00:00:00+00:00,225.61,236.0,223.714,231.968,799.55950735,0.028318113307917336
2020-08-06 00:00:00+00:00,232.751,240.22,227.424,236.08,968.29093904,0.01772658297696239
2020-08-07 00:00:00+00:00,235.8,241.841,217.699,226.07,830.21280595,-0.0424008810572688
2020-08-08 00:00:00+00:00,226.06,233.2,225.26,229.33,457.00318967,0.014420312292652726
2020-08-09 00:00:00+00:00,230.2,231.05,218.924,223.21,519.2452378,-0.026686434395848835
2020-08-10 00:00:00+00:00,223.21,229.607,222.674,224.51,655.7704154,0.0058241118229469535
2020-08-11 00:00:00+00:00,224.57,225.42,202.001,210.136,1138.82948075,-0.06402387421495703
2020-08-12 00:00:00+00:00,209.9,210.411,201.09,207.42,1329.44440783,-0.012924962881181723
2020-08-13 00:00:00+00:00,206.92,214.067,199.38,213.439,891.38562689,0.029018416738983754
2020-08-14 00:00:00+00:00,214.62,217.425,210.16,211.78,452.13277003,-0.007772712578301033
2020-08-15 00:00:00+00:00,212.2,227.17,212.2,224.049,574.98386567,0.05793276041174811
2020-08-16 00:00:00+00:00,224.27,229.05,212.99,222.97,1056.75350809,-0.004815910805225698
2020-08-17 00:00:00+00:00,223.97,229.78,217.458,227.76,1324.59564734,0.021482710678566663
2020-08-18 00:00:00+00:00,226.472,233.8,217.389,217.472,766.4667083,-0.04517035475939579
2020-08-19 00:00:00+00:00,216.83,218.829,201.62,206.199,990.20189089,-0.05183655826957034
2020-08-20 00:00:00+00:00,207.19,210.0,204.34,209.143,329.46338375,0.014277469822840949
2020-08-21 00:00:00+00:00,208.8,211.57,195.626,196.82,918.27210803,-0.05892140784056843
2020-08-22 00:00:00+00:00,195.11,197.17,189.0,196.842,643.78547032,0.00011177725840871844
2020-08-23 00:00:00+00:00,196.0,196.816,191.2,194.37,306.68473123,-0.012558295485719517
2020-08-24 00:00:00+00:00,194.156,206.1,193.088,204.72,319.23710975,0.05324895817255748
2020-08-25 00:00:00+00:00,203.68,203.703,184.52,192.167,1240.47163793,-0.06131789761625639
2020-08-26 00:00:00+00:00,190.348,195.886,188.664,191.299,244.57407682,-0.004516904567381519
2020-08-27 00:00:00+00:00,192.012,192.126,182.211,186.222,619.83872489,-0.026539605538973055
2020-08-28 00:00:00+00:00,184.758,194.1,184.758,192.0,305.72363131,0.031027483326352412
2020-08-29 00:00:00+00:00,191.599,193.0,189.117,189.999,441.83908515,-0.010421875000000025
2020-08-30 00:00:00+00:00,189.999,197.5,189.3,196.183,270.71500722,0.03254753972389324
2020-08-31 00:00:00+00:00,196.803,200.0,191.565,192.478,244.08588076,-0.018885428401033688
2020-09-01 00:00:00+00:00,191.0,207.0,189.0,203.773,1755.99455776,0.05868203119317528
2020-09-02 00:00:00+00:00,204.287,204.575,176.444,184.112,1859.48158713,-0.09648481398418829
2020-09-03 00:00:00+00:00,185.109,185.723,145.252,153.921,3219.66569536,-0.16398170678717305
2020-09-04 00:00:00+00:00,151.815,165.256,150.0,159.266,2383.30085742,0.034725605992684594
2020-09-05 00:00:00+00:00,159.405,173.999,149.962,161.819,1957.59791338,0.016029786646239552
2020-09-06 00:00:00+00:00,164.3,167.397,158.762,163.12,534.5819363,0.008039846989537747
2020-09-07 00:00:00+00:00,164.174,176.12,158.676,173.51,1209.44163797,0.06369543894065699
2020-09-08 00:00:00+00:00,174.639,179.189,165.693,170.3,1113.01316093,-0.01850037461817755
2020-09-09 00:00:00+00:00,171.124,173.044,165.756,169.573,667.53923477,-0.00426893716970056
2020-09-10 00:00:00+00:00,170.472,172.97,164.805,165.981,1301.74217837,-0.021182617515760227
2020-09-11 00:00:00+00:00,166.078,167.608,163.141,167.549,469.96059173,0.009446864400142196
2020-09-12 00:00:00+00:00,167.489,169.495,164.164,168.545,214.6072433,0.005944529659980047
2020-09-13 00:00:00+00:00,167.536,170.0,160.01,162.842,423.78381518,-0.03383666083241854
2020-09-14 00:00:00+00:00,162.842,165.207,160.645,164.722,452.75924102,0.011544933125360757
2020-09-15 00:00:00+00:00,164.354,168.635,162.238,165.718,374.5954501,0.006046551158922275
2020-09-16 00:00:00+00:00,165.208,166.749,161.0,162.943,1076.62394437,-0.016745314329161487
2020-09-17 00:00:00+00:00,163.657,166.004,162.643,164.296,158.23780588,0.008303517180854536
2020-09-18 00:00:00+00:00,164.136,164.559,161.0,162.046,513.46932311,-0.01369479476067581
2020-09-19 00:00:00+00:00,162.046,163.863,161.03,161.65,551.44455461,-0.0024437505399700354
2020-09-20 00:00:00+00:00,161.854,161.854,150.0,154.309,779.2578449,-0.045412929167955474
2020-09-21 00:00:00+00:00,153.657,155.174,142.816,146.15,1110.08554958,-0.052874427285511505
2020-09-22 00:00:00+00:00,145.492,158.766,142.929,155.675,357.08251518,0.06517276770441338
2020-09-23 00:00:00+00:00,155.675,156.528,149.887,149.887,366.17643943,-0.03718002248273655
2020-09-24 00:00:00+00:00,150.258,159.708,149.99,156.376,340.2628974,0.04329261376903948
2020-09-25 00:00:00+00:00,157.433,157.453,152.435,156.091,257.86612611,-0.0018225303115567693
2020-09-26 00:00:00+00:00,155.895,167.441,154.738,164.593,300.77799797,0.054468226867660396
2020-09-27 00:00:00+00:00,163.29,175.251,160.465,170.062,433.41569001,0.03322741550369712
2020-09-28 00:00:00+00:00,171.293,176.999,166.953,166.953,511.72180287,-0.018281567898766338
2020-09-29 00:00:00+00:00,168.18,172.0,167.249,172.0,290.4814295,0.030230064748761665
2020-09-30 00:00:00+00:00,171.882,180.629,165.0,171.689,829.16484368,-0.0018081395348837903
2020-10-01 00:00:00+00:00,172.18,177.408,162.906,168.85,800.07842466,-0.016535712829592986
2020-10-02 00:00:00+00:00,170.435,170.435,156.901,160.422,1258.95631181,-0.04991412496298486
2020-10-03 00:00:00+00:00,161.038,162.329,159.0,159.0,706.1534296,-0.00886412088117583
2020-10-04 00:00:00+00:00,159.757,161.496,156.847,161.228,614.22365275,0.0140125786163523
2020-10-05 00:00:00+00:00,161.228,164.0,159.786,162.086,1011.67414597,0.00532165628798964
2020-10-06 00:00:00+00:00,160.921,165.71,155.222,159.289,659.42055122,-0.017256271362116604
2020-10-07 00:00:00+00:00,158.884,168.378,157.561,163.556,943.79398408,0.026787788233964882
