time,USDT open,USDT high,USDT low,USDT close,USDT volume,USDThigh,USDT daily_return
2019-08-13 00:00:00+00:00,0.9975,1.0000000000000000,0.995,0.99599,146303.86257752,1.0,-0.0015037744739294645
2019-08-14 00:00:00+00:00,0.99557,0.9980000000000000,0.99299,0.99797,157340.13553039,0.998,0.0019879717667847796
2019-08-15 00:00:00+00:00,0.99755,0.9999800000000000,0.995,0.99899,347087.42306586,0.99998,0.0010220748118681122
2019-08-16 00:00:00+00:00,0.9984,1.0002300000000000,0.99601,1.00009,627982.21540785,1.00023,0.0011011121232442633
2019-08-17 00:00:00+00:00,0.9993,1.0005500000000000,0.997,0.999,219969.69734749,1.00055,-0.0010899019088281836
2019-08-18 00:00:00+00:00,0.99906,1.0000000000000000,0.9985,1.0,267543.42140416,1.0,0.0010010010010010895
2019-08-19 00:00:00+00:00,1.0,1.0000000000000000,0.999,1.0,393152.18935817,1.0,0.0
2019-08-20 00:00:00+00:00,1.0,1.0000000000000000,0.997,0.99975,391547.09522245,1.0,-0.00024999999999997247
2019-08-21 00:00:00+00:00,0.99901,0.9997500000000000,0.997,0.99899,631132.4269285,0.99975,-0.0007601900475118217
2019-08-22 00:00:00+00:00,0.99899,0.9997500000000000,0.99802,0.99975,182668.25439747,0.99975,0.0007607683760597617
2019-08-23 00:00:00+00:00,0.99975,1.0000000000000000,0.999,0.99999,1376927.22419286,1.0,0.00024006001500387342
2019-08-24 00:00:00+00:00,0.99974,1.0000000000000000,0.999,1.0,214390.22662898,1.0,1.0000100000961964e-05
2019-08-25 00:00:00+00:00,0.99999,1.0000000000000000,0.999,1.0,283439.00217298,1.0,0.0
2019-08-26 00:00:00+00:00,1.0,1.0025000000000000,0.996,0.998,351201.60819207,1.0025,-0.0020000000000000018
2019-08-27 00:00:00+00:00,0.99897,0.9997000000000000,0.99702,0.999,93192.81998785,0.9997,0.0010020040080160886
2019-08-28 00:00:00+00:00,0.99871,0.9997000000000000,0.99,0.99602,494544.09349811,0.9997,-0.00298298298298294
2019-08-29 00:00:00+00:00,0.99701,0.9997700000000000,0.997,0.999,242404.99265493,0.99977,0.0029919077930162796
2019-08-30 00:00:00+00:00,0.99918,0.9997700000000000,0.9975,0.99976,387413.63814091,0.99977,0.0007607607607607036
2019-08-31 00:00:00+00:00,0.99911,0.9997700000000000,0.999,0.99975,123757.98586396,0.99977,-1.0002400576136772e-05
2019-09-01 00:00:00+00:00,0.99975,1.0000000000000000,0.99917,0.99974,584351.10342354,1.0,-1.0002500625216904e-05
2019-09-02 00:00:00+00:00,0.99955,1.0003700000000000,0.998,0.99998,693186.70069711,1.00037,0.0002400624162282039
2019-09-03 00:00:00+00:00,0.99999,1.0020000000000000,0.999,1.0,473875.30839967,1.002,2.000040000793568e-05
2019-09-04 00:00:00+00:00,1.0,1.0030000000000000,0.997,1.00049,460793.91018693,1.003,0.0004900000000001015
2019-09-05 00:00:00+00:00,1.00047,1.0011200000000000,0.99962,1.001,386097.32660297,1.00112,0.000509750222390748
2019-09-06 00:00:00+00:00,1.00099,1.0039500000000000,0.99915,1.00004,418767.37560513,1.00395,-0.0009590409590407578
2019-09-07 00:00:00+00:00,1.00005,1.0039000000000000,1.0,1.00239,178223.40005703,1.0039,0.0023499060037597275
2019-09-08 00:00:00+00:00,1.00262,1.0036100000000000,0.99901,1.00037,40825.1705616,1.00361,-0.00201518371093079
2019-09-09 00:00:00+00:00,1.00101,1.0014000000000000,0.9985,1.00033,482567.22008735,1.0014,-3.9985205473991314e-05
2019-09-10 00:00:00+00:00,1.00022,1.0014200000000000,0.99851,1.00055,111628.98636222,1.00142,0.00021992742395027243
2019-09-11 00:00:00+00:00,1.00001,1.0009900000000000,0.9999,0.99998,113736.34482997,1.00099,-0.0005696866723302607
2019-09-12 00:00:00+00:00,0.99998,1.0005100000000000,0.99992,1.0001,420372.10805653,1.00051,0.00012000240004805818
2019-09-13 00:00:00+00:00,1.0001,1.0011000000000000,1.00009,1.0008,332196.83167356,1.0011,0.0006999300069991943
2019-09-14 00:00:00+00:00,1.00079,1.0020000000000000,1.00079,1.00172,46620.98805755,1.002,0.0009192645883293604
2019-09-15 00:00:00+00:00,1.00173,1.0020000000000000,1.00085,1.00085,36275.78225017,1.002,-0.0008685061693886054
2019-09-16 00:00:00+00:00,1.00109,1.0015400000000000,0.9998,1.0,132059.38052813,1.00154,-0.0008492781136034688
2019-09-17 00:00:00+00:00,0.99999,1.0010000000000000,0.99637,1.00053,380901.03053404,1.001,0.0005299999999999194
2019-09-18 00:00:00+00:00,1.00002,1.0010000000000000,0.998,1.00041,316183.02808917,1.001,-0.0001199364336900155
2019-09-19 00:00:00+00:00,1.00001,1.0015000000000000,0.9975,1.0,418624.31441277,1.0015,-0.00040983196889277096
2019-09-20 00:00:00+00:00,1.0,1.0000000000000000,0.994,0.9994,287054.36217933,1.0,-0.0006000000000000449
2019-09-21 00:00:00+00:00,0.99945,0.9999800000000000,0.998,0.99944,59041.11820835,0.99998,4.002401440872383e-05
2019-09-22 00:00:00+00:00,0.99939,0.9999600000000000,0.99747,0.99996,85538.19681306,0.99996,0.0005202913631632278
2019-09-23 00:00:00+00:00,0.99914,1.0000000000000000,0.9975,0.9996,230885.12455556,1.0,-0.0003600144005759809
2019-09-24 00:00:00+00:00,0.99919,1.0100000000000000,0.99172,1.00389,2547485.3590738,1.01,0.004291716686674496
2019-09-25 00:00:00+00:00,1.00474,1.0048800000000000,0.99952,1.00072,329025.8016074,1.00488,-0.003157716482881434
2019-09-26 00:00:00+00:00,1.0015,1.0016300000000000,0.9984,1.0,212594.5116789,1.00163,-0.0007194819729795521
2019-09-27 00:00:00+00:00,0.99965,1.0026900000000000,0.99802,1.00214,368445.76366175,1.00269,0.0021400000000000308
2019-09-28 00:00:00+00:00,1.00053,1.0019100000000000,1.00028,1.00128,139221.6158505,1.00191,-0.0008581635300457524
2019-09-29 00:00:00+00:00,1.00117,1.0021800000000000,0.99802,0.99978,137843.2845897,1.00218,-0.0014980824544582605
2019-09-30 00:00:00+00:00,1.0,1.0019000000000000,0.99979,1.0015,100457.63431934,1.0019,0.0017203784832664493
2019-10-01 00:00:00+00:00,1.00133,1.0037600000000000,1.00133,1.0031,243860.06417179,1.00376,0.0015976035946081435
2019-10-02 00:00:00+00:00,1.00332,1.0040000000000000,1.002,1.00298,104821.85081419,1.004,-0.00011962914963625781
2019-10-03 00:00:00+00:00,1.00293,1.0039900000000000,1.0,1.00121,122014.42323785,1.00399,-0.0017647410716066236
2019-10-04 00:00:00+00:00,1.00121,1.0023400000000000,1.00085,1.0009,132807.35757437,1.00234,-0.00030962535332246244
2019-10-05 00:00:00+00:00,1.0009,1.0009000000000000,0.99901,1.0,107680.73459395,1.0009,-0.0008991907283444345
2019-10-06 00:00:00+00:00,1.0,1.0008800000000000,0.9978,1.0,200039.17936208,1.00088,0.0
2019-10-07 00:00:00+00:00,0.99952,1.0028900000000000,0.99936,1.001,285532.35921749,1.00289,0.0009999999999998899
2019-10-08 00:00:00+00:00,1.001,1.0010000000000000,0.99885,0.99989,212759.57665272,1.001,-0.001108891108891008
2019-10-09 00:00:00+00:00,0.99912,1.0025000000000000,0.999,1.00101,288856.72920015,1.0025,0.0011201232135535921
2019-10-10 00:00:00+00:00,1.0008,1.0017600000000000,1.0,1.001,416240.95591537,1.00176,-9.989910190744133e-06
2019-10-11 00:00:00+00:00,1.001,1.0040000000000000,1.0,1.001,238101.97534723,1.004,0.0
2019-10-12 00:00:00+00:00,1.001,1.0034000000000000,1.00001,1.00255,135683.93517269,1.0034,0.0015484515484516237
2019-10-13 00:00:00+00:00,1.00132,1.0024400000000000,1.00102,1.00244,91019.34221046,1.00244,-0.00010972021345578842
2019-10-14 00:00:00+00:00,1.00188,1.0029900000000000,0.99923,1.00002,506025.28077173,1.00299,-0.002414109572642875
2019-10-15 00:00:00+00:00,1.00002,1.0028700000000000,0.9996,1.00189,85664.02056226,1.00287,0.0018699626007481207
2019-10-16 00:00:00+00:00,1.00108,1.0020100000000000,0.997,1.00055,233053.30480292,1.00201,-0.0013374721775842868
2019-10-17 00:00:00+00:00,1.00078,1.0030200000000000,1.00001,1.00101,170417.48932128,1.00302,0.0004597471390734853
2019-10-18 00:00:00+00:00,1.0014,1.0025000000000000,1.00003,1.00198,138028.56214979,1.0025,0.0009690212884987393
2019-10-19 00:00:00+00:00,1.00168,1.0042500000000000,1.0,1.00205,256503.21151823,1.00425,6.986167388567388e-05
2019-10-20 00:00:00+00:00,1.00202,1.0028800000000000,0.99934,1.00257,76396.1005455,1.00288,0.0005189361808290993
2019-10-21 00:00:00+00:00,1.00173,1.0025900000000000,0.99904,1.002,146801.10284445,1.00259,-0.0005685388551422976
2019-10-22 00:00:00+00:00,1.00121,1.0029200000000000,0.9992,0.99999,96025.23524166,1.00292,-0.002005988023952021
2019-10-23 00:00:00+00:00,0.99998,1.0020700000000000,0.995,1.002,283813.94356812,1.00207,0.0020100201002009044
2019-10-24 00:00:00+00:00,1.00213,1.0029800000000000,1.00002,1.00255,80334.71810199,1.00298,0.0005489021956088802
2019-10-25 00:00:00+00:00,1.00268,1.0100000000000000,0.9995,1.00002,336248.40805481,1.01,-0.002523564909480913
2019-10-26 00:00:00+00:00,1.0008,1.0136800000000000,1.0,1.00349,426271.04456392,1.01368,0.003469930601388116
2019-10-27 00:00:00+00:00,1.00303,1.0059700000000000,1.0,1.0022,101622.43512162,1.00597,-0.001285513557683693
2019-10-28 00:00:00+00:00,1.0005,1.0045900000000000,0.99998,1.00129,233363.96273904,1.00459,-0.0009080023947315441
2019-10-29 00:00:00+00:00,1.0013,1.0033000000000000,0.99823,1.00187,186644.62810571,1.0033,0.0005792527639345568
2019-10-30 00:00:00+00:00,1.0009,1.0028900000000000,0.999,1.001,144614.26790386,1.00289,-0.0008683761366247156
2019-10-31 00:00:00+00:00,0.99965,1.0015000000000000,0.999,1.00066,105674.7116064,1.0015,-0.00033966033966015274
2019-11-01 00:00:00+00:00,1.0,1.0025000000000000,0.9985,0.99969,145784.73204676,1.0025,-0.0009693602222534681
2019-11-02 00:00:00+00:00,0.99969,1.0010000000000000,0.998,1.0,154944.13805334,1.001,0.0003100961298003746
