time,TRX open,TRX high,TRX low,TRX close,TRX volume,TRX daily_return,fast_close,slow_close,crossover_long,crossover_short,crossover_signal,fast_vol,slow_vol,vol_trend_long,vol_trend_short,vol_trend_signal,bollinger_mid_band,bollinger_std,bollinger_upper_band,bollinger_lower_band,bollinger_long,bollinger_short,bollinger_signal
2019-08-29 00:00:00+00:00,0.01594,0.01594,0.015009999999999999,0.01547,2699740.68270436,-0.03312500000000007,0.018870181117015883,0.022291710347199734,0.0,-1.0,-1.0,0.04376889513085914,0.050859323758961184,0.0,-1.0,-1.0,0.017952499999999975,0.001498096599372827,0.019450596599372802,0.01645440340062715,0.0,-1.0,-1.0
2019-08-30 00:00:00+00:00,0.015330000000000002,0.01581,0.01525,0.015619999999999998,1571120.97311724,0.00969618616677437,0.01862925971875527,0.022074121860078483,0.0,-1.0,-1.0,0.042581229921520455,0.05014618854332451,0.0,-1.0,-1.0,0.017709499999999975,0.0014602251989260893,0.019169725198926065,0.016249274801073885,0.0,-1.0,-1.0
2019-08-31 00:00:00+00:00,0.0155,0.01577,0.015090000000000001,0.0155,1028513.55813534,-0.007682458386683798,0.01839730173946925,0.021859747250049955,0.0,-1.0,-1.0,0.040989434130253674,0.049322398321271145,0.0,-1.0,-1.0,0.017447999999999974,0.0013553737103605876,0.01880337371036056,0.016092626289639388,0.0,-1.0,-1.0
2019-09-01 00:00:00+00:00,0.01556,0.015719999999999998,0.015359999999999999,0.01556,866041.70629158,0.0038709677419355155,0.01818698534212419,0.021654348569553766,0.0,-1.0,-1.0,0.03966104889984169,0.04856819270988376,0.0,-1.0,-1.0,0.017187999999999974,0.0011730957694111351,0.01836109576941111,0.01601490423058884,0.0,-1.0,-1.0
2019-09-02 00:00:00+00:00,0.015569999999999999,0.01612,0.015280000000000002,0.01598,939782.85461194,0.026992287917737997,0.018023391494053513,0.021469365725738494,0.0,-1.0,-1.0,0.039461396064226134,0.04819808840780763,0.0,-1.0,-1.0,0.016966999999999975,0.0009265788801027154,0.01789357888010269,0.01604042111989726,0.0,-1.0,-1.0
2019-09-03 00:00:00+00:00,0.016,0.01605,0.01577,0.016,1073690.54951888,0.0012515644555695091,0.01787340665697148,0.02129108875359896,0.0,-1.0,-1.0,0.038047650834036044,0.0474325778314099,0.0,-1.0,-1.0,0.016882999999999974,0.000934655016570161,0.017817655016570136,0.015948344983429813,1.0,-1.0,0.0
2019-09-04 00:00:00+00:00,0.01586,0.01586,0.015519999999999999,0.01567,6074842.90490317,-0.020625000000000004,0.017710078141173084,0.021107889612326732,0.0,-1.0,-1.0,0.03678743967850683,0.0467135512031538,0.0,-1.0,-1.0,0.01679099999999998,0.0009599062454217938,0.017750906245421774,0.015831093754578186,0.0,-1.0,-1.0
2019-09-05 00:00:00+00:00,0.01549,0.01556,0.01438,0.01487,2306326.88151864,-0.051052967453733215,0.01749955609814602,0.020904613107636662,0.0,-1.0,-1.0,0.03720887912690223,0.04659462191472597,0.0,-1.0,-1.0,0.016684999999999978,0.0010496340214318184,0.017734634021431796,0.01563536597856816,0.0,-1.0,-1.0
2019-09-06 00:00:00+00:00,0.01499,0.015059999999999999,0.013999999999999999,0.01415,7067782.3598461,-0.048419636852723665,0.017251268815090676,0.02068452416231146,0.0,-1.0,-1.0,0.037150466252302033,0.04636411179250054,0.0,-1.0,-1.0,0.016550999999999975,0.0011916150031739423,0.01774261500317392,0.015359384996826033,0.0,-1.0,-1.0
2019-09-07 00:00:00+00:00,0.01426,0.015780000000000002,0.01426,0.01544,3292260.43665884,0.09116607773851593,0.017117007755946576,0.020513658899504263,0.0,-1.0,-1.0,0.045477859678044644,0.04909894486309902,0.0,-1.0,-1.0,0.01643299999999998,0.0011781971061975967,0.017611197106197577,0.015254802893802382,1.0,-1.0,0.0
2019-09-08 00:00:00+00:00,0.01546,0.01611,0.015069999999999998,0.01576,4947464.75518357,0.020725388601036118,0.017016419001139694,0.020358803172208638,0.0,-1.0,-1.0,0.04434993374592894,0.048549752319560095,0.0,-1.0,-1.0,0.016320999999999978,0.001126741459159656,0.017447741459159633,0.015194258540840323,1.0,-1.0,0.0
2019-09-09 00:00:00+00:00,0.01583,0.01614,0.015059999999999999,0.0158,9015581.87475546,0.002538071065989911,0.016926251456199644,0.020210311107981868,0.0,-1.0,-1.0,0.04271321954364974,0.04777824729303312,0.0,-1.0,-1.0,0.016228999999999976,0.0010878220636230075,0.017316822063622984,0.015141177936376968,1.0,-1.0,0.0
2019-09-10 00:00:00+00:00,0.0157,0.01616,0.01535,0.015569999999999999,1677915.85305437,-0.014556962025316532,0.016825718785886644,0.020059179893097575,0.0,-1.0,-1.0,0.04120080967610144,0.047018754101017225,0.0,-1.0,-1.0,0.016168499999999975,0.0010892115690282662,0.01725771156902824,0.015079288430971708,1.0,-1.0,0.0
2019-09-11 00:00:00+00:00,0.01569,0.01569,0.014790000000000001,0.01489,2273063.29947493,-0.0436737315350032,0.01668223288774301,0.01989084084404505,0.0,-1.0,-1.0,0.04099860102062585,0.04672943610005837,0.0,-1.0,-1.0,0.016042999999999974,0.0010844406756236695,0.017127440675623645,0.014958559324376305,0.0,-1.0,-1.0
2019-09-12 00:00:00+00:00,0.0148,0.01499,0.014519999999999998,0.0149,2057185.4886406001,0.000671591672263272,0.016550124203432243,0.019728325444426927,0.0,-1.0,-1.0,0.03950957662558148,0.04598522554625826,0.0,-1.0,-1.0,0.015887499999999978,0.0010078109419611359,0.016895310941961113,0.014879689058038843,1.0,-1.0,0.0
2019-09-13 00:00:00+00:00,0.014830000000000001,0.0155,0.014780000000000001,0.0155,4569841.07544434,0.04026845637583887,0.016472283358121682,0.019590652638553165,0.0,-1.0,-1.0,0.04004752166787409,0.04602121485070044,0.0,-1.0,-1.0,0.015773999999999976,0.0009074742275590856,0.01668147422755906,0.01486652577244089,1.0,-1.0,0.0
2019-09-14 00:00:00+00:00,0.01556,0.01593,0.01526,0.0158,804184.27166587,0.01935483870967758,0.016422450109446943,0.019467241590579474,0.0,-1.0,-1.0,0.03900971712357432,0.0454864558129744,0.0,-1.0,-1.0,0.015685999999999974,0.0008046797336108064,0.01649067973361078,0.014881320266389168,1.0,-1.0,0.0
2019-09-15 00:00:00+00:00,0.01584,0.015969999999999998,0.01545,0.01548,764111.20186761,-0.020253164556962026,0.016352590657306147,0.01933744174120522,0.0,-1.0,-1.0,0.03786269552800806,0.04482478466682266,0.0,-1.0,-1.0,0.015573999999999973,0.0006471427077625712,0.016221142707762544,0.014926857292237403,1.0,-1.0,0.0
2019-09-16 00:00:00+00:00,0.015619999999999998,0.01591,0.0152,0.01568,2333171.94429352,0.012919896640826822,0.016302734637298436,0.01921838831679202,0.0,-1.0,-1.0,0.036681538110650475,0.04421001012758653,0.0,-1.0,-1.0,0.015481999999999973,0.0004595260716499784,0.01594152607164995,0.015022473928349996,1.0,-1.0,0.0
2019-09-17 00:00:00+00:00,0.015719999999999998,0.01745,0.01565,0.01677,5300881.09806542,0.06951530612244894,0.016337370845063065,0.019138697400587094,0.0,-1.0,-1.0,0.040119102458407045,0.04546970525164074,0.0,-1.0,-1.0,0.015520499999999974,0.0005317842360243076,0.01605228423602428,0.014988715763975665,1.0,0.0,1.0
2019-09-18 00:00:00+00:00,0.016919999999999998,0.01866,0.016919999999999998,0.018000000000000002,4707721.10433958,0.07334525939177095,0.016460613802818817,0.01910163768623389,0.0,-1.0,-1.0,0.04288633117851155,0.0467285660494065,0.0,-1.0,-1.0,0.015646999999999973,0.000767717738700584,0.016414717738700558,0.014879282261299389,1.0,0.0,1.0
2019-09-19 00:00:00+00:00,0.018000000000000002,0.018009999999999998,0.01643,0.01765,2724736.35853766,-0.019444444444444372,0.016548777458673607,0.019054396768964598,0.0,-1.0,-1.0,0.041941096731407286,0.0460951285482215,0.0,-1.0,-1.0,0.015748499999999974,0.0008886315618023754,0.01663713156180235,0.014859868438197598,1.0,0.0,1.0
2019-09-20 00:00:00+00:00,0.01737,0.017519999999999997,0.017,0.01715,1331252.67003899,-0.02832861189801705,0.016593343281446453,0.01899242627369189,0.0,-1.0,-1.0,0.04141703191412492,0.04561137168498932,0.0,-1.0,-1.0,0.015830999999999974,0.0009394841809820643,0.016770484180982037,0.01489151581901791,1.0,0.0,1.0
2019-09-21 00:00:00+00:00,0.01733,0.018680000000000002,0.017169999999999998,0.01814,3086589.72118335,0.05772594752186589,0.016707989724578994,0.018964689696802466,0.0,-1.0,-1.0,0.04236392681253602,0.046093796223162155,0.0,-1.0,-1.0,0.01595999999999997,0.0010685750472375346,0.017028575047237506,0.014891424952762435,1.0,0.0,1.0
2019-09-22 00:00:00+00:00,0.01797,0.018000000000000002,0.01648,0.01696,2188887.56717058,-0.06504961411245869,0.016726670069141972,0.018899464902101096,0.0,-1.0,-1.0,0.04518636540407337,0.046830620242588064,0.0,-1.0,-1.0,0.01600899999999997,0.001091758118574548,0.01710075811857452,0.014917241881425423,1.0,-1.0,0.0
2019-09-23 00:00:00+00:00,0.01697,0.01703,0.015719999999999998,0.015969999999999998,3472588.88556311,-0.05837264150943389,0.016670581653676988,0.01880415799389078,0.0,-1.0,-1.0,0.0464231298742796,0.04716830339430724,0.0,-1.0,-1.0,0.01600749999999997,0.0010917917432029189,0.017099291743202887,0.01491570825679705,1.0,-1.0,0.0
2019-09-24 00:00:00+00:00,0.01592,0.01617,0.011640000000000001,0.012629999999999999,10589279.36652699,-0.20914214151534127,0.016371072233254264,0.018603301767399286,0.0,-1.0,-1.0,0.07112087801345669,0.05921498044232382,1.0,0.0,1.0,0.015855499999999967,0.0013274370834529471,0.017182937083452914,0.01452806291654702,0.0,-1.0,-1.0
2019-09-25 00:00:00+00:00,0.012790000000000001,0.01351,0.01229,0.01323,7324536.4001325,0.04750593824228022,0.01613823924744411,0.01842850990954744,0.0,-1.0,-1.0,0.07059375138935559,0.05915018270449577,1.0,0.0,1.0,0.015773499999999968,0.0014376013465417655,0.017211101346541732,0.014335898653458202,0.0,-1.0,-1.0
2019-09-26 00:00:00+00:00,0.013090000000000001,0.01355,0.01207,0.01285,11521058.51835538,-0.028722600151171562,0.015894497467525793,0.018247053848206775,0.0,-1.0,-1.0,0.06806439643852108,0.05829491860476438,1.0,0.0,1.0,0.01570849999999997,0.0015405715788217806,0.01724907157882175,0.01416792842117819,0.0,-1.0,-1.0
2019-09-27 00:00:00+00:00,0.01288,0.01384,0.01261,0.013609999999999999,4741655.6640113,0.059143968871595336,0.015725158371377414,0.018096230151023452,0.0,-1.0,-1.0,0.06832673499457163,0.05861829786205624,1.0,0.0,1.0,0.01561699999999997,0.0016101327176418726,0.01722713271764184,0.014006867282358096,0.0,-1.0,-1.0
2019-09-28 00:00:00+00:00,0.01365,0.0138,0.01329,0.013569999999999999,4054691.26632573,-0.002939015429830993,0.015565406581053664,0.0179490195489091,0.0,-1.0,-1.0,0.06576144061530277,0.05766104528342556,1.0,0.0,1.0,0.01550749999999997,0.0016731309289063146,0.017180630928906284,0.013834369071093654,0.0,-1.0,-1.0
2019-09-29 00:00:00+00:00,0.013590000000000001,0.0137,0.0129,0.01356,4878480.42338337,-0.0007369196757553986,0.015416755193023997,0.017806279514868358,0.0,-1.0,-1.0,0.06330647288978267,0.05672527681674103,1.0,0.0,1.0,0.01539549999999997,0.0017266379713797202,0.01712213797137969,0.013668862028620249,0.0,-1.0,-1.0
2019-09-30 00:00:00+00:00,0.013269999999999999,0.01511,0.01289,0.014430000000000002,4831176.86501803,0.06415929203539839,0.015343611658467598,0.01769648180400141,0.0,-1.0,-1.0,0.06384509982114628,0.05720542623223992,1.0,0.0,1.0,0.015338499999999972,0.001739344325948797,0.01707784432594877,0.013599155674051174,1.0,-1.0,0.0
2019-10-01 00:00:00+00:00,0.014530000000000001,0.014969999999999999,0.013869999999999999,0.013980000000000001,6877239.18026855,-0.03118503118503124,0.01524253352384321,0.01757562690084865,0.0,-1.0,-1.0,0.06192275282235909,0.0564753709119593,1.0,0.0,1.0,0.01529299999999997,0.0017634299711521415,0.01705642997115211,0.013529570028847828,1.0,-1.0,0.0
2019-10-02 00:00:00+00:00,0.013919999999999998,0.014430000000000002,0.01374,0.014430000000000002,4126416.79566871,0.03218884120171684,0.015182304227102685,0.017473340574349204,0.0,-1.0,-1.0,0.06037389229194531,0.05594631508755887,1.0,0.0,1.0,0.015269499999999969,0.0017720534475721603,0.01704155344757213,0.013497446552427808,1.0,-1.0,0.0
2019-10-03 00:00:00+00:00,0.014430000000000002,0.01455,0.013980000000000001,0.01434,5443149.93112065,-0.006237006237006182,0.015119868169041149,0.017371458731123893,0.0,-1.0,-1.0,0.05810666442933646,0.05503088684771884,1.0,0.0,1.0,0.01521149999999997,0.0017830614565669024,0.016994561456566873,0.013428438543433067,1.0,-1.0,0.0
2019-10-04 00:00:00+00:00,0.01433,0.01499,0.01404,0.01462,3083925.8459933,0.01952580195258013,0.015082815289013283,0.017281998152577985,0.0,-1.0,-1.0,0.056203929840312736,0.05429027753706438,1.0,0.0,1.0,0.015152499999999972,0.0017820859303517439,0.016934585930351714,0.013370414069648227,1.0,-1.0,0.0
2019-10-05 00:00:00+00:00,0.01457,0.015059999999999999,0.01441,0.015040000000000001,3163152.58983386,0.028727770177838563,0.015079641592748022,0.017209105437990396,0.0,-1.0,-1.0,0.054634500366932,0.05370307180445346,1.0,0.0,1.0,0.015130499999999972,0.0017805453777157742,0.016911045377715747,0.013349954622284197,1.0,-1.0,0.0
2019-10-06 00:00:00+00:00,0.01505,0.015340000000000001,0.01432,0.014519999999999998,2650098.54436767,-0.034574468085106336,0.015038157990819513,0.017121680059015706,0.0,-1.0,-1.0,0.05346320064609809,0.053141621729746374,1.0,0.0,1.0,0.015072499999999971,0.0017805968100610945,0.016853096810061065,0.013291903189938876,1.0,-1.0,0.0
2019-10-07 00:00:00+00:00,0.01439,0.01645,0.014280000000000001,0.01615,3191959.23087303,0.11225895316804424,0.015120573614080807,0.01709009116466313,0.0,-1.0,-1.0,0.05966394433492676,0.05619671785186149,1.0,0.0,1.0,0.015041499999999972,0.0017546967799233662,0.016796196779923337,0.013286803220076606,1.0,-1.0,0.0
2019-10-08 00:00:00+00:00,0.01616,0.01708,0.016,0.01694,4006525.72338148,0.048916408668730586,0.015255439140286887,0.017085211968164607,0.0,-1.0,-1.0,0.05846541240322519,0.05594638993363154,1.0,0.0,1.0,0.01498849999999997,0.001674823714211127,0.016663323714211097,0.013313676285788844,1.0,0.0,1.0
2019-10-09 00:00:00+00:00,0.01696,0.01747,0.01653,0.016919999999999998,3293578.59056438,-0.0011806375442738881,0.01537882521146032,0.01707984143607929,0.0,-1.0,-1.0,0.056344685225352326,0.055032781042636425,1.0,0.0,1.0,0.01495199999999997,0.0016208529268647604,0.01657285292686473,0.01333114707313521,1.0,0.0,1.0
2019-10-10 00:00:00+00:00,0.01699,0.01703,0.016,0.01627,3151484.88280568,-0.038416075650118287,0.015444883808249318,0.01705351700471706,0.0,-1.0,-1.0,0.055720621470966444,0.05461315862683178,1.0,0.0,1.0,0.014907999999999972,0.0015691653832530666,0.01647716538325304,0.013338834616746904,1.0,-1.0,0.0
2019-10-11 00:00:00+00:00,0.016130000000000002,0.0167,0.015609999999999999,0.01574,6280155.52968173,-0.032575291948371166,0.015466759383688066,0.017010821864451527,0.0,-1.0,-1.0,0.05460493381134815,0.05404799506938637,1.0,0.0,1.0,0.014787999999999971,0.0013906022928363983,0.01617860229283637,0.013397397707163573,1.0,-1.0,0.0
2019-10-12 00:00:00+00:00,0.01592,0.0161,0.01565,0.015719999999999998,2122672.08732754,-0.0012706480304954804,0.015485530919470471,0.016968865936868277,0.0,-1.0,-1.0,0.05255624256389194,0.053162577159325416,0.0,-1.0,-1.0,0.014725999999999972,0.001314211390510336,0.016040211390510307,0.013411788609489637,1.0,-1.0,0.0
2019-10-13 00:00:00+00:00,0.01565,0.016309999999999998,0.01565,0.01601,2567867.67701848,0.0184478371501271,0.015524407345252046,0.0169377007535961,0.0,-1.0,-1.0,0.0507402163235061,0.05239936306595869,0.0,-1.0,-1.0,0.014727999999999974,0.0013162330620691584,0.016044233062069133,0.013411766937930815,1.0,-1.0,0.0
2019-10-14 00:00:00+00:00,0.01605,0.01678,0.01601,0.01675,2181485.51343392,0.046221111805121895,0.01561525476268765,0.016931600286549692,0.0,-1.0,-1.0,0.050103959894651634,0.052191875258559596,0.0,-1.0,-1.0,0.014933999999999975,0.0012927954207838706,0.016226795420783847,0.013641204579216104,1.0,0.0,1.0
2019-10-15 00:00:00+00:00,0.01674,0.01686,0.01546,0.01568,4625868.85920589,-0.06388059701492542,0.015620054022485544,0.016890923327653764,0.0,-1.0,-1.0,0.051818137471504475,0.05266113665813358,0.0,-1.0,-1.0,0.015056499999999976,0.0012377367928686613,0.01629423679286864,0.013818763207131315,1.0,-1.0,0.0
2019-10-16 00:00:00+00:00,0.01569,0.015880000000000002,0.0147,0.01505,2735399.42818925,-0.0401785714285714,0.015577798600355314,0.016831095292497707,0.0,-1.0,-1.0,0.05111499864628672,0.05228487337824307,0.0,-1.0,-1.0,0.015166499999999977,0.001123838698858684,0.01629033869885866,0.014042661301141292,1.0,-1.0,0.0
2019-10-17 00:00:00+00:00,0.01511,0.015619999999999998,0.014530000000000001,0.015390000000000001,3257948.70271062,0.022591362126245903,0.015563877973942838,0.016784262678051123,0.0,-1.0,-1.0,0.04959228656089141,0.05161090218286577,0.0,-1.0,-1.0,0.015255499999999977,0.0010629179054301228,0.0163184179054301,0.014192582094569854,1.0,-1.0,0.0
2019-10-18 00:00:00+00:00,0.015380000000000001,0.01554,0.01464,0.01529,5881158.35771438,-0.0064977257959714105,0.015543576688801582,0.016735703676245186,0.0,-1.0,-1.0,0.04775638726151956,0.0507752482945276,0.0,-1.0,-1.0,0.01534149999999998,0.0009861796302690726,0.016327679630269053,0.014355320369730907,1.0,-1.0,0.0
2019-10-19 00:00:00+00:00,0.01521,0.01576,0.01521,0.015430000000000001,695588.32855096,0.00915631131458472,0.015535157783481336,0.016693273489292282,0.0,-1.0,-1.0,0.046016547529700844,0.04997682462385086,0.0,-1.0,-1.0,0.01543499999999998,0.000892592321629158,0.01632759232162914,0.014542407678370822,1.0,-1.0,0.0
2019-10-20 00:00:00+00:00,0.015430000000000001,0.01556,0.015130000000000001,0.01553,1029278.4364452,0.006480881399870464,0.01553477546127221,0.016655472769304125,0.0,-1.0,-1.0,0.04430482586568588,0.049174994337750286,0.0,-1.0,-1.0,0.01548999999999998,0.0008607279660721497,0.016350727966072127,0.01462927203392783,1.0,-1.0,0.0
2019-10-21 00:00:00+00:00,0.015519999999999999,0.01575,0.01519,0.01555,2371385.36376146,0.0012878300064391726,0.015535903984652967,0.01661955125755732,0.0,-1.0,-1.0,0.04263117299436884,0.048370455452665,0.0,-1.0,-1.0,0.01556849999999998,0.0007839325628889567,0.016352432562888937,0.014784567437111023,1.0,-1.0,0.0
2019-10-22 00:00:00+00:00,0.01553,0.015609999999999999,0.0151,0.0151,952508.25189026,-0.028938906752411512,0.015503592474592293,0.016570175860002364,0.0,-1.0,-1.0,0.04180200358741751,0.047850100342156435,0.0,-1.0,-1.0,0.01560199999999998,0.0007461240196048731,0.016348124019604855,0.014855875980395108,1.0,-1.0,0.0
2019-10-23 00:00:00+00:00,0.01514,0.01514,0.013630000000000001,0.01415,4297290.30324562,-0.06291390728476831,0.01540325703784067,0.016491538081173204,0.0,-1.0,-1.0,0.04348504560204691,0.04833546625563088,0.0,-1.0,-1.0,0.015592499999999978,0.0007640327562554718,0.01635653275625545,0.014828467243744507,0.0,-1.0,-1.0
2019-10-24 00:00:00+00:00,0.01441,0.015309999999999999,0.01427,0.0152,1434327.82294629,0.07420494699646651,0.015388190550718326,0.016449573688052336,0.0,-1.0,-1.0,0.04696710119615382,0.049525263894468215,0.0,-1.0,-1.0,0.015621499999999977,0.0007356577794197565,0.016357157779419734,0.01488584222058022,1.0,-1.0,0.0
2019-10-25 00:00:00+00:00,0.015319999999999999,0.0178,0.01505,0.01772,4287256.73036436,0.1657894736842105,0.01556103660460846,0.01649085114871692,0.0,-1.0,-1.0,0.06322864593340033,0.05710193595106157,1.0,0.0,1.0,0.015755499999999978,0.0008580606959268633,0.01661356069592684,0.014897439304073114,1.0,0.0,1.0
2019-10-26 00:00:00+00:00,0.017769999999999998,0.01835,0.01595,0.01658,6887477.49676067,-0.06433408577878097,0.015636567562523716,0.01649374762073906,0.0,-1.0,-1.0,0.0642133237260206,0.05750157831801457,1.0,0.0,1.0,0.015858499999999977,0.0008249483237402587,0.016683448323740236,0.015033551676259718,1.0,-1.0,0.0
2019-10-27 00:00:00+00:00,0.01684,0.01992,0.01624,0.019119999999999998,6264309.43170923,0.15319662243667076,0.015894778003874864,0.016579073438876935,0.0,-1.0,-1.0,0.07312031820911494,0.06266189081450896,1.0,0.0,1.0,0.016006999999999976,0.0011012342358031836,0.017108234235803158,0.014905765764196792,1.0,0.0,1.0
2019-10-28 00:00:00+00:00,0.019190000000000002,0.022000000000000002,0.019190000000000002,0.02005,16668118.85856183,0.04864016736401666,0.016202785040555768,0.016691839952699777,0.0,-1.0,-1.0,0.0708423013034568,0.062078551933393636,1.0,0.0,1.0,0.016162499999999975,0.001414834470511349,0.017577334470511324,0.014747665529488627,1.0,0.0,1.0
2019-10-29 00:00:00+00:00,0.02001,0.02249,0.02,0.0221,9764013.82503012,0.1022443890274316,0.016639917810198822,0.01686754138167934,0.0,-1.0,-1.0,0.0716212609039413,0.06331637580520637,1.0,0.0,1.0,0.016421499999999978,0.0019381469038884539,0.018359646903888433,0.014483353096111524,1.0,0.0,1.0
2019-10-30 00:00:00+00:00,0.02188,0.0229,0.01984,0.019969999999999998,5718545.68155828,-0.09638009049773756,0.016886761117981305,0.01696833268837329,0.0,-1.0,-1.0,0.0762878896445062,0.065203536242446,1.0,0.0,1.0,0.016606499999999975,0.002093300780560335,0.01869980078056031,0.014513199219439641,1.0,0.0,1.0
2019-10-31 00:00:00+00:00,0.02016,0.02047,0.0192,0.01986,2368862.0523272003,-0.0055082623935904795,0.017107153311630884,0.01706227408353047,1.0,0.0,1.0,0.07365204366964588,0.06418181198182071,1.0,0.0,1.0,0.016812499999999977,0.0022033703250868794,0.019015870325086857,0.014609129674913098,1.0,0.0,1.0
2019-11-01 00:00:00+00:00,0.020069999999999998,0.020069999999999998,0.01932,0.01969,1752731.00288983,-0.008559919436052388,0.017298607570415313,0.017147639235807262,1.0,0.0,1.0,0.07115673893994331,0.0631972712304755,1.0,0.0,1.0,0.017010999999999978,0.002277352803031068,0.019288352803031046,0.014733647196968909,1.0,0.0,1.0
2019-11-02 00:00:00+00:00,0.0198,0.02022,0.01969,0.01996,574693.29015875,0.013712544438801322,0.017495884054641107,0.017239000841578617,1.0,0.0,1.0,0.06846872160333507,0.062173354297940964,1.0,0.0,1.0,0.017208499999999974,0.0023558980296938935,0.01956439802969387,0.01485260197030608,1.0,0.0,1.0
2019-11-03 00:00:00+00:00,0.01996,0.0201,0.01935,0.01968,537869.93206311,-0.014028056112224352,0.017657782281034446,0.01731829710399708,1.0,0.0,1.0,0.06629372833023606,0.061274469557303576,1.0,0.0,1.0,0.017354999999999975,0.0024162138716769246,0.0197712138716769,0.01493878612832305,1.0,-1.0,0.0
2019-11-04 00:00:00+00:00,0.01964,0.02024,0.01857,0.01987,2169442.69792292,0.009654471544715326,0.017821763559261027,0.01740118819115258,1.0,0.0,1.0,0.06379137349931582,0.06027335733425003,1.0,0.0,1.0,0.017564499999999972,0.002444817235661852,0.020009317235661826,0.01511968276433812,1.0,-1.0,0.0
2019-11-05 00:00:00+00:00,0.01985,0.02047,0.01933,0.01984,1105926.13864042,-0.0015098137896325525,0.017971365918911755,0.017480410755993776,1.0,0.0,1.0,0.061478270789933794,0.05930469509139692,1.0,0.0,1.0,0.017803999999999973,0.0024200204435847667,0.02022402044358474,0.015383979556415206,1.0,-1.0,0.0
2019-11-06 00:00:00+00:00,0.0198,0.020640000000000002,0.01964,0.02016,927139.36101515,0.016129032258064502,0.018133599052690304,0.017567453374370746,1.0,0.0,1.0,0.059175416954633665,0.058358950605478944,1.0,0.0,1.0,0.018042499999999972,0.0024045918244278088,0.02044709182442778,0.015637908175572163,1.0,-1.0,0.0
2019-11-07 00:00:00+00:00,0.02012,0.02012,0.018869999999999998,0.019540000000000002,524048.61492482,-0.03075396825396837,0.018237848929226877,0.017631527742756028,1.0,0.0,1.0,0.058015091970014206,0.05779450953917255,1.0,0.0,1.0,0.018254999999999973,0.0023353383615993834,0.020590338361599354,0.01591966163840059,1.0,-1.0,0.0
2019-11-08 00:00:00+00:00,0.019469999999999998,0.01971,0.01841,0.01871,1982200.70267995,-0.04247697031729769,0.018272847263713317,0.017666559311497177,1.0,0.0,1.0,0.05741509160144559,0.0574935577784664,0.0,-1.0,-1.0,0.01841899999999997,0.0022397224922085916,0.020658722492208563,0.016179277507791377,1.0,-1.0,0.0
2019-11-09 00:00:00+00:00,0.0187,0.01911,0.018680000000000002,0.01886,487968.62841612,0.00801710315339377,0.01831637012982234,0.017705324795409608,1.0,0.0,1.0,0.05525634769683128,0.05655657812703271,0.0,-1.0,-1.0,0.01858549999999997,0.0021349780597910784,0.020720478059791048,0.016450521940208893,1.0,-1.0,0.0
2019-11-10 00:00:00+00:00,0.01898,0.01986,0.01898,0.01939,650299.93338392,0.028101802757158238,0.018395953253862805,0.017760045857373237,1.0,0.0,1.0,0.05354657129091808,0.05579496304530496,0.0,-1.0,-1.0,0.01877749999999997,0.002017035017831297,0.020794535017831267,0.016760464982168675,1.0,-1.0,0.0
2019-11-11 00:00:00+00:00,0.01932,0.01932,0.018680000000000002,0.019,1061178.07101029,-0.020113460546673626,0.018440728393241707,0.017800321095519028,1.0,0.0,1.0,0.051997684532508005,0.055063570018219515,0.0,-1.0,-1.0,0.018972499999999972,0.0018218725907268906,0.02079437259072686,0.017150627409273082,1.0,-1.0,0.0
2019-11-12 00:00:00+00:00,0.01911,0.01971,0.01906,0.01957,1059490.2594628,0.030000000000000027,0.01852443597691509,0.017857801698686473,1.0,0.0,1.0,0.050507451548231774,0.05435920182892459,0.0,-1.0,-1.0,0.019243499999999972,0.0014271217814003033,0.020670621781400274,0.01781637821859967,1.0,-1.0,0.0
2019-11-13 00:00:00+00:00,0.01962,0.02047,0.019280000000000002,0.01994,2275404.62395393,0.0189064895247828,0.01862936506846586,0.017925432333483052,1.0,0.0,1.0,0.04872022909228149,0.05352721049476301,0.0,-1.0,-1.0,0.019480499999999974,0.0010689073368335767,0.02054940733683355,0.018411592663166398,1.0,-1.0,0.0
2019-11-14 00:00:00+00:00,0.02014,0.02021,0.019,0.019280000000000002,1064624.22057473,-0.03309929789368105,0.018677593570414496,0.017969428697994252,1.0,0.0,1.0,0.048089869554569044,0.053098793598664026,0.0,-1.0,-1.0,0.019558499999999972,0.0009874969686827913,0.020545996968682763,0.01857100303131718,1.0,-1.0,0.0
2019-11-15 00:00:00+00:00,0.01936,0.01955,0.01826,0.018580000000000003,2234782.33824034,-0.036307053941908696,0.018670359418865738,0.017989259823225145,1.0,0.0,1.0,0.047512892320130236,0.05272783055795289,0.0,-1.0,-1.0,0.019658499999999975,0.0007403361611989206,0.020398836161198895,0.018918163838801055,0.0,-1.0,-1.0
2019-11-16 00:00:00+00:00,0.0186,0.01873,0.01849,0.01865,554796.43465073,0.003767491926803146,0.01866885027107251,0.01801072016989198,1.0,0.0,1.0,0.04572375813147794,0.0518647248953676,0.0,-1.0,-1.0,0.019634999999999975,0.0007653654098050958,0.020400365409805072,0.01886963459019488,0.0,-1.0,-1.0
