time,XRP open,XRP high,XRP low,XRP close,XRP volume,XRP daily_return
2019-12-12 00:00:00+00:00,0.22195,0.22195,0.217,0.219,270445.90839196,-0.009049773755656076
2019-12-13 00:00:00+00:00,0.21861,0.22183,0.2135,0.21937,830276.17335134,0.001689497716895083
2019-12-14 00:00:00+00:00,0.22001,0.22278,0.215,0.216,806219.86760471,-0.015362173496831888
2019-12-15 00:00:00+00:00,0.21557,0.21905,0.21527,0.21755,79833.8265385,0.007175925925925863
2019-12-16 00:00:00+00:00,0.21721,0.21727,0.203,0.20572,670072.74647182,-0.054378303838198194
2019-12-17 00:00:00+00:00,0.20535,0.2062,0.17713,0.182,2491072.04422413,-0.11530235271242462
2019-12-18 00:00:00+00:00,0.18296,0.2,0.17534,0.19583,1415179.33846605,0.07598901098901112
2019-12-19 00:00:00+00:00,0.19688,0.19688,0.18465,0.18879,565323.01687614,-0.03594954807741402
2019-12-20 00:00:00+00:00,0.188,0.19751,0.184,0.195,711719.85725114,0.03289369140314635
2019-12-21 00:00:00+00:00,0.1948,0.1949,0.19012,0.19123,694157.31096927,-0.019333333333333313
2019-12-22 00:00:00+00:00,0.191,0.19663,0.191,0.19601,188240.12545349,0.024996078021230828
2019-12-23 00:00:00+00:00,0.19699,0.19824,0.189,0.19008,512719.97721481,-0.03025355849191358
2019-12-24 00:00:00+00:00,0.18928,0.19284,0.18802,0.19049,430660.66356971,0.0021569865319865933
2019-12-25 00:00:00+00:00,0.19111,0.19129,0.18608,0.18887,475373.98571519,-0.008504383432201057
2019-12-26 00:00:00+00:00,0.18888,0.19333,0.18617,0.18947,339513.99338407,0.003176788267061914
2019-12-27 00:00:00+00:00,0.18891,0.18957,0.18413,0.18875,159972.33085674,-0.0038000738903256615
2019-12-28 00:00:00+00:00,0.18979,0.19476,0.18979,0.19307,452371.26295898,0.022887417218542927
2019-12-29 00:00:00+00:00,0.193,0.19799,0.19072,0.19724,362582.0758133,0.02159838400580094
2019-12-30 00:00:00+00:00,0.19638,0.19719,0.19144,0.19231,72601.99910832,-0.024994930034475726
2019-12-31 00:00:00+00:00,0.1925,0.19334,0.18919,0.19334,202873.23934469,0.005355935728771355
2020-01-01 00:00:00+00:00,0.1917,0.19489,0.19115,0.1915,178582.46328062,-0.009516913209889344
2020-01-02 00:00:00+00:00,0.191,0.1916,0.1851,0.18747,202221.34133313,-0.02104438642297657
2020-01-03 00:00:00+00:00,0.186,0.19377,0.184,0.19255,425434.75248815,0.027097668960367027
2020-01-04 00:00:00+00:00,0.193,0.1935,0.19119,0.19221,106817.36052555,-0.0017657751233446373
2020-01-05 00:00:00+00:00,0.19346,0.19781,0.1928,0.19405,188191.20193712,0.009572863014411404
2020-01-06 00:00:00+00:00,0.19508,0.22397,0.1934,0.2227,1181200.25392354,0.14764236021643917
2020-01-07 00:00:00+00:00,0.22295,0.22567,0.20777,0.214,949034.10936296,-0.039066008082622394
2020-01-08 00:00:00+00:00,0.21457,0.21876,0.20271,0.208,1068453.97427362,-0.028037383177570097
2020-01-09 00:00:00+00:00,0.20664,0.20877,0.20112,0.20271,270710.59100477,-0.025432692307692295
2020-01-10 00:00:00+00:00,0.20368,0.2125,0.20033,0.212,428603.92730358,0.045829016822060975
2020-01-11 00:00:00+00:00,0.2123,0.2195,0.20848,0.2104,564301.26111628,-0.007547169811320753
2020-01-12 00:00:00+00:00,0.21015,0.2162,0.20965,0.2152,1090623.24401077,0.02281368821292773
2020-01-13 00:00:00+00:00,0.2152,0.2152,0.21,0.21215,491074.22364955,-0.014172862453531554
2020-01-14 00:00:00+00:00,0.21208,0.2448,0.21208,0.23518,2830892.90466145,0.1085552674994108
2020-01-15 00:00:00+00:00,0.2339,0.24396,0.2262,0.23252,1423927.77263172,-0.011310485585508956
2020-01-16 00:00:00+00:00,0.23365,0.23399,0.22202,0.2287,750811.16888457,-0.016428694305866243
2020-01-17 00:00:00+00:00,0.22972,0.24382,0.2262,0.24036,831772.94964274,0.050983821600349755
2020-01-18 00:00:00+00:00,0.23882,0.25399,0.23133,0.24404,1230972.26240986,0.015310367781660839
2020-01-19 00:00:00+00:00,0.24235,0.25116,0.22701,0.23565,1033916.81595105,-0.03437960990001643
2020-01-20 00:00:00+00:00,0.23595,0.236,0.22331,0.23297,438024.86617336,-0.011372798642053872
2020-01-21 00:00:00+00:00,0.23218,0.2411,0.22924,0.2375,417799.34379563,0.019444563677726734
2020-01-22 00:00:00+00:00,0.23669,0.239,0.23283,0.23664,353106.47154083,-0.0036210526315789693
2020-01-23 00:00:00+00:00,0.23594,0.23594,0.221,0.22475,567302.84756723,-0.05024509803921562
2020-01-24 00:00:00+00:00,0.22548,0.22575,0.21363,0.22122,354165.25005978,-0.01570634037819807
2020-01-25 00:00:00+00:00,0.22143,0.22276,0.21692,0.2201,270597.06313211,-0.005062833378537301
2020-01-26 00:00:00+00:00,0.2188,0.23216,0.2175,0.23069,338729.01008371,0.0481144934120854
2020-01-27 00:00:00+00:00,0.231,0.23361,0.22536,0.23024,459578.04064055,-0.001950669729940624
2020-01-28 00:00:00+00:00,0.2315,0.24098,0.231,0.24045,683812.73649023,0.044345031271716406
2020-01-29 00:00:00+00:00,0.24023,0.2419,0.235,0.235,661596.00313551,-0.022665834892909187
2020-01-30 00:00:00+00:00,0.23417,0.24667,0.23,0.24233,712050.24643183,0.03119148936170224
2020-01-31 00:00:00+00:00,0.24297,0.24454,0.234,0.23873,288751.10659042,-0.014855775182602171
2020-02-01 00:00:00+00:00,0.23948,0.24284,0.23723,0.24054,403381.43200371,0.007581786955975334
2020-02-02 00:00:00+00:00,0.24188,0.26129,0.23557,0.25066,1014030.76040095,0.04207200465619021
2020-02-03 00:00:00+00:00,0.25033,0.25899,0.2463,0.2542,712996.250197,0.014122716029681515
2020-02-04 00:00:00+00:00,0.2543,0.27053,0.247,0.2669,1303763.82364843,0.04996066089693163
2020-02-05 00:00:00+00:00,0.267,0.28123,0.267,0.2781,1089477.07933296,0.041963282128137935
2020-02-06 00:00:00+00:00,0.2781,0.2879,0.26852,0.28267,959355.77919164,0.01643293779216104
2020-02-07 00:00:00+00:00,0.28293,0.288,0.27702,0.27858,1107240.38217542,-0.01446916899564854
2020-02-08 00:00:00+00:00,0.27858,0.2813,0.264,0.27793,1387284.05414487,-0.0023332615406704837
2020-02-09 00:00:00+00:00,0.27687,0.28909,0.27678,0.2832,972637.74459455,0.01896160903824695
2020-02-10 00:00:00+00:00,0.28278,0.28388,0.26779,0.2747,798618.10374028,-0.03001412429378536
2020-02-11 00:00:00+00:00,0.27342,0.28421,0.26742,0.28139,1078161.61796855,0.024353840553330786
2020-02-12 00:00:00+00:00,0.28272,0.30963,0.28272,0.30511,2234757.84203987,0.08429581719321955
2020-02-13 00:00:00+00:00,0.30486,0.33908,0.3,0.32759,5581070.24780993,0.07367834551473229
2020-02-14 00:00:00+00:00,0.32414,0.33983,0.311,0.33716,1902508.782036,0.029213345950731107
2020-02-15 00:00:00+00:00,0.33765,0.34686,0.29547,0.30648,2064721.70078917,-0.09099537311662131
2020-02-16 00:00:00+00:00,0.30626,0.31984,0.2685,0.29552,2626511.49800757,-0.03576089793787518
2020-02-17 00:00:00+00:00,0.29254,0.29475,0.26915,0.28697,1607092.42353884,-0.028932051976177542
2020-02-18 00:00:00+00:00,0.28642,0.304,0.27607,0.29831,1518151.10368459,0.03951632574833619
2020-02-19 00:00:00+00:00,0.29654,0.308,0.27001,0.275,1686590.80246203,-0.07814018973551007
2020-02-20 00:00:00+00:00,0.274,0.281,0.262,0.27077,2064048.81017601,-0.015381818181818274
2020-02-21 00:00:00+00:00,0.27081,0.279,0.26848,0.27678,551908.03924469,0.0221959596705692
2020-02-22 00:00:00+00:00,0.27416,0.278,0.27058,0.275,554110.961453,-0.006431100513042853
2020-02-23 00:00:00+00:00,0.2758,0.28522,0.2758,0.28406,509363.26432573,0.03294545454545439
2020-02-24 00:00:00+00:00,0.28352,0.28516,0.264,0.271,1002538.73842103,-0.045976202210800454
2020-02-25 00:00:00+00:00,0.27028,0.2704,0.25107,0.252,1545885.41832269,-0.07011070110701112
2020-02-26 00:00:00+00:00,0.25162,0.25362,0.22231,0.2292,1955274.33259911,-0.09047619047619049
2020-02-27 00:00:00+00:00,0.2292,0.24789,0.224,0.23704,2042728.46295625,0.03420593368237346
2020-02-28 00:00:00+00:00,0.23882,0.24384,0.2282,0.238,1464723.95775935,0.004049949375632744
2020-02-29 00:00:00+00:00,0.23675,0.24231,0.229,0.229,306491.67859398,-0.037815126050420034
2020-03-01 00:00:00+00:00,0.22899,0.23628,0.224,0.2289,477542.40856158,-0.0004366812227074579
2020-03-02 00:00:00+00:00,0.22646,0.24172,0.22603,0.239,571394.15169948,0.04412407164700749
2020-03-03 00:00:00+00:00,0.24016,0.24017,0.22922,0.23404,724349.44808105,-0.02075313807531376
2020-03-04 00:00:00+00:00,0.233,0.23819,0.2296,0.2345,338325.93322026,0.0019654759870106897
2020-03-05 00:00:00+00:00,0.23599,0.24392,0.23566,0.23859,485233.1676918,0.017441364605543797
2020-03-06 00:00:00+00:00,0.23994,0.246,0.23806,0.24506,669917.21946181,0.027117649524288634
2020-03-07 00:00:00+00:00,0.24593,0.24594,0.23447,0.23632,731132.95702433,-0.03566473516689794
2020-03-08 00:00:00+00:00,0.236,0.243,0.20085,0.20384,2087751.04141377,-0.13744075829383895
2020-03-09 00:00:00+00:00,0.206,0.21174,0.198,0.20874,913183.50029687,0.024038461538461675
2020-03-10 00:00:00+00:00,0.20937,0.21698,0.20541,0.21184,726504.03470672,0.014851010826866018
2020-03-11 00:00:00+00:00,0.21251,0.21393,0.2,0.20739,497923.71218679,-0.02100641993957708
2020-03-12 00:00:00+00:00,0.20962,0.20999,0.13001,0.13414,7403606.84776199,-0.35319928636867726
2020-03-13 00:00:00+00:00,0.13603,0.16803,0.10766,0.15908,7623480.09569692,0.18592515282540623
2020-03-14 00:00:00+00:00,0.15862,0.1604,0.14341,0.14605,2765796.38262004,-0.08190847372391241
2020-03-15 00:00:00+00:00,0.14572,0.16399,0.14431,0.15233,1205905.60398116,0.04299897295446753
2020-03-16 00:00:00+00:00,0.151,0.15282,0.12835,0.141,3345966.37258037,-0.07437799514212573
2020-03-17 00:00:00+00:00,0.14199,0.15281,0.1413,0.14729,1583006.16246299,0.04460992907801442
2020-03-18 00:00:00+00:00,0.14636,0.14989,0.141,0.14767,976059.6547628,0.0025799443275171807
2020-03-19 00:00:00+00:00,0.14841,0.1799,0.14472,0.1659,3624191.72404774,0.12345093790207895
2020-03-20 00:00:00+00:00,0.16609,0.17591,0.1457,0.15678,5394021.49269427,-0.054972875226039775
2020-03-21 00:00:00+00:00,0.15642,0.16199,0.1515,0.15813,1823792.77935636,0.008610792192881744
2020-03-22 00:00:00+00:00,0.1571,0.16198,0.14652,0.14832,1793318.80140128,-0.062037564029595815
2020-03-23 00:00:00+00:00,0.14734,0.16208,0.14463,0.15928,2395962.33053054,0.0738942826321467
2020-03-24 00:00:00+00:00,0.15928,0.1642,0.15768,0.16352,1939102.77154447,0.02661978905072826
2020-03-25 00:00:00+00:00,0.16249,0.16584,0.15733,0.16211,2490318.4854843,-0.008622798434442247
2020-03-26 00:00:00+00:00,0.16315,0.1779,0.16004,0.1769,1716392.4322961,0.09123434704830058
2020-03-27 00:00:00+00:00,0.17734,0.18797,0.17,0.17341,1929884.39001464,-0.019728660260033837
2020-03-28 00:00:00+00:00,0.17219,0.18003,0.16612,0.17534,4343725.09714888,0.011129692635949429
2020-03-29 00:00:00+00:00,0.17689,0.17689,0.162,0.16307,2363492.11776114,-0.06997832782023494
2020-03-30 00:00:00+00:00,0.16384,0.17558,0.16384,0.17146,1393321.43471843,0.05145029741828666
2020-03-31 00:00:00+00:00,0.17147,0.17841,0.17044,0.174,1032268.15355569,0.014813950775691032
2020-04-01 00:00:00+00:00,0.17452,0.17635,0.16802,0.17511,1424444.11091638,0.006379310344827527
2020-04-02 00:00:00+00:00,0.177,0.18716,0.17465,0.17841,1844898.39677766,0.018845297241733894
2020-04-03 00:00:00+00:00,0.17752,0.18297,0.17624,0.1791,1207787.63701012,0.003867496216579669
2020-04-04 00:00:00+00:00,0.17841,0.18369,0.178,0.18092,573360.36483061,0.010161920714684358
2020-04-05 00:00:00+00:00,0.18218,0.18218,0.17641,0.17935,585696.49702215,-0.008677868671235878
2020-04-06 00:00:00+00:00,0.1796,0.199,0.1796,0.199,1944375.96815732,0.1095623083356565
2020-04-07 00:00:00+00:00,0.19891,0.20544,0.1891,0.19325,1970124.02984007,-0.028894472361809087
2020-04-08 00:00:00+00:00,0.19331,0.20299,0.19147,0.20241,1058641.30976881,0.04739974126778779
2020-04-09 00:00:00+00:00,0.20211,0.20218,0.195,0.19941,770598.07890026,-0.014821402104639114
2020-04-10 00:00:00+00:00,0.19823,0.199,0.18064,0.18775,2159200.504793,-0.058472493856877805
2020-04-11 00:00:00+00:00,0.18851,0.19261,0.18569,0.18772,930604.61893179,-0.0001597869507323768
2020-04-12 00:00:00+00:00,0.189,0.19692,0.18719,0.18947,983831.70304657,0.009322395056467148
2020-04-13 00:00:00+00:00,0.189,0.18992,0.18065,0.18808,1323341.6027438,-0.0073362537604898526
2020-04-14 00:00:00+00:00,0.18821,0.18954,0.18343,0.1864,774227.27570779,-0.008932369204593726
2020-04-15 00:00:00+00:00,0.186,0.18995,0.18033,0.18039,666590.7650355,-0.03224248927038631
2020-04-16 00:00:00+00:00,0.18013,0.19349,0.1735,0.19194,1693096.39142316,0.06402793946449359
2020-04-17 00:00:00+00:00,0.19142,0.192,0.18691,0.1888,1285747.51751278,-0.01635927894133582
2020-04-18 00:00:00+00:00,0.18918,0.197,0.189,0.19538,1060333.56924777,0.034851694915254194
2020-04-19 00:00:00+00:00,0.19538,0.19621,0.18881,0.19,938437.35548766,-0.027536083529532185
2020-04-20 00:00:00+00:00,0.18908,0.1947,0.17879,0.18164,1431518.97252557,-0.04400000000000004
2020-04-21 00:00:00+00:00,0.1823,0.18678,0.1817,0.184,1642043.98103916,0.01299273287822067
2020-04-22 00:00:00+00:00,0.18438,0.1898,0.18265,0.18894,935432.66438992,0.02684782608695646
2020-04-23 00:00:00+00:00,0.18892,0.2,0.18553,0.19303,2082670.73219728,0.0216470837302849
2020-04-24 00:00:00+00:00,0.19221,0.19736,0.19221,0.19299,543499.84995311,-0.00020722167538733682
2020-04-25 00:00:00+00:00,0.1926,0.19751,0.19185,0.1948,980554.81734654,0.009378724286232432
2020-04-26 00:00:00+00:00,0.19412,0.19799,0.19241,0.19707,1024987.09922156,0.01165297741273097
2020-04-27 00:00:00+00:00,0.19668,0.19999,0.19473,0.1979,447196.73600427,0.004211701425889336
2020-04-28 00:00:00+00:00,0.19726,0.21868,0.19544,0.21552,4383733.13335705,0.08903486609398681
2020-04-29 00:00:00+00:00,0.2155,0.23153,0.21406,0.22574,2791829.49419835,0.047420193021529444
2020-04-30 00:00:00+00:00,0.22635,0.23594,0.20849,0.21142,2605445.88841346,-0.06343581111012664
2020-05-01 00:00:00+00:00,0.213,0.22446,0.21261,0.21841,785646.67954836,0.0330621511682907
2020-05-02 00:00:00+00:00,0.21757,0.22599,0.21585,0.22361,594023.67722196,0.023808433679776586
2020-05-03 00:00:00+00:00,0.22331,0.22682,0.21514,0.2197,1000151.41258068,-0.017485801171682858
2020-05-04 00:00:00+00:00,0.2197,0.22,0.20762,0.21862,1249107.18977804,-0.0049157942649066255
2020-05-05 00:00:00+00:00,0.21844,0.22273,0.214,0.21599,785711.29464735,-0.012030006403805804
2020-05-06 00:00:00+00:00,0.21614,0.22297,0.211,0.21122,1004403.13867091,-0.022084355757211016
2020-05-07 00:00:00+00:00,0.21047,0.22198,0.21003,0.21866,1478295.12957728,0.035223937127166094
2020-05-08 00:00:00+00:00,0.21891,0.22225,0.215,0.21863,1066848.04605068,-0.00013719930485689424
2020-05-09 00:00:00+00:00,0.21727,0.22541,0.21555,0.2185,381931.28177037,-0.0005946119013858775
2020-05-10 00:00:00+00:00,0.216,0.21614,0.17406,0.19597,3208850.74210931,-0.1031121281464531
2020-05-11 00:00:00+00:00,0.19758,0.2,0.185,0.19304,1013998.39914385,-0.01495126805123237
2020-05-12 00:00:00+00:00,0.19304,0.2,0.19108,0.19833,882392.06299494,0.027403646912557145
2020-05-13 00:00:00+00:00,0.19698,0.20487,0.196,0.20201,1191152.97137163,0.01855493369636463
2020-05-14 00:00:00+00:00,0.20194,0.20647,0.199,0.20458,856885.3272861,0.012722142468194697
2020-05-15 00:00:00+00:00,0.2046,0.2046,0.19697,0.19729,519176.14543903,-0.035633981816404425
2020-05-16 00:00:00+00:00,0.197,0.20212,0.19675,0.20044,504875.91760375,0.015966343960667206
2020-05-17 00:00:00+00:00,0.1995,0.20491,0.19924,0.20138,402111.89285789,0.004689682698064246
2020-05-18 00:00:00+00:00,0.202,0.2079,0.2005,0.20544,824218.80982091,0.020160889859966336
2020-05-19 00:00:00+00:00,0.20544,0.2065,0.20079,0.20477,533129.49171717,-0.003261292834890961
2020-05-20 00:00:00+00:00,0.20477,0.206,0.1971,0.20218,736271.10840713,-0.012648337158763567
2020-05-21 00:00:00+00:00,0.2022,0.203,0.18888,0.1939,789627.33196885,-0.04095360569789297
2020-05-22 00:00:00+00:00,0.1939,0.20294,0.19216,0.20049,354945.33304607,0.03398659102630219
2020-05-23 00:00:00+00:00,0.2005,0.20272,0.19818,0.19856,736532.81277162,-0.00962641528255781
2020-05-24 00:00:00+00:00,0.19851,0.20155,0.192,0.19414,296296.3123316,-0.022260273972602662
2020-05-25 00:00:00+00:00,0.19209,0.19688,0.18941,0.19593,486200.36376904,0.0092201504069227
2020-05-26 00:00:00+00:00,0.19637,0.19637,0.192,0.19386,480543.44256524,-0.010564997703261358
2020-05-27 00:00:00+00:00,0.19396,0.2,0.19396,0.19758,498746.31891042,0.019189105540080575
2020-05-28 00:00:00+00:00,0.19778,0.20099,0.195,0.2002,846533.19393586,0.013260451462698608
2020-05-29 00:00:00+00:00,0.20089,0.20242,0.19629,0.1972,555011.16151495,-0.014985014985015033
2020-05-30 00:00:00+00:00,0.1972,0.20859,0.19605,0.2071,937821.41903328,0.05020283975659234
2020-05-31 00:00:00+00:00,0.20656,0.21354,0.20038,0.20276,1242722.14511556,-0.02095605987445681
2020-06-01 00:00:00+00:00,0.20289,0.21389,0.20243,0.21126,685557.58503745,0.041921483527322945
2020-06-02 00:00:00+00:00,0.21176,0.21443,0.19635,0.203,1416739.45686245,-0.039098740888005246
2020-06-03 00:00:00+00:00,0.20251,0.2048,0.20092,0.2038,347669.14866904,0.003940886699507429
2020-06-04 00:00:00+00:00,0.20406,0.207,0.201,0.20434,564392.94224954,0.0026496565260059057
2020-06-05 00:00:00+00:00,0.204,0.20575,0.2015,0.203,240736.70651463,-0.006557697954389652
2020-06-06 00:00:00+00:00,0.2026,0.205,0.2012,0.20459,288587.00381534,0.007832512315270934
2020-06-07 00:00:00+00:00,0.20339,0.20499,0.1985,0.20296,987243.46101483,-0.007967153819834705
2020-06-08 00:00:00+00:00,0.20383,0.2045,0.20124,0.20438,392279.91707078,0.006996452502956219
2020-06-09 00:00:00+00:00,0.20438,0.2053,0.2005,0.20104,649781.68323435,-0.016342107838340447
2020-06-10 00:00:00+00:00,0.20205,0.204,0.19999,0.20299,431311.14636251,0.009699562276163975
2020-06-11 00:00:00+00:00,0.20252,0.20356,0.1844,0.18821,1515994.02336733,-0.07281146854524856
2020-06-12 00:00:00+00:00,0.1871,0.19506,0.187,0.19241,1078375.76328372,0.022315498645130383
2020-06-13 00:00:00+00:00,0.19249,0.19395,0.191,0.19298,217608.85935542,0.002962423990437113
2020-06-14 00:00:00+00:00,0.19202,0.19249,0.189,0.19002,216631.74280045,-0.015338377033889627
2020-06-15 00:00:00+00:00,0.18943,0.19392,0.182,0.19292,475457.09894138,0.01526155141564045
2020-06-16 00:00:00+00:00,0.19248,0.1945,0.19035,0.19193,397835.97167465,-0.005131660792038195
2020-06-17 00:00:00+00:00,0.1915,0.19886,0.18827,0.19355,584887.98034152,0.008440577293804985
2020-06-18 00:00:00+00:00,0.19219,0.19298,0.188,0.18991,546862.2079025,-0.018806509945750505
2020-06-19 00:00:00+00:00,0.18905,0.18998,0.1865,0.18683,276015.73750184,-0.01621820862513823
2020-06-20 00:00:00+00:00,0.18734,0.18871,0.185,0.18804,319704.98974859,0.006476475940694781
2020-06-21 00:00:00+00:00,0.18769,0.18848,0.18577,0.18578,175503.13901943,-0.01201871942139976
2020-06-22 00:00:00+00:00,0.18576,0.19083,0.18549,0.19056,581701.1659919,0.02572935730433845
2020-06-23 00:00:00+00:00,0.1904,0.19045,0.18823,0.18861,386849.17661744,-0.010232997481108397
2020-06-24 00:00:00+00:00,0.18935,0.19014,0.18162,0.18378,612400.71207676,-0.025608398282169542
2020-06-25 00:00:00+00:00,0.1828,0.18388,0.17839,0.18155,760716.84266761,-0.012134073348568974
2020-06-26 00:00:00+00:00,0.181,0.18651,0.17829,0.18304,580549.88889056,0.008207105480583898
2020-06-27 00:00:00+00:00,0.18229,0.18351,0.16925,0.175,944580.70152829,-0.04392482517482532
2020-06-28 00:00:00+00:00,0.17497,0.17979,0.17319,0.17688,457964.55665952,0.010742857142857165
2020-06-29 00:00:00+00:00,0.17726,0.179,0.17488,0.17749,1012297.73917397,0.0034486657620986794
2020-06-30 00:00:00+00:00,0.17751,0.17788,0.175,0.175,194474.21440918,-0.0140289593779932
2020-07-01 00:00:00+00:00,0.17466,0.17899,0.174,0.17676,326112.37941612,0.010057142857142987
2020-07-02 00:00:00+00:00,0.1766,0.1776,0.1725,0.17508,476733.77986166,-0.00950441276306846
2020-07-03 00:00:00+00:00,0.17482,0.17859,0.17467,0.17576,606689.19197683,0.0038839387708475837
2020-07-04 00:00:00+00:00,0.177,0.18,0.17644,0.17816,464471.45157491,0.013654984069185305
2020-07-05 00:00:00+00:00,0.17855,0.17855,0.174,0.17651,546958.45110163,-0.009261338123035534
2020-07-06 00:00:00+00:00,0.17686,0.19,0.17601,0.18913,1028784.87338202,0.07149736558835196
2020-07-07 00:00:00+00:00,0.18942,0.18955,0.1835,0.1848,671567.71247048,-0.022894305504150614
2020-07-08 00:00:00+00:00,0.1848,0.2064,0.184,0.20532,1668384.52356878,0.11103896103896105
2020-07-09 00:00:00+00:00,0.20418,0.21149,0.19653,0.20208,1112476.76074918,-0.015780245470485066
2020-07-10 00:00:00+00:00,0.20188,0.20188,0.19286,0.19941,419805.99989467,-0.013212589073634207
2020-07-11 00:00:00+00:00,0.1998,0.20496,0.19832,0.20199,569118.37025673,0.012938167594403582
2020-07-12 00:00:00+00:00,0.20164,0.20351,0.198,0.20042,385178.79466191,-0.007772662012970999
2020-07-13 00:00:00+00:00,0.2004,0.20628,0.1925,0.19892,1314164.73346018,-0.007484283005687931
2020-07-14 00:00:00+00:00,0.19789,0.19981,0.19531,0.19974,377056.17569078,0.00412226020510742
2020-07-15 00:00:00+00:00,0.19965,0.201,0.19623,0.1975,360265.27130262,-0.011214578952638443
2020-07-16 00:00:00+00:00,0.19666,0.19753,0.18936,0.19443,715467.98589108,-0.015544303797468406
2020-07-17 00:00:00+00:00,0.19357,0.19779,0.19146,0.19429,284539.71312186,-0.0007200534896878441
2020-07-18 00:00:00+00:00,0.19473,0.20229,0.19415,0.1998,209471.39969076,0.02835966853672356
2020-07-19 00:00:00+00:00,0.20137,0.20137,0.1959,0.20035,257620.08102254,0.002752752752752663
2020-07-20 00:00:00+00:00,0.19985,0.19985,0.1925,0.19455,333275.06491999,-0.02894933865734961
2020-07-21 00:00:00+00:00,0.1953,0.201,0.1953,0.19977,617314.62463162,0.026831148804934424
2020-07-22 00:00:00+00:00,0.19979,0.20474,0.196,0.20306,661087.60920273,0.016468939280172235
2020-07-23 00:00:00+00:00,0.20372,0.21043,0.20203,0.20777,633741.38091943,0.023195114744410716
2020-07-24 00:00:00+00:00,0.20842,0.20842,0.20253,0.20451,516990.45054075,-0.0156904269143765
2020-07-25 00:00:00+00:00,0.20426,0.2171,0.20426,0.21598,494234.35247922,0.05608527700356958
2020-07-26 00:00:00+00:00,0.21614,0.22535,0.21515,0.21528,244902.39033596,-0.003241040837114628
2020-07-27 00:00:00+00:00,0.21763,0.22962,0.2106,0.22411,1180741.872088,0.0410163507989596
2020-07-28 00:00:00+00:00,0.22548,0.23498,0.21863,0.23084,799055.75830203,0.030029896033197945
2020-07-29 00:00:00+00:00,0.23145,0.25,0.23071,0.24321,1269590.75136589,0.05358690001732813
2020-07-30 00:00:00+00:00,0.24233,0.24942,0.238,0.24493,1828476.82240347,0.007072077628387019
2020-07-31 00:00:00+00:00,0.24579,0.26063,0.24235,0.26004,985172.65646851,0.061691095415016495
2020-08-01 00:00:00+00:00,0.2601,0.2994,0.2573,0.293,2259752.600329,0.12674973081064445
2020-08-02 00:00:00+00:00,0.29354,0.32592,0.25724,0.2875,4412602.18713643,-0.018771331058020535
2020-08-03 00:00:00+00:00,0.28747,0.32,0.28502,0.31069,1980948.62818318,0.08066086956521756
2020-08-04 00:00:00+00:00,0.31288,0.31845,0.29087,0.30073,1700765.56001653,-0.032057678071389595
2020-08-05 00:00:00+00:00,0.30178,0.30784,0.29168,0.30214,978651.19716702,0.0046885910950023035
2020-08-06 00:00:00+00:00,0.30389,0.31045,0.29738,0.30417,363966.34910697,0.006718739657112449
2020-08-07 00:00:00+00:00,0.30182,0.31,0.2819,0.29384,666581.45261492,-0.0339612716572969
2020-08-08 00:00:00+00:00,0.29434,0.2986,0.2904,0.29301,143054.85783476,-0.0028246664851619974
2020-08-09 00:00:00+00:00,0.296,0.29838,0.2832,0.28799,240746.13736837,-0.017132521074365914
2020-08-10 00:00:00+00:00,0.28887,0.29999,0.287,0.29482,366841.20975761,0.023716101253515864
2020-08-11 00:00:00+00:00,0.29438,0.30698,0.27004,0.284,837342.92225929,-0.03670035954141526
2020-08-12 00:00:00+00:00,0.28203,0.28651,0.2735,0.28263,374345.60064934,-0.004823943661971808
2020-08-13 00:00:00+00:00,0.2825,0.29566,0.273,0.2954,519593.47681515,0.04518274776209186
2020-08-14 00:00:00+00:00,0.2969,0.30786,0.29063,0.30016,1146239.35759847,0.01611374407582944
2020-08-15 00:00:00+00:00,0.301,0.305,0.29689,0.29958,498348.1247546,-0.0019323027718548547
2020-08-16 00:00:00+00:00,0.2982,0.30436,0.29228,0.304,307317.62017795,0.014753988917818317
2020-08-17 00:00:00+00:00,0.30465,0.32727,0.298,0.31507,1434633.13853513,0.03641447368421069
2020-08-18 00:00:00+00:00,0.31468,0.32114,0.29848,0.30308,719416.04962782,-0.038055035388961156
2020-08-19 00:00:00+00:00,0.3037,0.30515,0.2796,0.28951,623407.56201184,-0.0447736571202324
2020-08-20 00:00:00+00:00,0.29004,0.29431,0.28497,0.293,510839.86124197,0.012054851300473235
2020-08-21 00:00:00+00:00,0.29227,0.295,0.27733,0.2789,573113.80261985,-0.04812286689419798
2020-08-22 00:00:00+00:00,0.27829,0.286,0.274,0.286,442159.61797226,0.02545715310147001
2020-08-23 00:00:00+00:00,0.288,0.288,0.27904,0.28611,233728.61672106,0.00038461538461542766
2020-08-24 00:00:00+00:00,0.284,0.29186,0.283,0.28945,170991.83407031,0.011673831743035823
2020-08-25 00:00:00+00:00,0.28988,0.28988,0.27023,0.27704,766438.17197421,-0.042874416997754294
2020-08-26 00:00:00+00:00,0.27541,0.28072,0.27442,0.27673,238461.31025547,-0.0011189719896045336
2020-08-27 00:00:00+00:00,0.2772,0.27898,0.25484,0.26384,1969726.00000276,-0.046579698623206545
2020-08-28 00:00:00+00:00,0.265,0.273,0.26066,0.27188,561037.48650029,0.030473013947847072
