time,TRX open,TRX high,TRX low,TRX close,TRX volume,TRX daily_return
2019-12-07 00:00:00+00:00,0.01478,0.01478,0.01456,0.01456,252591.47314917,-0.006143344709897636
2019-12-08 00:00:00+00:00,0.01459,0.01459,0.01449,0.01449,26854.00959561,-0.004807692307692402
2019-12-09 00:00:00+00:00,0.01435,0.01436,0.01431,0.01435,92727.77623921,-0.009661835748792202
2019-12-10 00:00:00+00:00,0.01433,0.01434,0.01399,0.01408,874813.86208816,-0.018815331010452963
2019-12-11 00:00:00+00:00,0.01411,0.01438,0.01405,0.01408,169446.6474184,0.0
2019-12-12 00:00:00+00:00,0.01416,0.01418,0.0133,0.0138,3266769.43681473,-0.019886363636363646
2019-12-13 00:00:00+00:00,0.0138,0.01422,0.01363,0.01406,9796509.11768533,0.018840579710144967
2019-12-14 00:00:00+00:00,0.01428,0.01473,0.0139,0.0139,379551.58292492,-0.011379800853485111
2019-12-15 00:00:00+00:00,0.0138,0.01417,0.01378,0.01396,341555.23101206,0.004316546762590079
2019-12-16 00:00:00+00:00,0.01385,0.01394,0.01312,0.01336,796600.17962486,-0.04297994269340977
2019-12-17 00:00:00+00:00,0.01336,0.01336,0.0123,0.01238,462142.12194667,-0.07335329341317365
2019-12-18 00:00:00+00:00,0.01252,0.01366,0.01213,0.01339,742636.32034811,0.08158319870759301
2019-12-19 00:00:00+00:00,0.01315,0.01318,0.01269,0.01304,662105.10532287,-0.026138909634055407
2019-12-20 00:00:00+00:00,0.01289,0.01354,0.01289,0.01347,329780.30288045,0.032975460122699474
2019-12-21 00:00:00+00:00,0.01329,0.01352,0.01328,0.01352,158634.11025757,0.0037119524870081744
2019-12-22 00:00:00+00:00,0.01361,0.01497,0.01358,0.0149,1840682.93391732,0.10207100591715967
2019-12-23 00:00:00+00:00,0.0149,0.01524,0.01371,0.01378,1480822.82468437,-0.07516778523489931
2019-12-24 00:00:00+00:00,0.01379,0.01385,0.01323,0.01346,3834009.23260111,-0.02322206095791013
2019-12-25 00:00:00+00:00,0.01336,0.01349,0.013,0.0132,780622.80143528,-0.019316493313521477
2019-12-26 00:00:00+00:00,0.01315,0.01383,0.01314,0.01376,1671004.12531157,0.042424242424242475
2019-12-27 00:00:00+00:00,0.01326,0.01335,0.0131,0.01325,549790.4200009,-0.0370639534883721
2019-12-28 00:00:00+00:00,0.0134,0.01369,0.01327,0.01354,949368.76507957,0.021886792452830317
2019-12-29 00:00:00+00:00,0.01346,0.0138,0.01336,0.01376,2589158.13305423,0.01624815361890697
2019-12-30 00:00:00+00:00,0.01364,0.01367,0.01319,0.01327,1744534.68678785,-0.035610465116278966
2019-12-31 00:00:00+00:00,0.01323,0.01343,0.01306,0.01326,1046475.35560097,-0.0007535795026376579
2020-01-01 00:00:00+00:00,0.01321,0.01332,0.01319,0.01329,348992.43793502,0.002262443438914019
2020-01-02 00:00:00+00:00,0.0131,0.01315,0.01274,0.01275,505277.51902222,-0.040632054176072296
2020-01-03 00:00:00+00:00,0.01283,0.01351,0.01279,0.01334,1724636.09383823,0.04627450980392167
2020-01-04 00:00:00+00:00,0.01337,0.01345,0.01322,0.0134,589554.54146846,0.004497751124437954
2020-01-05 00:00:00+00:00,0.01345,0.01382,0.01343,0.01367,648527.83778034,0.020149253731343242
2020-01-06 00:00:00+00:00,0.01354,0.01459,0.01351,0.01459,866325.3657523,0.06730065837600585
2020-01-07 00:00:00+00:00,0.01474,0.01474,0.01418,0.01437,2492740.70168381,-0.015078821110349527
2020-01-08 00:00:00+00:00,0.01435,0.0146,0.01383,0.01406,2723251.89062276,-0.02157272094641627
2020-01-09 00:00:00+00:00,0.01394,0.01407,0.01376,0.01396,1427257.69370382,-0.007112375533428139
2020-01-10 00:00:00+00:00,0.0139,0.01479,0.01367,0.01469,1019993.42510179,0.05229226361031514
2020-01-11 00:00:00+00:00,0.01463,0.015,0.01449,0.01467,2061882.37893576,-0.001361470388019037
2020-01-12 00:00:00+00:00,0.01477,0.01494,0.01462,0.01479,395991.97779839,0.008179959100204304
2020-01-13 00:00:00+00:00,0.01501,0.01501,0.01453,0.01467,879814.38218612,-0.008113590263691628
2020-01-14 00:00:00+00:00,0.01483,0.01723,0.01483,0.01673,4523645.35583179,0.14042263122017706
2020-01-15 00:00:00+00:00,0.01666,0.01802,0.01622,0.01724,3359799.42784232,0.03048416019127309
2020-01-16 00:00:00+00:00,0.01729,0.01741,0.0162,0.01702,1914345.2604124,-0.012761020881670415
2020-01-17 00:00:00+00:00,0.01736,0.01832,0.01694,0.0176,882976.3723298,0.03407755581668637
2020-01-18 00:00:00+00:00,0.01775,0.01807,0.01724,0.01767,835499.15831691,0.003977272727272663
2020-01-19 00:00:00+00:00,0.01791,0.01815,0.01585,0.01661,2954131.97912274,-0.059988681380871656
2020-01-20 00:00:00+00:00,0.01663,0.01674,0.01633,0.01654,1331842.22613647,-0.004214328717640048
2020-01-21 00:00:00+00:00,0.01655,0.0173,0.01647,0.01725,370833.87133206,0.04292623941958906
2020-01-22 00:00:00+00:00,0.0174,0.0174,0.01704,0.01731,630824.14353923,0.003478260869565153
2020-01-23 00:00:00+00:00,0.01694,0.01694,0.01581,0.01616,604085.3672921,-0.06643558636626223
2020-01-24 00:00:00+00:00,0.01626,0.01652,0.01568,0.0164,1744886.34264721,0.014851485148514865
2020-01-25 00:00:00+00:00,0.01601,0.01614,0.01589,0.01613,414566.97328228,-0.016463414634146467
2020-01-26 00:00:00+00:00,0.016,0.01681,0.016,0.01672,444970.01002156,0.03657780533168009
2020-01-27 00:00:00+00:00,0.01688,0.0172,0.01673,0.01706,611798.24870106,0.020334928229664984
2020-01-28 00:00:00+00:00,0.0172,0.0188,0.01717,0.01855,1212461.33667259,0.08733880422039864
2020-01-29 00:00:00+00:00,0.0187,0.01964,0.01858,0.01882,2756114.0761471,0.014555256064689992
2020-01-30 00:00:00+00:00,0.01851,0.01971,0.0178,0.01948,1633832.2867452,0.03506907545164717
2020-01-31 00:00:00+00:00,0.01961,0.01961,0.01814,0.01882,2560577.45974721,-0.033880903490759784
2020-02-01 00:00:00+00:00,0.01873,0.01949,0.01851,0.01905,3103256.2416327,0.01222104144527103
2020-02-02 00:00:00+00:00,0.01892,0.01979,0.01866,0.0191,2946924.59227904,0.002624671916010346
2020-02-03 00:00:00+00:00,0.01904,0.0196,0.01883,0.01922,702932.77366595,0.006282722513089034
2020-02-04 00:00:00+00:00,0.01918,0.01949,0.01835,0.01925,866764.81558883,0.0015608740894901274
2020-02-05 00:00:00+00:00,0.0192,0.02082,0.01917,0.02082,1697542.04864625,0.08155844155844161
2020-02-06 00:00:00+00:00,0.02054,0.02344,0.02,0.02253,6560297.37576854,0.08213256484149856
2020-02-07 00:00:00+00:00,0.02263,0.02376,0.02135,0.02212,2918560.12552738,-0.018197958277851756
2020-02-08 00:00:00+00:00,0.02175,0.02254,0.0205,0.02199,2114158.4406292,-0.005877034358047095
2020-02-09 00:00:00+00:00,0.02181,0.02274,0.02132,0.02198,2744459.33187159,-0.00045475216007273556
2020-02-10 00:00:00+00:00,0.02212,0.0222,0.021,0.0222,1126983.40899344,0.010009099181073733
2020-02-11 00:00:00+00:00,0.02211,0.031,0.02135,0.02295,4026914.3513241,0.03378378378378377
2020-02-12 00:00:00+00:00,0.02298,0.02441,0.02291,0.02423,3131332.13854182,0.05577342047930278
2020-02-13 00:00:00+00:00,0.02427,0.02569,0.02259,0.0239,6539440.29701661,-0.013619479983491556
2020-02-14 00:00:00+00:00,0.024,0.02689,0.024,0.0263,5035373.97897112,0.10041841004184104
2020-02-15 00:00:00+00:00,0.02645,0.02662,0.02294,0.02355,4572087.40935014,-0.1045627376425855
2020-02-16 00:00:00+00:00,0.02354,0.02489,0.0203,0.0225,3375966.13545188,-0.0445859872611466
2020-02-17 00:00:00+00:00,0.02165,0.02184,0.0202,0.02162,1596773.67125795,-0.039111111111111097
2020-02-18 00:00:00+00:00,0.02169,0.02301,0.02053,0.02265,1999172.57438825,0.047641073080481044
2020-02-19 00:00:00+00:00,0.02239,0.023,0.01952,0.0202,2860410.46803767,-0.10816777041942605
2020-02-20 00:00:00+00:00,0.02035,0.02035,0.01894,0.02,1475029.13941362,-0.009900990099009799
2020-02-21 00:00:00+00:00,0.01978,0.0206,0.01978,0.02027,992168.67987783,0.013500000000000068
2020-02-22 00:00:00+00:00,0.02027,0.02033,0.01976,0.02011,229746.56538791,-0.007893438579181122
2020-02-23 00:00:00+00:00,0.02011,0.02143,0.02011,0.02143,284379.90001175,0.0656389855793138
2020-02-24 00:00:00+00:00,0.02121,0.02121,0.01921,0.0197,541906.0138838,-0.08072795146990208
2020-02-25 00:00:00+00:00,0.01986,0.01986,0.01867,0.01924,2222412.71688932,-0.023350253807106536
2020-02-26 00:00:00+00:00,0.01898,0.01898,0.01365,0.0166,7984029.04039177,-0.13721413721413722
2020-02-27 00:00:00+00:00,0.016,0.01755,0.01599,0.01691,1377398.09407818,0.01867469879518069
2020-02-28 00:00:00+00:00,0.01724,0.01733,0.01617,0.01723,1293353.5088201,0.018923713778828954
2020-02-29 00:00:00+00:00,0.01715,0.0174,0.01647,0.01647,526646.46443735,-0.0441091120139292
2020-03-01 00:00:00+00:00,0.01656,0.01712,0.01618,0.01652,1236434.73823728,0.0030358227079538835
2020-03-02 00:00:00+00:00,0.01644,0.01777,0.01643,0.01747,1996536.9066542,0.05750605326876501
2020-03-03 00:00:00+00:00,0.01748,0.01755,0.01709,0.01726,216525.655669,-0.012020606754436058
2020-03-04 00:00:00+00:00,0.01751,0.01783,0.01707,0.01783,867943.82449521,0.0330243337195828
2020-03-05 00:00:00+00:00,0.01783,0.01835,0.01774,0.01774,1671807.07272261,-0.0050476724621424385
2020-03-06 00:00:00+00:00,0.01804,0.01835,0.018,0.01817,321304.84494799,0.024239007891770026
2020-03-07 00:00:00+00:00,0.01833,0.01833,0.0164,0.01717,1134189.5644136,-0.055035773252614106
2020-03-08 00:00:00+00:00,0.01689,0.01689,0.01446,0.01458,2055051.62179229,-0.15084449621432738
2020-03-09 00:00:00+00:00,0.01484,0.01515,0.01407,0.015,1548722.96203554,0.028806584362139898
2020-03-10 00:00:00+00:00,0.015,0.01532,0.01466,0.01512,194714.00753162,0.008000000000000007
2020-03-11 00:00:00+00:00,0.01516,0.01522,0.01414,0.01495,1251219.56327212,-0.011243386243386277
2020-03-12 00:00:00+00:00,0.01475,0.0185,0.00836,0.00845,19004216.81621275,-0.4347826086956522
2020-03-13 00:00:00+00:00,0.00858,0.011,0.00694,0.01029,17812299.30864632,0.2177514792899411
2020-03-14 00:00:00+00:00,0.01032,0.01079,0.00961,0.00966,1371411.72351039,-0.061224489795918435
2020-03-15 00:00:00+00:00,0.00972,0.01107,0.00963,0.01025,2420798.08160046,0.06107660455486541
2020-03-16 00:00:00+00:00,0.01001,0.01026,0.0085,0.00966,4559550.75531612,-0.05756097560975615
2020-03-17 00:00:00+00:00,0.0096,0.0107,0.0096,0.01024,2664698.93433886,0.0600414078674949
2020-03-18 00:00:00+00:00,0.01004,0.01025,0.00971,0.01025,1177230.93191044,0.0009765625
2020-03-19 00:00:00+00:00,0.01028,0.01212,0.01021,0.01164,13950981.79028791,0.13560975609756087
2020-03-20 00:00:00+00:00,0.01177,0.01275,0.01043,0.01118,4205268.34752332,-0.03951890034364247
2020-03-21 00:00:00+00:00,0.01125,0.01158,0.0108,0.01122,2009055.92862574,0.003577817531305927
2020-03-22 00:00:00+00:00,0.01117,0.01154,0.01039,0.01054,743792.43720863,-0.06060606060606055
2020-03-23 00:00:00+00:00,0.01014,0.01155,0.01014,0.01145,3769036.0525809,0.0863377609108158
2020-03-24 00:00:00+00:00,0.01146,0.0116,0.0113,0.01157,548162.23544094,0.010480349344978102
2020-03-25 00:00:00+00:00,0.01155,0.0118,0.01122,0.01139,2358360.45759799,-0.015557476231633505
2020-03-26 00:00:00+00:00,0.01142,0.012,0.01132,0.01191,528591.32091365,0.04565408252853387
2020-03-27 00:00:00+00:00,0.01201,0.01211,0.011,0.01123,827756.59683033,-0.057094878253568404
2020-03-28 00:00:00+00:00,0.01101,0.01147,0.01088,0.01141,1166812.5743914,0.01602849510240434
2020-03-29 00:00:00+00:00,0.01141,0.01141,0.01069,0.0107,2227237.74402817,-0.06222611744084139
2020-03-30 00:00:00+00:00,0.01069,0.0119,0.01069,0.01146,1125584.32292479,0.07102803738317753
2020-03-31 00:00:00+00:00,0.01158,0.01177,0.01142,0.01164,572846.57801886,0.015706806282722585
2020-04-01 00:00:00+00:00,0.01154,0.01166,0.01114,0.01166,1148149.66765595,0.0017182130584192379
2020-04-02 00:00:00+00:00,0.01169,0.01256,0.01154,0.012,1887074.14053971,0.029159519725557415
2020-04-03 00:00:00+00:00,0.01199,0.01216,0.01183,0.01191,1977060.28249296,-0.007499999999999951
2020-04-04 00:00:00+00:00,0.012,0.01215,0.01176,0.01197,423153.89211889,0.005037783375314797
2020-04-05 00:00:00+00:00,0.012,0.01273,0.01,0.01255,2727305.68511411,0.048454469507101194
2020-04-06 00:00:00+00:00,0.0126,0.01382,0.0126,0.01382,2137577.13224253,0.10119521912350593
2020-04-07 00:00:00+00:00,0.01392,0.01407,0.01323,0.01327,4572410.35406197,-0.03979739507959479
2020-04-08 00:00:00+00:00,0.01324,0.01383,0.01324,0.0138,1498424.3105979,0.03993971363978899
2020-04-09 00:00:00+00:00,0.01372,0.01382,0.01323,0.01348,765770.47982247,-0.023188405797101352
2020-04-10 00:00:00+00:00,0.0135,0.0135,0.01214,0.01231,945830.87763147,-0.08679525222551931
2020-04-11 00:00:00+00:00,0.01269,0.01281,0.01235,0.01235,206771.68769429,0.0032493907392363575
2020-04-12 00:00:00+00:00,0.01257,0.01328,0.01241,0.01279,631242.59588103,0.035627530364372495
2020-04-13 00:00:00+00:00,0.01259,0.01269,0.01217,0.0126,1875890.59580593,-0.014855355746677068
2020-04-14 00:00:00+00:00,0.01261,0.01273,0.01244,0.01253,236649.9070234,-0.005555555555555647
2020-04-15 00:00:00+00:00,0.01244,0.01259,0.0122,0.0122,2483114.48103687,-0.026336791699920092
2020-04-16 00:00:00+00:00,0.01216,0.01321,0.01185,0.01321,8998505.8180266,0.0827868852459015
2020-04-17 00:00:00+00:00,0.01304,0.01317,0.01279,0.013,976797.11032373,-0.015897047691143085
2020-04-18 00:00:00+00:00,0.01301,0.0135,0.01293,0.01333,1605671.10261776,0.02538461538461534
2020-04-19 00:00:00+00:00,0.01342,0.01344,0.01283,0.01295,994413.42603633,-0.028507126781695424
2020-04-20 00:00:00+00:00,0.01309,0.01321,0.0121,0.01243,5562855.26997857,-0.04015444015444014
2020-04-21 00:00:00+00:00,0.01243,0.01271,0.01235,0.01254,579419.14695546,0.008849557522123908
2020-04-22 00:00:00+00:00,0.01255,0.01316,0.01246,0.01291,631153.44555159,0.029505582137161035
2020-04-23 00:00:00+00:00,0.01302,0.0139,0.01285,0.01367,3452674.09603453,0.058869093725794075
2020-04-24 00:00:00+00:00,0.01367,0.01435,0.01367,0.01396,1999730.31575164,0.02121433796634964
2020-04-25 00:00:00+00:00,0.01396,0.01429,0.01346,0.01395,3514027.37022904,-0.0007163323782234388
2020-04-26 00:00:00+00:00,0.01396,0.01426,0.01389,0.01415,1182825.47112238,0.014336917562723928
2020-04-27 00:00:00+00:00,0.01436,0.01463,0.01424,0.01453,2064067.30228662,0.02685512367491172
2020-04-28 00:00:00+00:00,0.01449,0.0154,0.01431,0.01537,2886553.89770606,0.05781142463867872
2020-04-29 00:00:00+00:00,0.01531,0.0165,0.01513,0.01616,5624249.9209867,0.05139882888744318
2020-04-30 00:00:00+00:00,0.01628,0.01672,0.01475,0.0153,2861820.60134044,-0.053217821782178265
2020-05-01 00:00:00+00:00,0.01535,0.01633,0.01534,0.01588,904927.04893255,0.03790849673202601
2020-05-02 00:00:00+00:00,0.01576,0.0164,0.0157,0.01638,1044903.75601977,0.03148614609571787
2020-05-03 00:00:00+00:00,0.01643,0.01656,0.01565,0.01604,3228051.93286872,-0.020757020757020794
2020-05-04 00:00:00+00:00,0.01578,0.01643,0.01514,0.01617,3030183.35706029,0.008104738154613544
2020-05-05 00:00:00+00:00,0.01634,0.01661,0.01573,0.01593,893452.07321803,-0.014842300556586308
2020-05-06 00:00:00+00:00,0.01585,0.0162,0.0155,0.01554,1387993.10511179,-0.024482109227871973
2020-05-07 00:00:00+00:00,0.0155,0.01624,0.01543,0.01623,1664792.1695947,0.044401544401544424
2020-05-08 00:00:00+00:00,0.01611,0.01655,0.01591,0.01632,1326396.69177458,0.005545286506469571
2020-05-09 00:00:00+00:00,0.0162,0.01659,0.0161,0.0161,1865831.63142541,-0.013480392156862808
2020-05-10 00:00:00+00:00,0.01605,0.01605,0.01254,0.01441,2477185.42729905,-0.10496894409937896
2020-05-11 00:00:00+00:00,0.01427,0.01449,0.01336,0.01397,1340249.49189189,-0.030534351145038108
2020-05-12 00:00:00+00:00,0.01401,0.01495,0.01401,0.01455,2052746.61911569,0.04151753758052967
2020-05-13 00:00:00+00:00,0.01458,0.01538,0.01458,0.015,1461997.83487896,0.030927835051546282
2020-05-14 00:00:00+00:00,0.01511,0.01542,0.01482,0.01534,2062301.57565354,0.022666666666666613
2020-05-15 00:00:00+00:00,0.01526,0.01533,0.0148,0.01489,356444.48494769,-0.02933507170795302
2020-05-16 00:00:00+00:00,0.0148,0.01515,0.01476,0.01515,387373.8891391,0.01746138347884485
2020-05-17 00:00:00+00:00,0.01497,0.01521,0.0149,0.01504,961794.03211521,-0.007260726072607304
2020-05-18 00:00:00+00:00,0.01512,0.01555,0.01501,0.0154,834416.02483844,0.02393617021276606
2020-05-19 00:00:00+00:00,0.01532,0.01557,0.01505,0.01555,532330.29911981,0.009740259740259605
2020-05-20 00:00:00+00:00,0.01536,0.01546,0.0146,0.01502,1295545.50054947,-0.034083601286173604
2020-05-21 00:00:00+00:00,0.01507,0.01507,0.01392,0.01425,2531654.29022803,-0.05126498002663116
2020-05-22 00:00:00+00:00,0.01415,0.01542,0.0141,0.01499,794634.88529662,0.05192982456140349
2020-05-23 00:00:00+00:00,0.01495,0.01566,0.01486,0.0151,1546186.75582567,0.007338225483655814
2020-05-24 00:00:00+00:00,0.01498,0.01529,0.0142,0.0142,437946.52852255,-0.05960264900662249
2020-05-25 00:00:00+00:00,0.01413,0.01473,0.01412,0.01473,447225.77102211,0.03732394366197167
2020-05-26 00:00:00+00:00,0.01462,0.01468,0.01428,0.01461,840134.9223649,-0.008146639511201648
2020-05-27 00:00:00+00:00,0.0146,0.01499,0.01452,0.0148,752275.48765033,0.013004791238877544
2020-05-28 00:00:00+00:00,0.0147,0.0151,0.01461,0.0151,725847.3584217,0.020270270270270174
2020-05-29 00:00:00+00:00,0.01518,0.01528,0.01489,0.01504,1573426.81937698,-0.003973509933774877
2020-05-30 00:00:00+00:00,0.01497,0.01639,0.01497,0.01637,4020552.02554203,0.08843085106382986
2020-05-31 00:00:00+00:00,0.01633,0.0172,0.0155,0.01578,6105520.59994107,-0.036041539401343914
2020-06-01 00:00:00+00:00,0.01577,0.01716,0.01577,0.01703,3725399.81770366,0.07921419518377704
2020-06-02 00:00:00+00:00,0.01704,0.01752,0.01558,0.01626,3242096.51965807,-0.04521432765707578
2020-06-03 00:00:00+00:00,0.01629,0.01691,0.01606,0.01677,2016357.92429615,0.03136531365313644
2020-06-04 00:00:00+00:00,0.01699,0.01733,0.01624,0.01673,2011731.77514599,-0.0023852116875373586
2020-06-05 00:00:00+00:00,0.01696,0.01728,0.01679,0.01698,1265950.03823433,0.014943215780035768
2020-06-06 00:00:00+00:00,0.01673,0.01711,0.01654,0.017,271728.9521407,0.0011778563015314436
2020-06-07 00:00:00+00:00,0.01712,0.01823,0.01681,0.01806,1887993.26734137,0.0623529411764705
2020-06-08 00:00:00+00:00,0.01808,0.01858,0.01778,0.01796,1320811.19001086,-0.0055370985603543366
2020-06-09 00:00:00+00:00,0.01795,0.01804,0.01735,0.0176,1124694.24395501,-0.020044543429844075
2020-06-10 00:00:00+00:00,0.01753,0.0177,0.01717,0.0177,604690.19054236,0.005681818181818121
2020-06-11 00:00:00+00:00,0.01757,0.018,0.01515,0.01572,3733816.7927043,-0.11186440677966092
2020-06-12 00:00:00+00:00,0.0156,0.0166,0.0156,0.01641,2980600.15975177,0.043893129770992356
2020-06-13 00:00:00+00:00,0.01644,0.01669,0.01617,0.01669,1649234.08029823,0.01706276660572814
2020-06-14 00:00:00+00:00,0.01669,0.01669,0.01603,0.01622,562647.51491375,-0.028160575194727477
2020-06-15 00:00:00+00:00,0.016,0.01616,0.01484,0.01614,2087731.78322557,-0.004932182490752002
2020-06-16 00:00:00+00:00,0.01605,0.01869,0.016,0.01615,3863496.10258613,0.0006195786864930941
2020-06-17 00:00:00+00:00,0.01607,0.01643,0.01597,0.01615,277431.3421211,0.0
2020-06-18 00:00:00+00:00,0.0162,0.01646,0.01582,0.01605,538296.19655853,-0.006191950464396467
2020-06-19 00:00:00+00:00,0.01596,0.01612,0.01574,0.016,829445.70389966,-0.0031152647975076775
2020-06-20 00:00:00+00:00,0.0159,0.01601,0.01565,0.016,365297.36799307,0.0
2020-06-21 00:00:00+00:00,0.01593,0.01601,0.01584,0.01585,31303.04012904,-0.009375000000000022
2020-06-22 00:00:00+00:00,0.01585,0.01644,0.01585,0.01638,450871.91184925,0.03343848580441633
2020-06-23 00:00:00+00:00,0.0163,0.017,0.01626,0.01645,1333252.64023674,0.004273504273504258
2020-06-24 00:00:00+00:00,0.01653,0.01683,0.01571,0.01599,363227.18970284,-0.027963525835866143
2020-06-25 00:00:00+00:00,0.01595,0.01602,0.01539,0.01602,417238.6442141,0.0018761726078797558
2020-06-26 00:00:00+00:00,0.01599,0.01599,0.01565,0.01586,171443.1889742,-0.009987515605493158
2020-06-27 00:00:00+00:00,0.01579,0.016,0.01489,0.01551,996392.35684692,-0.022068095838587598
2020-06-28 00:00:00+00:00,0.0153,0.01598,0.01528,0.01572,281802.54116347,0.013539651837524369
2020-06-29 00:00:00+00:00,0.01589,0.01633,0.01581,0.01618,420239.75962081,0.029262086513994756
2020-06-30 00:00:00+00:00,0.0162,0.01653,0.01619,0.01646,628214.82064168,0.017305315203955507
2020-07-01 00:00:00+00:00,0.01628,0.017,0.01616,0.01687,536060.6689213,0.02490886998784947
2020-07-02 00:00:00+00:00,0.01688,0.01721,0.01624,0.01665,1549494.57515649,-0.01304090100770583
2020-07-03 00:00:00+00:00,0.01675,0.01685,0.01658,0.01668,207122.93836142,0.0018018018018017834
2020-07-04 00:00:00+00:00,0.01672,0.01687,0.01665,0.01681,170068.45517683,0.007793764988009544
2020-07-05 00:00:00+00:00,0.01681,0.01694,0.01639,0.01694,298393.76287604,0.007733491969066142
2020-07-06 00:00:00+00:00,0.017,0.01812,0.017,0.0181,1710601.24265619,0.06847697756788684
2020-07-07 00:00:00+00:00,0.01802,0.01802,0.0171,0.01719,1158732.3381534,-0.05027624309392276
2020-07-08 00:00:00+00:00,0.0172,0.0182,0.0169,0.01798,2246283.42670803,0.045956951716114025
2020-07-09 00:00:00+00:00,0.01789,0.01914,0.01765,0.01849,4148005.16327338,0.02836484983314791
2020-07-10 00:00:00+00:00,0.01847,0.01868,0.01785,0.01806,629367.51482624,-0.023255813953488413
2020-07-11 00:00:00+00:00,0.0183,0.01882,0.0183,0.01844,1150185.35122417,0.021040974529346723
2020-07-12 00:00:00+00:00,0.01847,0.01852,0.01796,0.01811,1550916.09799551,-0.017895878524945785
2020-07-13 00:00:00+00:00,0.01823,0.01839,0.01721,0.01746,1732568.46153245,-0.03589177250138054
2020-07-14 00:00:00+00:00,0.01746,0.01775,0.01711,0.01769,798744.19269072,0.013172966781214157
2020-07-15 00:00:00+00:00,0.01774,0.01775,0.01752,0.01755,356318.82562911,-0.007914075749010818
2020-07-16 00:00:00+00:00,0.01756,0.0177,0.01675,0.01717,651014.40150626,-0.02165242165242154
2020-07-17 00:00:00+00:00,0.01712,0.01732,0.017,0.01729,342543.341928,0.006988934187536211
2020-07-18 00:00:00+00:00,0.01724,0.01748,0.01703,0.01745,188373.33611719,0.009253903990746215
2020-07-19 00:00:00+00:00,0.01739,0.01749,0.01732,0.01747,63754.42787967,0.0011461318051575464
2020-07-20 00:00:00+00:00,0.01751,0.01751,0.017,0.01711,179393.134244,-0.02060675443617621
2020-07-21 00:00:00+00:00,0.01724,0.01773,0.0172,0.01757,218599.46516588,0.02688486265341905
2020-07-22 00:00:00+00:00,0.01761,0.0184,0.01743,0.018,1364886.9134814,0.02447353443369371
2020-07-23 00:00:00+00:00,0.018,0.01816,0.01778,0.01792,692757.57923325,-0.004444444444444473
2020-07-24 00:00:00+00:00,0.0179,0.01825,0.01758,0.01794,1106034.21248973,0.001116071428571619
2020-07-25 00:00:00+00:00,0.01802,0.01871,0.01802,0.01871,1577405.66930243,0.04292084726867329
2020-07-26 00:00:00+00:00,0.01863,0.01916,0.01844,0.01849,404228.00764019,-0.011758417958311118
2020-07-27 00:00:00+00:00,0.01849,0.01902,0.01774,0.019,1071309.23254338,0.02758247701460248
2020-07-28 00:00:00+00:00,0.01887,0.0195,0.01826,0.01916,823180.78143809,0.008421052631578885
2020-07-29 00:00:00+00:00,0.0192,0.01995,0.0192,0.01927,985750.88874917,0.00574112734864296
2020-07-30 00:00:00+00:00,0.01915,0.01942,0.01875,0.01923,221514.57958843,-0.002075765438505406
2020-07-31 00:00:00+00:00,0.01929,0.01979,0.019,0.01973,214198.70334859,0.026001040041601753
2020-08-01 00:00:00+00:00,0.01966,0.02085,0.01954,0.02053,772023.8204411,0.04054738976178407
2020-08-02 00:00:00+00:00,0.02053,0.02124,0.01825,0.01932,1920175.09477072,-0.05893813930832925
2020-08-03 00:00:00+00:00,0.01939,0.02018,0.01934,0.01984,808816.81972242,0.0269151138716357
2020-08-04 00:00:00+00:00,0.02013,0.0207,0.01993,0.02032,599729.30564034,0.024193548387096753
2020-08-05 00:00:00+00:00,0.02043,0.02071,0.02023,0.02023,508710.60862545,-0.004429133858267709
2020-08-06 00:00:00+00:00,0.02031,0.02051,0.01901,0.02039,2237409.4026338,0.007909045971329576
2020-08-07 00:00:00+00:00,0.02043,0.02106,0.01919,0.01999,650355.02350224,-0.019617459538989634
2020-08-08 00:00:00+00:00,0.01991,0.02045,0.01984,0.02045,242467.72044735,0.02301150575287636
2020-08-09 00:00:00+00:00,0.02059,0.02095,0.02025,0.02038,927572.91388182,-0.0034229828850855792
2020-08-10 00:00:00+00:00,0.02076,0.02185,0.02074,0.02167,2063166.72336175,0.06329735034347395
2020-08-11 00:00:00+00:00,0.0215,0.0215,0.01969,0.01986,673234.89882489,-0.08352561144439319
2020-08-12 00:00:00+00:00,0.01999,0.02044,0.0192,0.02017,803723.8085612,0.015609264853977844
2020-08-13 00:00:00+00:00,0.0202,0.02296,0.01964,0.02234,1877495.48797378,0.10758552305404057
2020-08-14 00:00:00+00:00,0.02252,0.02555,0.0224,0.02476,3447533.5940105,0.10832587287376905
2020-08-15 00:00:00+00:00,0.02432,0.02554,0.02376,0.02485,923550.95525854,0.003634894991922488
2020-08-16 00:00:00+00:00,0.02497,0.041,0.02417,0.02797,5170681.5461923,0.1255533199195169
2020-08-17 00:00:00+00:00,0.02775,0.03124,0.02685,0.03022,3992806.43052555,0.08044333214158028
2020-08-18 00:00:00+00:00,0.03099,0.03248,0.0283,0.02905,5743484.36460665,-0.03871608206485777
2020-08-19 00:00:00+00:00,0.02839,0.02894,0.02551,0.02646,2985170.85718801,-0.08915662650602407
2020-08-20 00:00:00+00:00,0.0268,0.02779,0.02657,0.02737,575109.53111938,0.034391534391534195
2020-08-21 00:00:00+00:00,0.02769,0.02769,0.02408,0.02419,2269023.70170319,-0.11618560467665329
