time,LTC open,LTC high,LTC low,LTC close,LTC volume,LTC daily_return
2019-12-26 00:00:00+00:00,39.993,41.231,39.657,39.945,532.90131664,-0.004833204613966524
2019-12-27 00:00:00+00:00,39.953,41.207,39.719,41.188,381.74528024,0.031117786957066018
2019-12-28 00:00:00+00:00,41.159,43.555,41.159,42.636,1044.43668602,0.035155870641934595
2019-12-29 00:00:00+00:00,42.66,43.605,42.157,43.169,602.81079864,0.012501172717890752
2019-12-30 00:00:00+00:00,43.07,43.96,41.603,42.431,751.45873923,-0.017095601009983974
2019-12-31 00:00:00+00:00,42.059,42.636,40.923,41.169,1617.6670473,-0.02974240531686745
2020-01-01 00:00:00+00:00,41.056,41.8,41.056,41.459,580.33027945,0.0070441351502346095
2020-01-02 00:00:00+00:00,41.475,41.705,39.002,39.348,1196.05016002,-0.05091777418654586
2020-01-03 00:00:00+00:00,39.291,42.221,38.659,42.19,1648.1169589,0.07222730507268471
2020-01-04 00:00:00+00:00,42.117,42.884,41.795,42.465,463.90840264,0.006518132258829246
2020-01-05 00:00:00+00:00,42.872,44.44,42.597,43.25,1162.15171079,0.018485811845048827
2020-01-06 00:00:00+00:00,43.354,46.09,43.327,45.747,2776.81969446,0.057734104046242685
2020-01-07 00:00:00+00:00,45.886,46.831,44.371,46.358,5408.08877935,0.013356067064506982
2020-01-08 00:00:00+00:00,46.536,48.568,44.114,45.435,6085.21985481,-0.01991026360067294
2020-01-09 00:00:00+00:00,45.178,45.7,43.881,44.979,1378.31483201,-0.01003631561571483
2020-01-10 00:00:00+00:00,44.828,49.6,43.81,48.907,4191.86814364,0.08732964272215926
2020-01-11 00:00:00+00:00,48.787,51.868,47.822,49.265,5339.55612005,0.007320015539697966
2020-01-12 00:00:00+00:00,49.149,51.414,48.942,51.414,1176.33299752,0.04362123211204705
2020-01-13 00:00:00+00:00,51.633,51.633,48.96,49.582,1430.13018303,-0.035632318045668465
2020-01-14 00:00:00+00:00,49.682,60.668,49.682,58.459,5319.79268006,0.17903674720664764
2020-01-15 00:00:00+00:00,58.782,60.0,55.445,58.211,3348.00664194,-0.004242289467832228
2020-01-16 00:00:00+00:00,58.435,58.498,54.85,57.59,2504.37000781,-0.010668086787720465
2020-01-17 00:00:00+00:00,57.677,62.991,56.586,61.184,2086.21446011,0.06240666782427495
2020-01-18 00:00:00+00:00,61.039,62.705,58.192,59.492,2392.46485186,-0.027654288702928853
2020-01-19 00:00:00+00:00,59.33,62.263,55.443,57.754,3379.89868441,-0.029214011967995668
2020-01-20 00:00:00+00:00,57.513,58.108,55.714,57.465,803.55703676,-0.005003982408144814
2020-01-21 00:00:00+00:00,57.073,57.9,55.922,57.755,824.53960592,0.005046550073958045
2020-01-22 00:00:00+00:00,57.558,59.097,57.194,58.333,949.4388799,0.010007791533200416
2020-01-23 00:00:00+00:00,57.942,57.942,52.398,54.267,2276.1117009,-0.06970325544717393
2020-01-24 00:00:00+00:00,54.267,55.361,50.769,54.302,1522.36579412,0.0006449591832973223
2020-01-25 00:00:00+00:00,54.0,54.156,52.4,53.284,1083.53795692,-0.018747007476704325
2020-01-26 00:00:00+00:00,53.103,56.49,52.878,55.898,715.26366967,0.049057878537647426
2020-01-27 00:00:00+00:00,56.3,59.542,55.947,58.641,2402.81102495,0.04907152313141783
2020-01-28 00:00:00+00:00,59.15,61.4,57.306,60.598,3773.44685969,0.033372555038283735
2020-01-29 00:00:00+00:00,60.845,62.36,59.548,60.061,1792.08170598,-0.008861678603254264
2020-01-30 00:00:00+00:00,59.701,69.9,58.189,67.881,7236.36963602,0.13020096235493916
2020-01-31 00:00:00+00:00,68.063,69.754,65.382,67.55,2094.50264227,-0.0048761803744789
2020-02-01 00:00:00+00:00,67.555,72.799,67.555,71.048,12037.00330629,0.051783863804589325
2020-02-02 00:00:00+00:00,70.772,73.376,67.613,69.85,5055.17592663,-0.016861839882896135
2020-02-03 00:00:00+00:00,69.625,72.963,68.5,69.606,4197.14791207,-0.003493199713672124
2020-02-04 00:00:00+00:00,69.906,70.3,66.623,67.728,6034.87277134,-0.026980432721317116
2020-02-05 00:00:00+00:00,68.0,73.388,67.546,72.81,2181.08994344,0.07503543586109163
2020-02-06 00:00:00+00:00,72.49,74.88,71.185,73.357,2257.42346617,0.0075127042988600845
2020-02-07 00:00:00+00:00,73.47,75.276,72.929,74.361,2647.38469881,0.013686492086644853
2020-02-08 00:00:00+00:00,74.448,77.7,71.3,76.676,5651.64361068,0.031131910544505814
2020-02-09 00:00:00+00:00,76.797,78.499,75.238,76.918,2723.05953211,0.003156137513694146
2020-02-10 00:00:00+00:00,77.212,77.413,72.335,74.22,2805.41045255,-0.03507631503679254
2020-02-11 00:00:00+00:00,73.943,77.413,72.572,77.099,1989.90053178,0.03879008353543534
2020-02-12 00:00:00+00:00,76.923,82.991,76.923,81.536,4113.77843627,0.057549384557517014
2020-02-13 00:00:00+00:00,81.714,84.35,77.24,80.398,7067.96079892,-0.013957025117739441
2020-02-14 00:00:00+00:00,80.645,83.901,78.694,83.174,2229.05717243,0.03452822209507711
2020-02-15 00:00:00+00:00,83.403,83.572,75.083,76.331,5069.35339458,-0.08227330656214682
2020-02-16 00:00:00+00:00,76.656,80.666,67.562,75.101,3915.49589896,-0.016114029686497
2020-02-17 00:00:00+00:00,74.443,75.418,68.621,72.875,2344.38626816,-0.029640084685956247
2020-02-18 00:00:00+00:00,72.789,79.275,69.742,77.281,4051.38553583,0.06045969125214423
2020-02-19 00:00:00+00:00,77.005,79.53,67.301,70.681,4462.96161321,-0.08540262160168743
2020-02-20 00:00:00+00:00,70.384,72.222,66.333,69.447,1944.42375184,-0.017458722994864173
2020-02-21 00:00:00+00:00,69.804,75.177,68.699,73.453,2417.0911223,0.05768427721859837
2020-02-22 00:00:00+00:00,73.282,76.674,72.476,75.115,1515.41240356,0.022626713680857113
2020-02-23 00:00:00+00:00,75.693,80.084,75.34,80.084,2073.79273991,0.06615190041935715
2020-02-24 00:00:00+00:00,79.901,79.901,71.495,75.874,2154.58139406,-0.052569801708206465
2020-02-25 00:00:00+00:00,75.874,75.874,69.609,71.238,1953.57870384,-0.061101299522893116
2020-02-26 00:00:00+00:00,70.865,72.147,57.575,60.809,5883.50208656,-0.1463965860916927
2020-02-27 00:00:00+00:00,60.412,65.0,57.335,61.383,1769.92611218,0.009439392195234264
2020-02-28 00:00:00+00:00,62.326,63.139,56.726,60.418,1626.77821175,-0.015720965088053762
2020-02-29 00:00:00+00:00,60.453,61.545,57.958,57.958,842.55266105,-0.040716342811744854
2020-03-01 00:00:00+00:00,58.348,60.218,56.154,58.291,913.5437735,0.005745539873701633
2020-03-02 00:00:00+00:00,57.6,62.3,57.441,61.352,1167.90656987,0.052512394709303356
2020-03-03 00:00:00+00:00,61.519,62.443,59.55,61.2,1340.70296302,-0.0024775068457425498
2020-03-04 00:00:00+00:00,60.843,61.894,58.941,60.131,836.16147414,-0.017467320261437935
2020-03-05 00:00:00+00:00,60.32,63.453,60.32,61.767,1892.00566977,0.027207264139961218
2020-03-06 00:00:00+00:00,61.583,63.788,61.22,63.143,1245.68196245,0.02227726779671979
2020-03-07 00:00:00+00:00,63.481,64.0,60.161,60.488,2794.20930072,-0.04204741618231633
2020-03-08 00:00:00+00:00,60.331,60.331,50.622,51.32,5941.02279363,-0.1515672530088612
2020-03-09 00:00:00+00:00,50.754,52.228,46.669,50.496,6370.96737794,-0.01605611847233046
2020-03-10 00:00:00+00:00,50.698,51.568,48.816,50.189,4361.15675297,-0.006079689480354977
2020-03-11 00:00:00+00:00,50.142,50.784,45.63,48.724,2029.54395223,-0.02918966307358195
2020-03-12 00:00:00+00:00,48.694,48.765,28.837,30.044,13750.5220337,-0.3833839586240866
2020-03-13 00:00:00+00:00,29.903,41.371,24.448,38.172,17536.86746039,0.27053654639861535
2020-03-14 00:00:00+00:00,37.81,38.043,33.91,34.299,2805.05215768,-0.10146180446400499
2020-03-15 00:00:00+00:00,34.53,38.75,34.079,36.421,5540.05981145,0.061867692935654084
2020-03-16 00:00:00+00:00,35.959,36.254,29.462,33.222,5777.15540025,-0.08783394195656347
2020-03-17 00:00:00+00:00,33.362,36.088,32.264,34.178,2881.72333509,0.028776112214797367
2020-03-18 00:00:00+00:00,34.119,34.952,32.432,34.927,1827.58588637,0.021914681959155136
2020-03-19 00:00:00+00:00,34.771,40.871,34.105,39.151,3636.6750667,0.12093795630887283
2020-03-20 00:00:00+00:00,39.125,43.732,25.8,38.0,15606.93958342,-0.029398993640009308
2020-03-21 00:00:00+00:00,38.03,40.068,36.307,38.344,2240.49625446,0.009052631578947423
2020-03-22 00:00:00+00:00,38.288,39.772,34.9,35.535,2221.63887461,-0.07325787606926781
2020-03-23 00:00:00+00:00,35.36,40.106,34.746,39.17,3484.95262411,0.10229351343745607
2020-03-24 00:00:00+00:00,39.161,41.077,38.335,40.63,2604.43090952,0.03727342353842222
2020-03-25 00:00:00+00:00,40.638,41.085,38.212,39.35,3719.73973306,-0.03150381491508736
2020-03-26 00:00:00+00:00,39.734,40.577,38.608,40.505,1687.48915933,0.029351969504447295
2020-03-27 00:00:00+00:00,40.569,41.355,38.0,38.03,3258.73108884,-0.06110356746080736
2020-03-28 00:00:00+00:00,38.012,39.489,36.616,39.0,2684.6296873,0.025506179332106305
2020-03-29 00:00:00+00:00,39.144,39.144,37.023,37.168,2886.34056617,-0.046974358974358976
2020-03-30 00:00:00+00:00,37.132,39.72,37.063,39.059,2340.47325418,0.05087709857942313
2020-03-31 00:00:00+00:00,38.984,39.413,38.484,39.413,3088.69534619,0.009063212063801007
2020-04-01 00:00:00+00:00,39.22,39.544,37.023,39.428,2708.4554314,0.0003805850861391402
2020-04-02 00:00:00+00:00,39.399,43.499,39.022,40.048,4962.58816331,0.015724865577762204
2020-04-03 00:00:00+00:00,39.95,41.3,39.789,40.659,2360.58030354,0.015256691969636416
2020-04-04 00:00:00+00:00,40.511,41.168,40.025,40.778,1321.13921635,0.0029267812784377067
2020-04-05 00:00:00+00:00,40.925,41.091,39.969,40.386,3200.41569571,-0.00961302663200736
2020-04-06 00:00:00+00:00,40.542,45.675,40.542,44.997,5166.40248648,0.11417322834645671
2020-04-07 00:00:00+00:00,45.197,47.634,43.702,44.767,5583.25291686,-0.005111451874569295
2020-04-08 00:00:00+00:00,44.757,47.311,44.4,46.662,1941.39350838,0.04233028793530935
2020-04-09 00:00:00+00:00,46.652,46.905,44.533,46.341,1441.21797753,-0.006879259354506839
2020-04-10 00:00:00+00:00,46.299,46.431,41.0,42.305,11547.4997576,-0.08709350251397252
2020-04-11 00:00:00+00:00,42.35,43.083,41.572,42.631,1177.06788366,0.007705944923767971
2020-04-12 00:00:00+00:00,42.7,43.775,41.95,42.008,3377.57270817,-0.014613778705636737
2020-04-13 00:00:00+00:00,42.0,42.0,39.699,41.526,4146.44193131,-0.0114740049514378
2020-04-14 00:00:00+00:00,41.463,42.016,40.632,41.128,1270.63243858,-0.0095843567885181
2020-04-15 00:00:00+00:00,41.088,41.743,39.122,39.3,2562.02479532,-0.044446605718731824
2020-04-16 00:00:00+00:00,39.252,43.758,37.963,42.445,3314.22839269,0.08002544529262101
2020-04-17 00:00:00+00:00,42.566,43.436,41.672,42.265,2323.90641576,-0.00424078218871482
2020-04-18 00:00:00+00:00,42.383,44.662,42.0,44.313,3177.30381818,0.04845616940731112
2020-04-19 00:00:00+00:00,44.388,44.388,41.67,42.3,2160.91153449,-0.045426849908604794
2020-04-20 00:00:00+00:00,42.3,43.454,39.66,40.439,4789.19801919,-0.04399527186761221
2020-04-21 00:00:00+00:00,40.231,41.366,40.194,40.763,2363.4846007,0.008012067558544889
2020-04-22 00:00:00+00:00,40.714,42.449,40.316,41.901,1290.45642427,0.027917474180016333
2020-04-23 00:00:00+00:00,41.922,43.97,41.145,42.834,4741.52275739,0.02226677167609359
2020-04-24 00:00:00+00:00,42.95,44.992,42.917,44.646,3103.45856886,0.04230284353550906
2020-04-25 00:00:00+00:00,44.318,45.594,43.953,44.296,3780.11096665,-0.007839448102853641
2020-04-26 00:00:00+00:00,44.381,45.415,43.691,44.453,3011.13402139,0.0035443380892181686
2020-04-27 00:00:00+00:00,44.714,45.406,43.376,44.625,2229.23638925,0.0038692551683801035
2020-04-28 00:00:00+00:00,44.431,46.274,43.58,45.886,2348.57565615,0.028257703081232544
2020-04-29 00:00:00+00:00,46.119,50.108,45.465,48.851,6662.05149829,0.06461665867584876
2020-04-30 00:00:00+00:00,48.891,50.8,45.662,46.365,7143.08945855,-0.05088943931546941
2020-05-01 00:00:00+00:00,46.308,48.267,46.308,47.096,1664.04981472,0.0157662029548149
2020-05-02 00:00:00+00:00,47.062,49.693,46.927,49.344,1292.38499101,0.04773229148972313
2020-05-03 00:00:00+00:00,49.29,50.003,46.701,48.146,2334.57883237,-0.024278534370946847
2020-05-04 00:00:00+00:00,48.07,48.134,45.247,47.008,1894.33275404,-0.023636439164208878
2020-05-05 00:00:00+00:00,47.108,47.799,45.802,46.628,3488.99612425,-0.008083730428863234
2020-05-06 00:00:00+00:00,46.532,47.611,44.614,45.267,3641.20533777,-0.029188470446941728
2020-05-07 00:00:00+00:00,45.016,48.378,44.462,47.66,3348.66353908,0.05286411734817853
2020-05-08 00:00:00+00:00,47.51,48.5,46.433,47.815,3997.73880793,0.0032522031053294764
2020-05-09 00:00:00+00:00,47.582,49.059,46.717,47.048,2931.86726983,-0.016040991320715126
2020-05-10 00:00:00+00:00,46.928,46.928,39.365,42.142,5109.93160881,-0.10427648359122599
2020-05-11 00:00:00+00:00,42.067,42.823,39.455,41.973,5311.34321692,-0.004010251055953762
2020-05-12 00:00:00+00:00,41.571,42.823,41.37,42.275,2135.93588178,0.007195101612941679
2020-05-13 00:00:00+00:00,42.319,43.821,42.011,43.271,1686.3558979,0.02356002365464227
2020-05-14 00:00:00+00:00,43.219,44.415,42.341,44.12,3700.89544422,0.01962053107161843
2020-05-15 00:00:00+00:00,44.12,44.144,42.387,42.766,2945.07773775,-0.030689029918404387
2020-05-16 00:00:00+00:00,43.077,43.812,42.5,43.176,4836.29157664,0.009587055137258549
2020-05-17 00:00:00+00:00,43.185,44.544,43.17,43.636,3159.93086435,0.0106540670743005
2020-05-18 00:00:00+00:00,43.763,46.569,43.763,45.286,4444.52933099,0.03781281510679246
2020-05-19 00:00:00+00:00,45.29,45.8,44.075,45.728,2829.82561959,0.009760190787439837
2020-05-20 00:00:00+00:00,45.79,46.137,43.132,44.18,3569.05121511,-0.03385234429671102
2020-05-21 00:00:00+00:00,44.171,44.632,41.664,42.722,2151.84902184,-0.03300135808057936
2020-05-22 00:00:00+00:00,42.605,44.634,42.384,44.254,1368.69015443,0.03585974439398898
2020-05-23 00:00:00+00:00,44.524,44.654,43.627,43.853,520.44939732,-0.009061327789578244
2020-05-24 00:00:00+00:00,43.75,44.531,42.1,42.1,3022.62461985,-0.03997446012815542
2020-05-25 00:00:00+00:00,42.1,43.221,41.788,42.944,1764.58710207,0.020047505938242338
2020-05-26 00:00:00+00:00,42.91,43.034,41.839,42.409,1127.43344863,-0.012458084947839176
2020-05-27 00:00:00+00:00,42.324,44.0,42.324,43.75,1258.40139039,0.03162064656087149
2020-05-28 00:00:00+00:00,43.806,44.93,43.146,44.724,1735.6546087,0.02226285714285714
2020-05-29 00:00:00+00:00,44.77,45.315,44.2,44.537,1327.37568473,-0.004181200250424788
2020-05-30 00:00:00+00:00,44.442,48.0,44.226,47.637,3148.18294524,0.06960504748860497
2020-05-31 00:00:00+00:00,47.833,47.833,45.1,45.1,1455.5007,-0.05325692214035305
2020-06-01 00:00:00+00:00,45.494,48.831,45.494,48.338,6501.72522778,0.07179600886917958
2020-06-02 00:00:00+00:00,48.284,49.84,44.531,46.04,6438.95594601,-0.04754023749431091
2020-06-03 00:00:00+00:00,46.0,47.454,45.331,47.09,887.00756821,0.022806255430060984
2020-06-04 00:00:00+00:00,47.19,48.0,46.411,47.496,2803.99139148,0.0086217880654067
2020-06-05 00:00:00+00:00,47.413,47.937,46.416,46.958,2034.12632266,-0.01132726966481401
2020-06-06 00:00:00+00:00,46.759,47.33,46.133,46.858,422.36165984,-0.002129562587844469
2020-06-07 00:00:00+00:00,46.757,47.0,45.185,46.67,994.99415512,-0.004012121729480511
2020-06-08 00:00:00+00:00,46.585,46.787,45.981,46.498,791.80232866,-0.0036854510392115847
2020-06-09 00:00:00+00:00,46.6,46.883,45.448,46.048,2404.57913216,-0.009677835605832463
2020-06-10 00:00:00+00:00,45.835,47.224,45.68,46.644,1434.30970196,0.012943015983321704
2020-06-11 00:00:00+00:00,46.68,46.96,41.825,43.167,5572.19378518,-0.07454334962696163
2020-06-12 00:00:00+00:00,43.028,46.0,42.95,44.524,4154.3665762,0.03143605068686717
2020-06-13 00:00:00+00:00,44.599,45.248,44.309,45.086,720.50320501,0.012622405893450761
2020-06-14 00:00:00+00:00,44.982,45.032,43.099,44.049,1912.07190264,-0.023000487956350013
2020-06-15 00:00:00+00:00,43.982,44.054,41.74,43.783,2664.28434626,-0.006038729596585579
2020-06-16 00:00:00+00:00,43.824,44.2,43.344,43.873,981.79357892,0.0020555923531964115
2020-06-17 00:00:00+00:00,43.833,44.95,43.095,44.076,1471.48281033,0.004626991543774217
2020-06-18 00:00:00+00:00,44.061,44.178,42.932,43.383,1460.74084894,-0.01572284236319077
2020-06-19 00:00:00+00:00,43.353,43.687,42.408,42.722,2047.05756975,-0.015236382914966762
2020-06-20 00:00:00+00:00,42.7,43.816,42.335,43.701,997.37850701,0.0229155938392398
2020-06-21 00:00:00+00:00,43.681,43.727,42.9,42.9,312.91946658,-0.018329100020594513
2020-06-22 00:00:00+00:00,43.029,44.629,43.029,44.402,1816.36398823,0.03501165501165504
2020-06-23 00:00:00+00:00,44.402,44.459,43.82,44.06,762.72969052,-0.007702355749740986
2020-06-24 00:00:00+00:00,44.131,44.667,42.099,42.546,1173.31872685,-0.03436223331820254
2020-06-25 00:00:00+00:00,42.454,42.854,41.644,42.25,712.28775194,-0.006957175762703938
2020-06-26 00:00:00+00:00,42.256,43.44,41.42,43.02,1140.67399118,0.018224852071005992
2020-06-27 00:00:00+00:00,42.902,43.007,39.111,41.233,3554.38893062,-0.04153881915388202
2020-06-28 00:00:00+00:00,41.019,42.0,40.483,41.35,1214.76914956,0.002837533043921203
2020-06-29 00:00:00+00:00,41.209,42.216,40.63,41.918,966.93561336,0.013736396614268287
2020-06-30 00:00:00+00:00,42.0,42.0,40.807,41.294,719.18119831,-0.014886206402977331
2020-07-01 00:00:00+00:00,41.081,42.035,40.993,41.882,807.45632386,0.014239356807284276
2020-07-02 00:00:00+00:00,41.749,41.869,40.41,41.064,2080.62593046,-0.019531063464017895
2020-07-03 00:00:00+00:00,40.928,41.635,40.928,41.1,1320.17378085,0.0008766803039159665
2020-07-04 00:00:00+00:00,41.136,42.2,41.136,41.964,793.60563954,0.021021897810219015
2020-07-05 00:00:00+00:00,42.157,42.157,40.8,41.607,510.28304421,-0.00850729196454103
2020-07-06 00:00:00+00:00,41.722,44.129,41.694,44.01,1081.91962687,0.05775470473718358
2020-07-07 00:00:00+00:00,44.174,44.459,43.0,43.358,649.36940302,-0.014814814814814836
2020-07-08 00:00:00+00:00,43.419,45.646,43.173,45.416,2414.08410392,0.047465288989344545
2020-07-09 00:00:00+00:00,45.347,45.967,43.563,44.369,2469.33022499,-0.023053549409899565
2020-07-10 00:00:00+00:00,44.125,44.566,43.486,44.093,485.24288902,-0.006220559399580661
2020-07-11 00:00:00+00:00,44.309,44.724,43.959,44.724,1166.60229407,0.014310661556256044
2020-07-12 00:00:00+00:00,44.741,45.293,43.722,44.771,1474.21198746,0.0010508899025132301
2020-07-13 00:00:00+00:00,44.764,45.55,42.545,43.889,4679.75085877,-0.019700252395523865
2020-07-14 00:00:00+00:00,43.743,43.847,42.918,43.836,963.07502784,-0.001207591879514358
2020-07-15 00:00:00+00:00,43.816,43.892,42.9,43.262,734.55575657,-0.013094260425221216
2020-07-16 00:00:00+00:00,43.07,43.317,41.158,42.015,755.89491766,-0.028824372428459144
2020-07-17 00:00:00+00:00,41.974,42.322,41.707,41.89,694.01898745,-0.0029751279305010314
2020-07-18 00:00:00+00:00,41.854,42.875,41.786,42.45,566.10022797,0.01336834566722378
2020-07-19 00:00:00+00:00,42.66,42.85,42.009,42.696,185.19564455,0.005795053003533557
2020-07-20 00:00:00+00:00,42.778,42.778,41.5,41.959,444.3713163,-0.017261570170507667
2020-07-21 00:00:00+00:00,42.148,44.139,42.148,43.766,950.37725482,0.04306584999642493
2020-07-22 00:00:00+00:00,43.719,45.162,43.256,45.067,911.05676944,0.02972627153498153
2020-07-23 00:00:00+00:00,45.2,45.72,44.557,45.087,3404.65825968,0.0004437836998247846
2020-07-24 00:00:00+00:00,44.887,44.94,44.019,44.171,1589.17896621,-0.020316277419211826
2020-07-25 00:00:00+00:00,44.167,49.54,44.167,48.951,2850.03810981,0.10821579769532041
2020-07-26 00:00:00+00:00,49.053,50.521,47.555,48.237,2185.50605262,-0.014586014586014606
2020-07-27 00:00:00+00:00,48.162,55.742,47.0,53.193,3129.76506337,0.10274270787984308
2020-07-28 00:00:00+00:00,54.0,59.982,51.72,55.908,3353.38433946,0.051040550448367306
2020-07-29 00:00:00+00:00,56.098,56.748,55.151,55.151,845.25084571,-0.013540101595478249
2020-07-30 00:00:00+00:00,55.148,58.35,53.87,56.833,1943.11270547,0.030498087070043978
2020-07-31 00:00:00+00:00,56.298,59.253,55.971,58.034,604.60465036,0.021132088751253608
2020-08-01 00:00:00+00:00,57.974,62.3,57.933,61.804,712.25643098,0.06496191887514224
2020-08-02 00:00:00+00:00,62.035,65.2,52.707,56.937,5040.83069934,-0.07874894828813672
2020-08-03 00:00:00+00:00,56.624,60.099,55.76,58.528,1953.48877096,0.027943165252823254
2020-08-04 00:00:00+00:00,58.876,59.552,56.471,57.521,924.48211996,-0.017205440131219163
2020-08-05 00:00:00+00:00,57.393,59.627,56.95,58.612,2326.11340666,0.018966985970341188
2020-08-06 00:00:00+00:00,59.05,60.705,57.969,58.887,1581.73740031,0.004691871971609807
2020-08-07 00:00:00+00:00,59.11,60.7,55.605,57.15,1224.38966168,-0.02949717255081774
2020-08-08 00:00:00+00:00,57.06,58.514,56.58,58.374,648.70947208,0.021417322834645702
2020-08-09 00:00:00+00:00,58.2,58.521,56.081,56.764,627.61278919,-0.027580772261623365
2020-08-10 00:00:00+00:00,57.219,59.38,56.564,58.11,1635.0401528,0.023712211965330132
2020-08-11 00:00:00+00:00,58.3,59.482,52.617,54.1,2097.68284848,-0.06900705558423681
2020-08-12 00:00:00+00:00,54.0,54.938,51.652,54.484,889.33815047,0.007097966728280891
2020-08-13 00:00:00+00:00,55.082,57.3,51.942,57.16,1498.79418782,0.04911533661258338
2020-08-14 00:00:00+00:00,56.975,57.997,55.986,56.75,995.78885404,-0.007172848145556299
2020-08-15 00:00:00+00:00,56.822,60.754,56.822,59.948,1342.9221402,0.056352422907488986
2020-08-16 00:00:00+00:00,59.86,64.224,58.786,64.018,4084.61724603,0.06789217321678787
2020-08-17 00:00:00+00:00,63.659,68.886,61.405,66.78,2744.92937278,0.04314411571745458
2020-08-18 00:00:00+00:00,68.14,68.243,63.611,65.347,3195.7080595,-0.021458520515124424
2020-08-19 00:00:00+00:00,65.674,66.753,59.213,62.501,3427.37191762,-0.043552114098581396
2020-08-20 00:00:00+00:00,62.461,63.5,61.235,62.423,444.55948964,-0.0012479800323194068
2020-08-21 00:00:00+00:00,62.332,63.635,58.846,58.846,1112.13001128,-0.057302596799256755
2020-08-22 00:00:00+00:00,58.917,60.252,57.798,60.186,301.61811643,0.022771301362879415
2020-08-23 00:00:00+00:00,60.386,61.552,58.146,60.727,1096.91145231,0.00898880138238134
2020-08-24 00:00:00+00:00,60.461,62.882,60.284,62.455,615.96495262,0.02845521761325287
2020-08-25 00:00:00+00:00,61.713,61.713,56.653,58.62,1170.53941567,-0.061404211031943046
2020-08-26 00:00:00+00:00,58.076,58.999,57.282,58.198,347.56540302,-0.007198908222449618
2020-08-27 00:00:00+00:00,58.312,59.212,54.071,56.051,2999.34294558,-0.03689130210660152
2020-08-28 00:00:00+00:00,56.087,58.2,55.511,57.347,1004.68331741,0.023121799789477482
2020-08-29 00:00:00+00:00,57.503,58.14,57.024,57.024,2267.42223251,-0.005632378328421672
2020-08-30 00:00:00+00:00,57.06,62.85,57.06,62.487,2631.8347364,0.09580176767676774
2020-08-31 00:00:00+00:00,62.916,63.726,60.52,61.06,2227.0284167,-0.022836750044009202
2020-09-01 00:00:00+00:00,61.119,64.33,59.8,62.573,5013.23012513,0.02477890599410415
2020-09-02 00:00:00+00:00,63.025,63.19,56.903,58.259,3719.5995972,-0.06894347402234191
2020-09-03 00:00:00+00:00,58.11,58.621,45.887,47.5,7057.87041435,-0.1846753291336961
2020-09-04 00:00:00+00:00,47.481,52.38,46.582,50.45,5533.34366048,0.062105263157894885
2020-09-05 00:00:00+00:00,50.38,51.28,45.348,47.59,5177.87921547,-0.056689791873141715
2020-09-06 00:00:00+00:00,47.37,49.018,46.382,48.009,1283.02993281,0.008804370666106287
2020-09-07 00:00:00+00:00,48.058,49.03,45.299,48.768,1525.04115001,0.015809535712054013
2020-09-08 00:00:00+00:00,48.799,49.274,46.0,47.17,1778.34864361,-0.03276738845144356
2020-09-09 00:00:00+00:00,47.629,48.778,46.573,47.795,2033.29316072,0.013249947000212092
2020-09-10 00:00:00+00:00,48.164,49.443,48.164,48.499,1526.06332456,0.014729574223245168
2020-09-11 00:00:00+00:00,48.7,49.4,47.44,49.053,1741.05134863,0.011422915936410982
2020-09-12 00:00:00+00:00,48.945,51.344,48.43,50.729,1724.2567398,0.03416712535420885
2020-09-13 00:00:00+00:00,50.672,50.8,47.427,48.11,1260.80225309,-0.05162727434012104
2020-09-14 00:00:00+00:00,47.92,50.786,47.184,49.024,2686.66949291,0.01899812928705047
2020-09-15 00:00:00+00:00,49.09,50.301,48.213,48.234,3228.62931631,-0.016114556135770175
2020-09-16 00:00:00+00:00,48.33,48.701,47.137,47.699,2006.64770375,-0.011091760998465872
2020-09-17 00:00:00+00:00,47.701,49.548,47.701,48.905,1367.11876862,0.0252835489213612
2020-09-18 00:00:00+00:00,48.889,49.07,47.587,48.32,823.46149434,-0.011961967079030744
2020-09-19 00:00:00+00:00,48.523,48.954,48.06,48.558,921.33689278,0.0049254966887417595
2020-09-20 00:00:00+00:00,48.423,48.701,46.231,47.07,1837.33731142,-0.030643766217719026
2020-09-21 00:00:00+00:00,47.06,47.586,41.553,43.251,6211.48328221,-0.0811344805608668
2020-09-22 00:00:00+00:00,43.152,54.3,42.875,44.309,2300.78869748,0.024461862153476233
2020-09-23 00:00:00+00:00,44.556,45.015,42.783,43.127,951.75710631,-0.026676296012096756
2020-09-24 00:00:00+00:00,43.077,45.14,42.591,44.96,1511.79855115,0.04250237670137036
2020-09-25 00:00:00+00:00,44.96,46.492,44.03,46.034,1157.57430119,0.02388790035587185
2020-09-26 00:00:00+00:00,46.218,46.56,45.356,46.16,1125.66563394,0.0027371073554329772
2020-09-27 00:00:00+00:00,46.03,46.541,44.59,45.923,940.10127281,-0.005134315424609959
2020-09-28 00:00:00+00:00,46.129,47.087,44.838,45.11,1509.65087887,-0.017703547242122752
2020-09-29 00:00:00+00:00,45.209,45.791,45.015,45.673,1786.12126707,0.012480602970516674
2020-09-30 00:00:00+00:00,45.677,46.655,45.453,46.214,1022.38490959,0.011845072581174731
2020-10-01 00:00:00+00:00,46.331,48.428,45.244,46.07,2155.6932869,-0.0031159388929761223
2020-10-02 00:00:00+00:00,46.119,46.925,43.286,45.002,2584.74490497,-0.02318211417408289
2020-10-03 00:00:00+00:00,44.795,46.0,44.795,45.571,1315.55011298,0.012643882494111303
