time,ADA open,ADA high,ADA low,ADA close,ADA volume,ADA daily_return,fast_close,slow_close,crossover_long,crossover_short,crossover_signal,fast_vol,slow_vol,vol_trend_long,vol_trend_short,vol_trend_signal,bollinger_mid_band,bollinger_std,bollinger_upper_band,bollinger_lower_band,bollinger_long,bollinger_short,bollinger_signal
2019-04-06 00:00:00+00:00,0.09,0.095,0.087,0.091,1874622.49028935,0.0,0.052651047914165666,0.06831226273031474,1.0,0.0,1.0,0.052651047914165666,0.06831226273031474,0.0,-1.0,-1.0,,,,,0.0,0.0,0.0
2019-04-07 00:00:00+00:00,0.09,0.091,0.08800000000000001,0.09,1578863.25266177,-0.01098901098901095,0.0404484542262559,0.06627277227780383,1.0,0.0,1.0,0.0404484542262559,0.06627277227780383,0.0,-1.0,-1.0,,,,,0.0,0.0,0.0
2019-04-08 00:00:00+00:00,0.09,0.092,0.083,0.086,1894849.94105275,-0.044444444444444516,0.04030148346016765,0.06675723840555806,1.0,0.0,1.0,0.04030148346016765,0.06675723840555806,0.0,-1.0,-1.0,0.07265,0.01341748662635522,0.08606748662635523,0.05923251337364478,1.0,-1.0,0.0
2019-04-09 00:00:00+00:00,0.086,0.087,0.08199999999999999,0.083,2014253.26294908,-0.0348837209302324,0.02969325765905819,0.06581012442919738,1.0,0.0,1.0,0.02969325765905819,0.06581012442919738,0.0,-1.0,-1.0,0.0741,0.01285096760641209,0.08695096760641209,0.06124903239358791,1.0,-1.0,0.0
2019-04-10 00:00:00+00:00,0.083,0.09300000000000001,0.083,0.08900000000000001,1920269.5205316,0.07228915662650581,0.06494636578794809,0.064811814989651,1.0,0.0,1.0,0.06494636578794809,0.064811814989651,1.0,0.0,1.0,0.07585,0.012342801012821427,0.08819280101282143,0.06350719898717858,1.0,0.0,1.0
2019-04-11 00:00:00+00:00,0.09,0.091,0.077,0.083,4962009.17761779,-0.0674157303370786,0.071515526564459,0.06704568637766273,1.0,0.0,1.0,0.071515526564459,0.06704568637766273,1.0,0.0,1.0,0.07715,0.011599795823974454,0.08874979582397445,0.06555020417602554,1.0,-1.0,0.0
2019-04-12 00:00:00+00:00,0.083,0.086,0.08,0.084,1467563.51284081,0.012048192771084263,0.05485269971850687,0.06411543193312036,1.0,0.0,1.0,0.05485269971850687,0.06411543193312036,0.0,-1.0,-1.0,0.07815,0.01126370510230002,0.08941370510230001,0.06688629489769998,1.0,-1.0,0.0
2019-04-13 00:00:00+00:00,0.08199999999999999,0.086,0.08199999999999999,0.083,1129036.39557462,-0.011904761904761862,0.03899684625780776,0.06180272906589592,1.0,0.0,1.0,0.03899684625780776,0.06180272906589592,0.0,-1.0,-1.0,0.07919999999999999,0.01064053817396374,0.08984053817396373,0.06855946182603626,1.0,-1.0,0.0
2019-04-14 00:00:00+00:00,0.084,0.085,0.081,0.085,431676.62554798,0.024096385542168752,0.034078797535078115,0.059291701818468,1.0,0.0,1.0,0.034078797535078115,0.059291701818468,0.0,-1.0,-1.0,0.08049999999999999,0.009577935169192989,0.09007793516919298,0.070922064830807,1.0,-1.0,0.0
2019-04-15 00:00:00+00:00,0.086,0.086,0.08,0.08199999999999999,1685788.82631634,-0.03529411764705881,0.03571220557660567,0.05839677793216645,1.0,0.0,1.0,0.03571220557660567,0.05839677793216645,0.0,-1.0,-1.0,0.08149999999999999,0.008531674729161408,0.0900316747291614,0.07296832527083857,1.0,-1.0,0.0
2019-04-16 00:00:00+00:00,0.081,0.084,0.08,0.083,407541.15092899,0.012195121951219523,0.029842539635720998,0.056012803003740355,1.0,0.0,1.0,0.029842539635720998,0.056012803003740355,0.0,-1.0,-1.0,0.0823,0.007821024296895676,0.09012102429689567,0.07447897570310433,1.0,-1.0,0.0
2019-04-17 00:00:00+00:00,0.084,0.085,0.08199999999999999,0.083,2228216.58096135,0.0,0.02110739821493362,0.0538119952035194,1.0,0.0,1.0,0.02110739821493362,0.0538119952035194,0.0,-1.0,-1.0,0.08314999999999999,0.006815423684555569,0.08996542368455555,0.07633457631544442,1.0,-1.0,0.0
2019-04-18 00:00:00+00:00,0.083,0.084,0.081,0.081,903107.09346234,-0.02409638554216864,0.020818859754407976,0.0524339437503112,1.0,0.0,1.0,0.020818859754407976,0.0524339437503112,0.0,-1.0,-1.0,0.08364999999999999,0.006217758946420368,0.08986775894642035,0.07743224105357963,1.0,-1.0,0.0
2019-04-19 00:00:00+00:00,0.081,0.08199999999999999,0.077,0.079,1319628.37702349,-0.02469135802469136,0.016577073033223668,0.051057126961227356,0.0,-1.0,-1.0,0.016577073033223668,0.051057126961227356,0.0,-1.0,-1.0,0.08395,0.005808115918808513,0.08975811591880851,0.07814188408119148,1.0,-1.0,0.0
2019-04-20 00:00:00+00:00,0.079,0.08,0.075,0.075,5197920.37283437,-0.05063291139240511,0.02292066554066257,0.05122424087849062,0.0,-1.0,-1.0,0.02292066554066257,0.05122424087849062,0.0,-1.0,-1.0,0.08419999999999998,0.0052575759873880095,0.08945757598738799,0.07894242401261198,0.0,-1.0,-1.0
2019-04-21 00:00:00+00:00,0.077,0.077,0.071,0.075,2820526.41085219,0.0,0.026652101633537612,0.04924447094368138,0.0,-1.0,-1.0,0.026652101633537612,0.04924447094368138,0.0,-1.0,-1.0,0.08439999999999999,0.004783744404367452,0.08918374440436744,0.07961625559563254,0.0,-1.0,-1.0
2019-04-22 00:00:00+00:00,0.073,0.079,0.07200000000000001,0.078,2054104.78622567,0.040000000000000036,0.03981634692639597,0.04858093999575701,0.0,-1.0,-1.0,0.03981634692639597,0.04858093999575701,0.0,-1.0,-1.0,0.08399999999999999,0.004973614591548509,0.0889736145915485,0.07902638540845149,0.0,-1.0,-1.0
2019-04-23 00:00:00+00:00,0.079,0.08,0.07400000000000001,0.07400000000000001,1370424.16708458,-0.05128205128205132,0.04758455818134622,0.04890997295567649,0.0,-1.0,-1.0,0.04758455818134622,0.04890997295567649,0.0,-1.0,-1.0,0.08314999999999999,0.005163383223797212,0.0883133832237972,0.07798661677620278,0.0,-1.0,-1.0
2019-04-24 00:00:00+00:00,0.075,0.076,0.069,0.07200000000000001,4602358.09907782,-0.027027027027027084,0.033924539844203315,0.047561366520151444,0.0,-1.0,-1.0,0.033924539844203315,0.047561366520151444,0.0,-1.0,-1.0,0.08234999999999999,0.005593934685278228,0.08794393468527822,0.07675606531472176,0.0,-1.0,-1.0
2019-04-25 00:00:00+00:00,0.073,0.076,0.066,0.068,2587750.56128665,-0.05555555555555547,0.030998860129308095,0.047844517505920225,0.0,-1.0,-1.0,0.030998860129308095,0.047844517505920225,0.0,-1.0,-1.0,0.0812,0.00606630035524131,0.0872663003552413,0.07513369964475869,0.0,-1.0,-1.0
2019-04-26 00:00:00+00:00,0.068,0.07,0.065,0.068,2812377.76198518,0.0,0.03265401113986864,0.0461031900944134,0.0,-1.0,-1.0,0.03265401113986864,0.0461031900944134,0.0,-1.0,-1.0,0.08005,0.006286786477249489,0.08633678647724949,0.0737632135227505,0.0,-1.0,-1.0
2019-04-27 00:00:00+00:00,0.068,0.071,0.067,0.069,1100880.54075635,0.014705882352941124,0.03128357034311655,0.044752131280675365,0.0,-1.0,-1.0,0.03128357034311655,0.044752131280675365,0.0,-1.0,-1.0,0.07899999999999999,0.006291180125256445,0.08529118012525644,0.07270881987474354,0.0,-1.0,-1.0
2019-04-28 00:00:00+00:00,0.068,0.069,0.067,0.067,227976.01621879,-0.028985507246376833,0.0274194661541947,0.04356799934479308,0.0,-1.0,-1.0,0.0274194661541947,0.04356799934479308,0.0,-1.0,-1.0,0.07804999999999998,0.006605221220248543,0.08465522122024852,0.07144477877975144,0.0,-1.0,-1.0
2019-04-29 00:00:00+00:00,0.066,0.068,0.063,0.063,1213946.66684508,-0.05970149253731349,0.03316757548217077,0.04422345778610429,0.0,-1.0,-1.0,0.03316757548217077,0.04422345778610429,0.0,-1.0,-1.0,0.07704999999999998,0.0072943741840436616,0.08434437418404364,0.06975562581595632,0.0,-1.0,-1.0
2019-04-30 00:00:00+00:00,0.064,0.07,0.064,0.07,1352105.36400766,0.11111111111111116,0.09411471671581594,0.05322241155127289,0.0,-1.0,-1.0,0.09411471671581594,0.05322241155127289,1.0,0.0,1.0,0.07609999999999999,0.006881707254514868,0.08298170725451486,0.06921829274548512,1.0,-1.0,0.0
2019-05-01 00:00:00+00:00,0.07,0.07,0.066,0.068,1498579.90346067,-0.02857142857142858,0.07762720368992584,0.05176904071244063,0.0,-1.0,-1.0,0.07762720368992584,0.05176904071244063,1.0,0.0,1.0,0.07535,0.006907471164958798,0.0822574711649588,0.0684425288350412,0.0,-1.0,-1.0
2019-05-02 00:00:00+00:00,0.068,0.069,0.067,0.068,969001.88023908,0.0,0.05494699290949572,0.04991183549718458,0.0,-1.0,-1.0,0.05494699290949572,0.04991183549718458,1.0,0.0,1.0,0.07454999999999999,0.006778254704723452,0.08132825470472345,0.06777174529527653,1.0,-1.0,0.0
2019-05-03 00:00:00+00:00,0.067,0.07200000000000001,0.067,0.069,3745299.47993722,0.014705882352941124,0.03962122347743965,0.04835208417451931,0.0,-1.0,-1.0,0.03962122347743965,0.04835208417451931,0.0,-1.0,-1.0,0.07385,0.006579673644122344,0.08042967364412235,0.06727032635587765,1.0,-1.0,0.0
2019-05-04 00:00:00+00:00,0.069,0.07200000000000001,0.064,0.06605,3771972.38708514,-0.04275362318840592,0.04201129444373956,0.04780073438804058,0.0,-1.0,-1.0,0.04201129444373956,0.04780073438804058,0.0,-1.0,-1.0,0.0729025,0.006245471517322328,0.07914797151732232,0.06665702848267767,0.0,-1.0,-1.0
2019-05-05 00:00:00+00:00,0.06699,0.067,0.065,0.066,1150414.62505756,-0.0007570022710067237,0.03136520494123928,0.046109261959785985,0.0,-1.0,-1.0,0.03136520494123928,0.046109261959785985,0.0,-1.0,-1.0,0.07210249999999999,0.006040182878897502,0.07814268287889749,0.06606231712110248,0.0,-1.0,-1.0
2019-05-06 00:00:00+00:00,0.06525,0.068,0.06282,0.06608,3497661.97856898,0.00121212121212122,0.023039185977506937,0.04449668808593356,0.0,-1.0,-1.0,0.023039185977506937,0.04449668808593356,0.0,-1.0,-1.0,0.07125649999999999,0.005602598339868287,0.07685909833986827,0.0656539016601317,1.0,-1.0,0.0
2019-05-07 00:00:00+00:00,0.06687,0.06867999999999999,0.063,0.063,2241265.74861865,-0.04661016949152541,0.03082299811299098,0.04429510174574788,0.0,-1.0,-1.0,0.03082299811299098,0.04429510174574788,0.0,-1.0,-1.0,0.07025649999999999,0.005163908429005877,0.07542040842900587,0.0650925915709941,0.0,-1.0,-1.0
2019-05-08 00:00:00+00:00,0.063,0.06455,0.06138,0.0635,1863266.83711606,0.007936507936507908,0.029798119123768185,0.04290983640606235,0.0,-1.0,-1.0,0.029798119123768185,0.04290983640606235,0.0,-1.0,-1.0,0.06938149999999998,0.004710391954861191,0.07409189195486118,0.06467110804513879,0.0,-1.0,-1.0
2019-05-09 00:00:00+00:00,0.06408,0.0648,0.06,0.061279999999999994,2750140.63598772,-0.03496062992125981,0.026522930861283028,0.042058108446763734,0.0,-1.0,-1.0,0.026522930861283028,0.042058108446763734,0.0,-1.0,-1.0,0.06849549999999999,0.0044661704719155615,0.07296167047191555,0.06402932952808442,0.0,-1.0,-1.0
2019-05-10 00:00:00+00:00,0.06135,0.06554,0.0587,0.06292,4766337.77186682,0.026762402088772896,0.03516214046838673,0.041570560078144046,0.0,-1.0,-1.0,0.03516214046838673,0.041570560078144046,0.0,-1.0,-1.0,0.0678915,0.004355687479727229,0.07224718747972722,0.06353581252027277,0.0,-1.0,-1.0
2019-05-11 00:00:00+00:00,0.06377000000000001,0.0791,0.06377000000000001,0.07567,7933018.98482097,0.2026382708200889,0.12506930424979407,0.06707722189943423,0.0,-1.0,-1.0,0.12506930424979407,0.06707722189943423,1.0,0.0,1.0,0.06792499999999999,0.0044154042552004245,0.07234040425520041,0.06350959574479956,1.0,0.0,1.0
2019-05-12 00:00:00+00:00,0.075,0.07747000000000001,0.068,0.06999,5393092.76349303,-0.07506277256508531,0.14018583906895732,0.06822011960766418,0.0,-1.0,-1.0,0.14018583906895732,0.06822011960766418,1.0,0.0,1.0,0.06752449999999999,0.00376948059384424,0.07129398059384423,0.06375501940615574,1.0,-1.0,0.0
2019-05-13 00:00:00+00:00,0.0699,0.07729,0.06976,0.07337,3280277.0465095,0.048292613230461516,0.10135850160943406,0.06686803918282608,1.0,0.0,1.0,0.10135850160943406,0.06686803918282608,1.0,0.0,1.0,0.06749299999999998,0.003714754507720729,0.07120775450772071,0.06377824549227926,1.0,0.0,1.0
2019-05-14 00:00:00+00:00,0.07318,0.08477,0.07318,0.08477,7363792.06276407,0.15537685702603232,0.10457534044597533,0.07511897130652731,1.0,0.0,1.0,0.10457534044597533,0.07511897130652731,1.0,0.0,1.0,0.06813149999999998,0.005292579984727369,0.07342407998472736,0.06283892001527261,1.0,0.0,1.0
2019-05-15 00:00:00+00:00,0.085,0.09581,0.0825,0.094,9849102.98917927,0.10888285950218246,0.07456709071179159,0.07631876938779567,1.0,0.0,1.0,0.07456709071179159,0.07631876938779567,0.0,-1.0,-1.0,0.06943149999999998,0.007839101234063424,0.0772706012340634,0.06159239876593656,1.0,0.0,1.0
2019-05-16 00:00:00+00:00,0.09477999999999999,0.10073,0.08319,0.08712,11464461.03363509,-0.07319148936170206,0.11901235824883405,0.07765730416469772,1.0,0.0,1.0,0.11901235824883405,0.07765730416469772,1.0,0.0,1.0,0.07038749999999998,0.008766364471811082,0.07915386447181105,0.061621135528188896,1.0,0.0,1.0
2019-05-17 00:00:00+00:00,0.08839,0.08891,0.0735,0.08257,10358424.9506255,-0.05222681359044989,0.093396860700179,0.07697670891438005,1.0,0.0,1.0,0.093396860700179,0.07697670891438005,1.0,0.0,1.0,0.07106599999999999,0.009169212443940063,0.08023521244394005,0.06189678755605993,1.0,0.0,1.0
2019-05-18 00:00:00+00:00,0.08338,0.08582000000000001,0.07893,0.07939,2630401.39034473,-0.038512777037665084,0.06709742578081133,0.07539779023846745,1.0,0.0,1.0,0.06709742578081133,0.07539779023846745,0.0,-1.0,-1.0,0.07168549999999999,0.009297695512443142,0.08098319551244312,0.06238780448755685,1.0,-1.0,0.0
2019-05-19 00:00:00+00:00,0.079,0.09,0.079,0.08714,5453393.85476441,0.097619347524877,0.09081440319763329,0.07633223086175223,1.0,0.0,1.0,0.09081440319763329,0.07633223086175223,1.0,0.0,1.0,0.0728925,0.00967025383382083,0.08256275383382083,0.06322224616617916,1.0,0.0,1.0
2019-05-20 00:00:00+00:00,0.08707999999999999,0.08728,0.0783,0.08499,5894984.18757658,-0.024672940096396645,0.0737017872982995,0.07435457994216298,1.0,0.0,1.0,0.0737017872982995,0.07435457994216298,0.0,-1.0,-1.0,0.07364199999999999,0.01000923342140699,0.08365123342140697,0.063632766578593,1.0,0.0,1.0
2019-05-21 00:00:00+00:00,0.08588,0.08639,0.08242000000000001,0.08429,2532457.30618601,-0.008236263089775209,0.05272852646181096,0.0719596319968621,1.0,0.0,1.0,0.05272852646181096,0.0719596319968621,0.0,-1.0,-1.0,0.07445649999999998,0.010187169058234621,0.0846436690582346,0.06426933094176536,1.0,-1.0,0.0
2019-05-22 00:00:00+00:00,0.08428,0.08517999999999999,0.07702,0.07711,5683378.57849117,-0.08518210938426862,0.06328014925958766,0.07362998002462194,1.0,0.0,1.0,0.06328014925958766,0.07362998002462194,0.0,-1.0,-1.0,0.07491199999999998,0.010086455013375233,0.08499845501337522,0.06482554498662474,1.0,-1.0,0.0
2019-05-23 00:00:00+00:00,0.07704,0.0807,0.07375,0.08,2235875.36258869,0.03747892620931137,0.06676330562965205,0.07161572710976047,1.0,0.0,1.0,0.06676330562965205,0.07161572710976047,0.0,-1.0,-1.0,0.07546199999999999,0.01004694486162992,0.08550894486162991,0.06541505513837007,1.0,-1.0,0.0
2019-05-24 00:00:00+00:00,0.0807,0.084,0.0784,0.081,2512744.76140631,0.012499999999999956,0.04815089039880703,0.06916708598487832,1.0,0.0,1.0,0.04815089039880703,0.06916708598487832,0.0,-1.0,-1.0,0.07620949999999999,0.009864314992089326,0.08607381499208931,0.06634518500791066,1.0,-1.0,0.0
2019-05-25 00:00:00+00:00,0.08067,0.0823,0.07965,0.08023,705484.76111005,-0.009506172839506277,0.035150902416848095,0.0669071571345923,1.0,0.0,1.0,0.035150902416848095,0.0669071571345923,0.0,-1.0,-1.0,0.07692099999999999,0.009598781117796617,0.08651978111779661,0.06732221888220337,1.0,-1.0,0.0
2019-05-26 00:00:00+00:00,0.07985,0.08731,0.07862999999999999,0.08627,2434406.84760603,0.0752835597656738,0.053658387808616724,0.06703712005100763,1.0,0.0,1.0,0.053658387808616724,0.06703712005100763,0.0,-1.0,-1.0,0.07793049999999999,0.009459303676943252,0.08738980367694324,0.06847119632305673,1.0,-1.0,0.0
2019-05-27 00:00:00+00:00,0.0861,0.09375,0.08511,0.09167,5019483.0646726,0.06259418105946457,0.041180373561449615,0.06611131410223282,1.0,0.0,1.0,0.041180373561449615,0.06611131410223282,0.0,-1.0,-1.0,0.07936399999999999,0.009247604753892287,0.08861160475389228,0.0701163952461077,1.0,0.0,1.0
2019-05-28 00:00:00+00:00,0.09147999999999999,0.09300000000000001,0.08744,0.09300000000000001,3170721.3265131,0.014508563324969968,0.03616232435772433,0.06383902239540765,1.0,0.0,1.0,0.03616232435772433,0.06383902239540765,0.0,-1.0,-1.0,0.080839,0.008931338026710735,0.08977033802671072,0.07190766197328927,1.0,0.0,1.0
2019-05-29 00:00:00+00:00,0.0925,0.0939,0.086,0.09051000000000001,3844676.39472216,-0.026774193548387167,0.04415874950487851,0.06250336336815317,1.0,0.0,1.0,0.04415874950487851,0.06250336336815317,0.0,-1.0,-1.0,0.0823005,0.007893572651881224,0.09019407265188123,0.07440692734811877,1.0,0.0,1.0
2019-05-30 00:00:00+00:00,0.09181,0.09667,0.08,0.08499,5167081.15617217,-0.060987736161750024,0.04992280373295543,0.06308666148968797,1.0,0.0,1.0,0.04992280373295543,0.06308666148968797,0.0,-1.0,-1.0,0.08340399999999999,0.006452811219273339,0.08985681121927333,0.07695118878072665,1.0,-1.0,0.0
2019-05-31 00:00:00+00:00,0.08497,0.08932999999999999,0.08202000000000001,0.08879,3560625.39911651,0.04471114248735142,0.05739151243651339,0.061715907914597565,1.0,0.0,1.0,0.05739151243651339,0.061715907914597565,0.0,-1.0,-1.0,0.08406,0.0062900263575718296,0.09035002635757182,0.07776997364242817,1.0,-1.0,0.0
2019-06-01 00:00:00+00:00,0.08879,0.09299,0.08615,0.08992,3073778.49882154,0.012726658407478329,0.04069555906212426,0.05960803867519319,1.0,0.0,1.0,0.04069555906212426,0.05960803867519319,0.0,-1.0,-1.0,0.0850565,0.005468756497740595,0.09052525649774058,0.0795877435022594,1.0,-1.0,0.0
2019-06-02 00:00:00+00:00,0.09236,0.0978,0.09207,0.09648,3647041.01054007,0.07295373665480431,0.04798639987601932,0.05983761579431406,1.0,0.0,1.0,0.04798639987601932,0.05983761579431406,0.0,-1.0,-1.0,0.08621199999999998,0.005308667788081267,0.09152066778808125,0.08090333221191871,1.0,0.0,1.0
2019-06-03 00:00:00+00:00,0.096,0.09779,0.08753,0.08818,4689486.70746187,-0.08602819237147596,0.08520363661795506,0.06309305387530716,1.0,0.0,1.0,0.08520363661795506,0.06309305387530716,1.0,0.0,1.0,0.08638249999999999,0.005314673703902104,0.0916971737039021,0.08106782629609788,1.0,-1.0,0.0
2019-06-04 00:00:00+00:00,0.08818,0.08818,0.07901,0.08197,4527372.97979436,-0.07042413245633927,0.06709246623897391,0.06401753788736711,1.0,0.0,1.0,0.06709246623897391,0.06401753788736711,1.0,0.0,1.0,0.08578099999999998,0.0050828772415466295,0.09086387724154661,0.08069812275845335,1.0,-1.0,0.0
2019-06-05 00:00:00+00:00,0.08223,0.08494,0.0799,0.083,2328445.1758285,0.012565572770525836,0.059590118289155586,0.06189117853101136,1.0,0.0,1.0,0.059590118289155586,0.06189117853101136,0.0,-1.0,-1.0,0.08557499999999998,0.00510917389552733,0.09068417389552731,0.08046582610447266,1.0,-1.0,0.0
2019-06-06 00:00:00+00:00,0.083,0.08412,0.07801,0.08283,2241814.56896625,-0.0020481927710843677,0.04310393587144003,0.059782061670173116,1.0,0.0,1.0,0.04310393587144003,0.059782061670173116,0.0,-1.0,-1.0,0.08558799999999997,0.00510145036136536,0.09068945036136533,0.08048654963863461,1.0,-1.0,0.0
2019-06-07 00:00:00+00:00,0.08345,0.08759,0.0825,0.08527,1423854.21048075,0.029457925872268483,0.03869140496156144,0.058163806234010566,1.0,0.0,1.0,0.03869140496156144,0.058163806234010566,0.0,-1.0,-1.0,0.08588199999999997,0.004890529623670743,0.09077252962367072,0.08099147037632923,1.0,-1.0,0.0
2019-06-08 00:00:00+00:00,0.086,0.08636,0.08133,0.0839,790389.37546881,-0.01606661193854808,0.03167440892662316,0.056399704401706524,1.0,0.0,1.0,0.03167440892662316,0.056399704401706524,0.0,-1.0,-1.0,0.08571999999999998,0.004900317927387443,0.09062031792738742,0.08081968207261253,1.0,-1.0,0.0
2019-06-09 00:00:00+00:00,0.08448,0.08448,0.07708,0.07883,4075099.67428544,-0.06042908224076283,0.04167658712372715,0.05677423654464424,0.0,-1.0,-1.0,0.04167658712372715,0.05677423654464424,0.0,-1.0,-1.0,0.08541199999999997,0.005136510796045873,0.09054851079604585,0.0802754892039541,0.0,-1.0,-1.0
2019-06-10 00:00:00+00:00,0.07801,0.08598,0.078,0.08598,3237066.37873305,0.09070150957757206,0.08055857616256537,0.0596902029382844,1.0,0.0,1.0,0.08055857616256537,0.0596902029382844,1.0,0.0,1.0,0.08549649999999998,0.0051309794643088335,0.09062747946430881,0.08036552053569114,1.0,-1.0,0.0
2019-06-11 00:00:00+00:00,0.086,0.08974,0.08237,0.08802,4163150.50468478,0.023726448011165413,0.05707255807679789,0.05786040877025675,1.0,0.0,1.0,0.05707255807679789,0.05786040877025675,0.0,-1.0,-1.0,0.08604199999999998,0.004758899253531667,0.09080089925353164,0.08128310074646831,1.0,-1.0,0.0
2019-06-12 00:00:00+00:00,0.0865,0.0965,0.08576,0.0965,5866938.09910134,0.09634174051351962,0.058756351252225475,0.060469675042925726,1.0,0.0,1.0,0.058756351252225475,0.060469675042925726,0.0,-1.0,-1.0,0.08686699999999997,0.005075984840921445,0.09194298484092142,0.08179101515907852,1.0,0.0,1.0
2019-06-13 00:00:00+00:00,0.0956,0.09688,0.08900000000000001,0.08982000000000001,4553351.99695166,-0.06922279792746122,0.0901761879546668,0.06194089859839189,1.0,0.0,1.0,0.0901761879546668,0.06194089859839189,1.0,0.0,1.0,0.08730799999999997,0.004920182495545754,0.09222818249554572,0.08238781750445422,1.0,-1.0,0.0
2019-06-14 00:00:00+00:00,0.09018999999999999,0.09097999999999999,0.0856,0.09026,4528004.35969266,0.004898686261411767,0.06399012469128766,0.059826120182213643,1.0,0.0,1.0,0.06399012469128766,0.059826120182213643,1.0,0.0,1.0,0.08780949999999997,0.004665336311000315,0.09247483631100029,0.08314416368899966,1.0,-1.0,0.0
