time,BTC open,BTC high,BTC low,BTC close,BTC volume,BTC daily_return
2019-05-23 00:00:00+00:00,7614.87,7977.28,7478.064,7880.0,784.96020558,0.032394657750689726
2019-05-24 00:00:00+00:00,7880.0,8190.0,7800.26,8004.421,678.84627062,0.01578946700507622
2019-05-25 00:00:00+00:00,7997.423,8142.999,7950.0,8078.263,397.3386284,0.00922515195040341
2019-05-26 00:00:00+00:00,8072.907,8796.0,7901.0,8748.999,1121.55217984,0.0830297305249903
2019-05-27 00:00:00+00:00,8748.0,8937.069,8626.794,8784.279,794.12036504,0.004032461313574265
2019-05-28 00:00:00+00:00,8781.277,8819.614,8529.637,8733.001,747.98372547,-0.005837473969121487
2019-05-29 00:00:00+00:00,8733.001,8766.892,8435.02,8667.84,841.65595185,-0.0074614671405626165
2019-05-30 00:00:00+00:00,8663.85,9089.623,7995.0,8276.795,1892.09231213,-0.04511446911802708
2019-05-31 00:00:00+00:00,8276.795,8579.0,8115.503,8560.001,1012.19023701,0.034216867761011294
2019-06-01 00:00:00+00:00,8560.001,8614.999,8456.7,8555.879,302.66049399,-0.00048154199981975676
2019-06-02 00:00:00+00:00,8554.993,8850.0,8548.41,8744.73,275.6128211,0.022072659045318188
2019-06-03 00:00:00+00:00,8745.01,8745.01,8044.729,8105.0,941.63638547,-0.07315606085036352
2019-06-04 00:00:00+00:00,8104.047,8104.047,7433.184,7667.274,1617.68067308,-0.05400690931523744
2019-06-05 00:00:00+00:00,7674.899,7923.485,7575.072,7786.93,576.01729081,0.015606068075824542
2019-06-06 00:00:00+00:00,7784.539,7875.0,7454.098,7801.46,732.54484784,0.0018659471704509656
2019-06-07 00:00:00+00:00,7801.46,8125.0,7762.125,8004.9,696.2665879,0.02607717017071165
2019-06-08 00:00:00+00:00,8003.249,8056.4,7793.609,7941.113,326.57757005,-0.00796849429724289
2019-06-09 00:00:00+00:00,7927.934,7960.584,7514.7,7645.001,509.94377374,-0.037288475809373334
2019-06-10 00:00:00+00:00,7645.002,8086.304,7531.842,8027.469,820.01437616,0.050028508825571194
2019-06-11 00:00:00+00:00,8023.395,8049.998,7715.0,7920.0,531.91489163,-0.013387656806896464
2019-06-12 00:00:00+00:00,7920.0,8277.0,7829.0,8174.0,897.17088069,0.03207070707070714
2019-06-13 00:00:00+00:00,8179.383,8355.999,8053.709,8228.87,582.47947123,0.0067127477367263655
2019-06-14 00:00:00+00:00,8230.0,8738.569,8184.95,8699.0,853.70177815,0.05713178115585715
2019-06-15 00:00:00+00:00,8698.995,8910.778,8622.88,8851.122,593.13563195,0.017487297390504475
2019-06-16 00:00:00+00:00,8853.069,9385.0,8809.693,8986.779,1584.44485786,0.01532653148380514
2019-06-17 00:00:00+00:00,8982.398,9471.137,8979.921,9333.01,942.3713428,0.03852670684346404
2019-06-18 00:00:00+00:00,9333.029,9353.282,8926.46,9081.6,827.31009032,-0.026937718913833786
2019-06-19 00:00:00+00:00,9087.548,9310.0,9046.028,9280.0,495.47503652,0.021846370683579863
2019-06-20 00:00:00+00:00,9280.801,9600.0,9220.46,9538.655,842.7304676,0.027872306034482763
2019-06-21 00:00:00+00:00,9524.273,10240.783,9524.273,10226.534,1171.34065134,0.07211488412150335
2019-06-22 00:00:00+00:00,10220.007,11190.0,10089.91,10646.535,1877.95319511,0.04106973095674449
2019-06-23 00:00:00+00:00,10640.614,11229.512,10500.4,10795.0,767.9754911,0.013944912593627956
2019-06-24 00:00:00+00:00,10795.0,11084.203,10556.0,11012.551,663.68924429,0.020152941176470485
2019-06-25 00:00:00+00:00,11014.99,11792.836,11009.223,11765.144,1196.33543819,0.06833957000516966
2019-06-26 00:00:00+00:00,11765.143,13849.0,11362.0,12763.001,3152.68299593,0.0848146865010746
2019-06-27 00:00:00+00:00,12839.943,13267.993,10205.0,11127.812,2548.49954042,-0.12811947597590878
2019-06-28 00:00:00+00:00,11162.15,12435.0,10754.0,12364.4,1395.78689645,0.11112588889891373
2019-06-29 00:00:00+00:00,12367.269,12367.269,11318.723,11875.6,1009.61630583,-0.03953285238264692
2019-06-30 00:00:00+00:00,11876.026,12190.0,10666.68,10756.29,1088.23788768,-0.09425292195762736
2019-07-01 00:00:00+00:00,10753.226,11189.999,9970.75,10571.36,1598.36799718,-0.01719273095091345
2019-07-02 00:00:00+00:00,10563.803,10916.828,9659.019,10841.149,1882.19412399,0.025520746621058965
2019-07-03 00:00:00+00:00,10827.503,11999.999,10827.503,11974.56,1943.69375963,0.10454712872224148
2019-07-04 00:00:00+00:00,11978.999,12042.038,11030.919,11134.981,1327.8451442,-0.07011355740837244
2019-07-05 00:00:00+00:00,11122.366,11437.813,10490.602,10987.352,1323.09424757,-0.013258127696850086
2019-07-06 00:00:00+00:00,10993.887,11705.983,10993.887,11240.759,991.40081197,0.023063518853314147
2019-07-07 00:00:00+00:00,11240.76,11635.22,11093.711,11479.626,613.49331907,0.021250077508111254
2019-07-08 00:00:00+00:00,11479.623,12384.0,11344.092,12287.629,979.6226674,0.07038582964288209
2019-07-09 00:00:00+00:00,12287.63,12812.0,12113.347,12577.849,1533.52737083,0.023618877164992558
2019-07-10 00:00:00+00:00,12574.438,13199.988,11550.001,12090.991,1938.50027064,-0.03870757233609656
2019-07-11 00:00:00+00:00,12102.809,12398.988,10950.0,11338.904,1931.01868901,-0.06220226282527208
2019-07-12 00:00:00+00:00,11327.707,11962.07,11096.0,11810.0,975.42522864,0.04154687260779344
2019-07-13 00:00:00+00:00,11811.673,11835.026,10813.179,11378.233,876.05049088,-0.03655944115156651
2019-07-14 00:00:00+00:00,11375.999,11462.832,10100.01,10194.999,1349.9520373,-0.10399101512510778
2019-07-15 00:00:00+00:00,10180.533,11076.43,9878.384,10858.695,1514.40081423,0.0651001535164446
2019-07-16 00:00:00+00:00,10856.157,11031.529,9365.003,9411.608,1817.81205472,-0.13326527727318982
2019-07-17 00:00:00+00:00,9419.445,9978.67,9089.0,9682.238,1321.35806541,0.02875491626935589
2019-07-18 00:00:00+00:00,9698.897,10785.499,9295.277,10654.447,1453.61263775,0.10041159905385522
2019-07-19 00:00:00+00:00,10684.522,10766.773,10115.002,10529.999,863.07718095,-0.011680380971438531
2019-07-20 00:00:00+00:00,10529.985,11104.0,10375.0,10754.832,938.99735252,0.021351663946026944
2019-07-21 00:00:00+00:00,10755.848,10825.635,10334.038,10591.785,663.69830471,-0.015160348390379386
2019-07-22 00:00:00+00:00,10591.786,10689.516,10078.277,10325.083,834.82999148,-0.025180080600200938
2019-07-23 00:00:00+00:00,10325.078,10325.078,9820.0,9854.196,848.7915805,-0.045606122488313194
2019-07-24 00:00:00+00:00,9850.783,9922.21,9506.22,9771.864,805.4018259,-0.008355019526707252
2019-07-25 00:00:00+00:00,9766.237,10175.995,9740.155,9868.0,594.97500093,0.009838041135243003
2019-07-26 00:00:00+00:00,9867.772,9903.101,9636.085,9851.638,404.75873893,-0.001658086745034426
2019-07-27 00:00:00+00:00,9849.571,10222.222,9303.809,9468.511,820.49917692,-0.03888967499617835
2019-07-28 00:00:00+00:00,9475.915,9622.0,9120.001,9525.626,605.06746345,0.006032099450483885
2019-07-29 00:00:00+00:00,9535.729,9720.0,9372.001,9510.948,419.61369011,-0.001540896104885947
2019-07-30 00:00:00+00:00,9512.543,9769.497,9389.794,9579.999,396.62238526,0.007260159555072754
2019-07-31 00:00:00+00:00,9579.998,10120.577,9569.999,10089.0,707.21329721,0.05313163393858389
2019-08-01 00:00:00+00:00,10089.0,10486.476,9885.0,10399.633,507.58792258,0.03078927544850818
2019-08-02 00:00:00+00:00,10410.156,10659.998,10327.009,10527.446,818.16769364,0.012290145238779138
2019-08-03 00:00:00+00:00,10529.009,11000.0,10509.908,10801.099,528.0653608,0.02599424399802186
2019-08-04 00:00:00+00:00,10816.9,11079.998,10581.0,10979.906,705.35933345,0.0165545191280998
2019-08-05 00:00:00+00:00,10988.058,11950.0,10979.909,11797.981,1457.04132521,0.07450655770641368
2019-08-06 00:00:00+00:00,11815.615,12311.832,11214.15,11472.862,1585.17082003,-0.027557172706075828
2019-08-07 00:00:00+00:00,11471.8,12148.0,11398.098,11979.86,1158.80394004,0.04419106583867238
2019-08-08 00:00:00+00:00,11988.838,12063.961,11455.55,11984.82,978.21953524,0.0004140282106801507
2019-08-09 00:00:00+00:00,11988.662,12018.0,11665.186,11857.777,503.57718596,-0.01060032607915673
2019-08-10 00:00:00+00:00,11857.777,11958.401,11151.213,11295.569,1084.09998328,-0.047412596813045216
2019-08-11 00:00:00+00:00,11280.639,11573.329,11093.0,11507.001,494.64696054,0.018718136288663256
2019-08-12 00:00:00+00:00,11521.311,11541.229,11220.003,11393.455,410.33745099,-0.009867558019678646
2019-08-13 00:00:00+00:00,11395.389,11431.697,10750.0,10865.948,773.75324757,-0.0462991252433963
2019-08-14 00:00:00+00:00,10857.109,10867.704,9904.79,10020.998,1293.13848372,-0.07776127770904118
2019-08-15 00:00:00+00:00,10020.999,10450.002,9499.53,10302.091,1411.7119331,0.028050399770561896
2019-08-16 00:00:00+00:00,10290.066,10538.32,9750.001,10370.57,1077.89150078,0.006647097176679884
2019-08-17 00:00:00+00:00,10370.106,10460.0,9984.906,10218.9,487.18429895,-0.014625039896553393
2019-08-18 00:00:00+00:00,10229.128,10502.499,10071.939,10315.979,329.61796884,0.009499946178159968
2019-08-19 00:00:00+00:00,10312.38,10928.0,10275.0,10924.745,774.10710976,0.059011946418270345
2019-08-20 00:00:00+00:00,10928.0,10948.628,10559.999,10750.279,643.28679904,-0.015969800668116263
2019-08-21 00:00:00+00:00,10788.21,10797.7,9848.319,10122.55,814.73168469,-0.05839187987586192
2019-08-22 00:00:00+00:00,10122.55,10244.341,9766.3,10116.777,572.84233766,-0.0005703108406477364
2019-08-23 00:00:00+00:00,10096.804,10490.0,10027.559,10412.087,506.28240746,0.02919012646023522
2019-08-24 00:00:00+00:00,10419.86,10435.601,9879.737,10146.0,567.97450265,-0.025555587462916862
2019-08-25 00:00:00+00:00,10145.99,10370.697,9900.0,10150.33,365.44206639,0.00042676917011630344
2019-08-26 00:00:00+00:00,10147.697,10650.566,10147.697,10367.578,644.18824256,0.021403047979720924
2019-08-27 00:00:00+00:00,10367.578,10367.578,10039.026,10174.886,404.43691996,-0.018586018836800555
2019-08-28 00:00:00+00:00,10170.037,10292.42,9518.003,9724.484,874.97457442,-0.04426604877931806
2019-08-29 00:00:00+00:00,9713.673,9713.683,9325.0,9476.96,617.92382408,-0.02545368988215735
2019-08-30 00:00:00+00:00,9481.842,9688.972,9356.0,9585.427,343.14594869,0.011445336901284797
2019-08-31 00:00:00+00:00,9585.426,9688.996,9450.319,9600.54,253.51487676,0.0015766642425008026
2019-09-01 00:00:00+00:00,9600.543,9830.0,9536.853,9767.628,187.5130015,0.01740402102381733
2019-09-02 00:00:00+00:00,9764.834,10481.307,9752.001,10382.85,662.55036479,0.06298581395605973
2019-09-03 00:00:00+00:00,10385.781,10778.972,10285.777,10633.093,717.48167681,0.024101571341202055
2019-09-04 00:00:00+00:00,10635.256,10840.489,10392.002,10589.501,493.31854127,-0.00409965378841326
2019-09-05 00:00:00+00:00,10591.547,10650.0,10470.0,10586.138,292.43632498,-0.0003175787036612254
2019-09-06 00:00:00+00:00,10575.623,10935.786,10208.847,10315.0,762.63606477,-0.025612551054974064
2019-09-07 00:00:00+00:00,10313.297,10565.076,10300.503,10490.805,276.73715945,0.01704362578768781
2019-09-08 00:00:00+00:00,10480.886,10589.796,10250.02,10412.099,231.20262746,-0.007502379464683573
2019-09-09 00:00:00+00:00,10400.663,10535.2,10071.68,10321.618,516.58122741,-0.00868998652433095
2019-09-10 00:00:00+00:00,10321.617,10380.429,9921.08,10108.907,347.35255987,-0.020608299977774913
2019-09-11 00:00:00+00:00,10099.982,10275.036,9870.0,10157.359,423.46490501,0.004793000865474406
2019-09-12 00:00:00+00:00,10157.359,10454.999,10042.213,10431.9,368.41330776,0.027028777854558372
2019-09-13 00:00:00+00:00,10431.9,10455.99,10165.541,10367.025,385.97865551,-0.006218905472636815
2019-09-14 00:00:00+00:00,10361.433,10445.0,10225.0,10362.059,201.75683715,-0.0004790188120507022
2019-09-15 00:00:00+00:00,10354.656,10380.835,10265.491,10305.623,128.08572721,-0.005446407900205896
2019-09-16 00:00:00+00:00,10315.064,10379.037,10079.705,10260.0,353.47599022,-0.00442700067720303
2019-09-17 00:00:00+00:00,10259.66,10277.299,10135.001,10194.8,378.90624736,-0.006354775828460113
2019-09-18 00:00:00+00:00,10195.303,10248.824,10090.0,10161.115,326.99851301,-0.0033041354415975777
2019-09-19 00:00:00+00:00,10159.038,10375.288,9598.706,10279.435,975.44187268,0.011644391388149877
2019-09-20 00:00:00+00:00,10279.435,10304.968,10070.0,10170.71,279.07807046,-0.01057694318802549
2019-09-21 00:00:00+00:00,10170.71,10172.82,9924.561,9986.974,196.34628018,-0.018065208820229772
2019-09-22 00:00:00+00:00,9988.167,10089.592,9850.011,10035.125,227.95991326,0.004821380330017888
2019-09-23 00:00:00+00:00,10028.477,10049.988,9616.391,9692.578,434.18931029,-0.03413480150969728
2019-09-24 00:00:00+00:00,9692.578,9779.152,8101.0,8542.477,2288.08688439,-0.11865790504858442
2019-09-25 00:00:00+00:00,8539.147,8750.85,8230.001,8438.561,1053.90845702,-0.012164621572876455
2019-09-26 00:00:00+00:00,8444.112,8455.862,7740.002,8056.929,1458.16887528,-0.045224772327888574
2019-09-27 00:00:00+00:00,8056.424,8272.726,7860.75,8195.161,612.16040921,0.01715690928888658
2019-09-28 00:00:00+00:00,8189.362,8335.108,8023.501,8220.0,507.72381831,0.0030309349627175575
2019-09-29 00:00:00+00:00,8215.146,8241.5,7909.224,8057.138,498.92414635,-0.019812895377128936
2019-09-30 00:00:00+00:00,8057.307,8354.169,7700.66,8304.738,659.78429366,0.03073051497938839
2019-10-01 00:00:00+00:00,8305.104,8520.147,8189.61,8321.746,734.39105779,0.002047987546386132
2019-10-02 00:00:00+00:00,8321.747,8386.343,8180.001,8382.53,643.3554319,0.007304236394622077
2019-10-03 00:00:00+00:00,8391.804,8415.7,8053.31,8238.962,499.42863043,-0.017127048754970287
2019-10-04 00:00:00+00:00,8243.014,8246.114,7999.5,8157.001,1298.29058179,-0.009947976456257446
2019-10-05 00:00:00+00:00,8157.0,8199.674,8029.198,8146.87,197.54922653,-0.0012420005833027048
2019-10-06 00:00:00+00:00,8143.575,8167.65,7780.51,7856.158,426.59364449,-0.03568388841358705
2019-10-07 00:00:00+00:00,7863.359,8305.782,7779.31,8215.294,629.7329549,0.04571394821743646
2019-10-08 00:00:00+00:00,8212.0,8345.105,8104.26,8185.449,390.33372265,-0.003632858422352281
2019-10-09 00:00:00+00:00,8183.7,8691.291,8125.171,8591.375,639.34376785,0.049591170869185186
2019-10-10 00:00:00+00:00,8593.921,8653.447,8460.02,8593.528,415.37846038,0.00025060016586397893
2019-10-11 00:00:00+00:00,8589.489,8806.448,8227.482,8272.412,532.37591588,-0.03736719075099304
2019-10-12 00:00:00+00:00,8270.853,8412.884,8261.698,8309.001,223.78644218,0.004423014714450835
2019-10-13 00:00:00+00:00,8309.86,8467.111,8156.612,8288.271,354.35067236,-0.0024948847641250715
2019-10-14 00:00:00+00:00,8280.401,8412.018,8224.527,8350.048,239.59396215,0.007453544894948649
2019-10-15 00:00:00+00:00,8355.495,8411.392,8085.112,8164.449,355.58275803,-0.022227297376015254
2019-10-16 00:00:00+00:00,8162.84,8178.327,7922.988,8008.0,495.65574206,-0.019162223929624633
2019-10-17 00:00:00+00:00,8000.002,8126.57,7942.453,8077.215,380.45029586,0.008643231768231896
2019-10-18 00:00:00+00:00,8077.339,8120.053,7818.653,7957.964,323.86068695,-0.014763875915151492
2019-10-19 00:00:00+00:00,7958.325,8093.705,7886.032,7958.615,255.02931777,8.180484355047035e-05
2019-10-20 00:00:00+00:00,7966.111,8303.99,7884.46,8230.858,339.22507511,0.0342073338137352
2019-10-21 00:00:00+00:00,8235.973,8344.0,8161.877,8214.481,270.94040852,-0.001989707512874195
2019-10-22 00:00:00+00:00,8214.481,8313.204,7999.998,8027.635,332.7152472,-0.022745928805483873
2019-10-23 00:00:00+00:00,8027.635,8052.82,7333.0,7479.96,899.81607331,-0.068223704739939
2019-10-24 00:00:00+00:00,7476.401,7513.147,7356.416,7433.838,492.15320156,-0.006166075754415856
2019-10-25 00:00:00+00:00,7430.581,8789.794,7408.874,8675.219,1465.50269944,0.1669905908630238
2019-10-26 00:00:00+00:00,8679.909,10540.0,8652.33,9271.52,2430.43657894,0.06873613219447261
2019-10-27 00:00:00+00:00,9260.047,9817.443,9099.269,9552.996,867.97352236,0.030359207551728273
2019-10-28 00:00:00+00:00,9569.654,9933.248,9189.142,9221.232,825.92585423,-0.03472879084216085
2019-10-29 00:00:00+00:00,9232.687,9555.0,9072.656,9431.596,447.98053583,0.02281300372878592
2019-10-30 00:00:00+00:00,9431.451,9439.525,8994.49,9170.0,513.75347327,-0.027736132887795417
2019-10-31 00:00:00+00:00,9170.001,9431.1,8943.0,9162.654,676.03847458,-0.0008010905125408474
2019-11-01 00:00:00+00:00,9154.719,9300.0,9066.0,9260.402,337.84141888,0.01066808808888764
2019-11-02 00:00:00+00:00,9265.721,9393.0,9209.0,9307.694,167.18102652,0.0051069057261228235
2019-11-03 00:00:00+00:00,9307.693,9374.927,9079.27,9213.384,169.94501547,-0.01013247749657431
2019-11-04 00:00:00+00:00,9215.867,9607.404,9136.0,9420.384,426.14617253,0.02246731494095977
2019-11-05 00:00:00+00:00,9417.07,9475.425,9178.476,9310.497,357.16902825,-0.011664811115980056
2019-11-06 00:00:00+00:00,9316.804,9433.759,9263.985,9352.0,240.20651594,0.0044576567717062865
2019-11-07 00:00:00+00:00,9352.0,9372.615,9087.354,9216.169,335.45901497,-0.014524272882805778
2019-11-08 00:00:00+00:00,9209.369,9247.1,8674.0,8768.823,688.69441467,-0.048539257472383524
2019-11-09 00:00:00+00:00,8754.334,8875.596,8727.739,8804.099,193.60870943,0.004022888818715931
2019-11-10 00:00:00+00:00,8804.618,9146.0,8756.707,9042.321,281.09674428,0.02705807828830631
2019-11-11 00:00:00+00:00,9037.963,9066.904,8602.0,8721.537,559.98175799,-0.03547584740687704
2019-11-12 00:00:00+00:00,8721.536,8882.24,8561.523,8809.0,281.59319112,0.010028392931199948
2019-11-13 00:00:00+00:00,8809.0,8829.422,8711.159,8761.669,248.40630813,-0.005373027585424017
2019-11-14 00:00:00+00:00,8761.669,8782.864,8566.0,8641.08,223.57761885,-0.013763245336019914
2019-11-15 00:00:00+00:00,8635.334,8768.26,8370.0,8454.075,419.47428288,-0.021641392048216135
2019-11-16 00:00:00+00:00,8454.075,8522.0,8433.873,8487.36,122.32962054,0.00393715456747179
2019-11-17 00:00:00+00:00,8490.362,8621.476,8375.0,8500.644,190.73855507,0.0015651510010179503
2019-11-18 00:00:00+00:00,8499.175,8499.175,8020.0,8180.0,404.39158492,-0.03771996568730562
2019-11-19 00:00:00+00:00,8170.783,8195.966,8000.0,8119.676,365.36066167,-0.007374572127139323
2019-11-20 00:00:00+00:00,8127.371,8224.793,8028.82,8078.384,303.53185128,-0.005085424590833498
2019-11-21 00:00:00+00:00,8080.0,8110.0,7402.339,7615.512,840.39542888,-0.057297598133488115
2019-11-22 00:00:00+00:00,7620.406,7710.997,6782.048,7304.25,1657.1086526,-0.04087210419995391
2019-11-23 00:00:00+00:00,7304.25,7351.411,7109.521,7324.499,504.42201066,0.0027722216517780396
2019-11-24 00:00:00+00:00,7341.239,7353.04,6879.09,6901.5,405.13187243,-0.05775125370349565
2019-11-25 00:00:00+00:00,6898.61,7386.25,6525.895,7131.21,914.59981292,0.033284068680721646
2019-11-26 00:00:00+00:00,7127.021,7337.0,7030.872,7167.234,578.11569364,0.005051597134287267
2019-11-27 00:00:00+00:00,7163.0,7669.125,6855.0,7536.79,743.13950009,0.05156187170671411
2019-11-28 00:00:00+00:00,7533.457,7650.738,7370.0,7426.725,411.16929107,-0.014603697330030418
2019-11-29 00:00:00+00:00,7422.004,7858.836,7402.863,7761.31,393.88919389,0.045051486355021986
2019-11-30 00:00:00+00:00,7763.213,7804.87,7454.555,7558.757,345.85935612,-0.02609778503886595
2019-12-01 00:00:00+00:00,7558.757,7558.757,7240.525,7399.277,373.71219135,-0.021098707102239156
2019-12-02 00:00:00+00:00,7412.401,7426.409,7155.545,7309.126,428.41557074,-0.012183757953648677
2019-12-03 00:00:00+00:00,7309.0,7415.355,7235.291,7299.894,367.07652248,-0.0012630785130807176
2019-12-04 00:00:00+00:00,7305.444,7794.172,7085.034,7198.21,802.04005743,-0.013929517332717412
2019-12-05 00:00:00+00:00,7198.663,7469.348,7168.121,7411.363,357.67034782,0.029611945191929667
2019-12-06 00:00:00+00:00,7391.058,7562.764,7318.409,7551.365,324.50232898,0.01889018254806829
2019-12-07 00:00:00+00:00,7548.993,7593.706,7506.049,7534.277,102.80175821,-0.0022629021375605296
