time,BTC open,BTC high,BTC low,BTC close,BTC volume,BTC daily_return,fast_close,slow_close,crossover_long,crossover_short,crossover_signal,fast_vol,slow_vol,vol_trend_long,vol_trend_short,vol_trend_signal,bollinger_mid_band,bollinger_std,bollinger_upper_band,bollinger_lower_band,bollinger_long,bollinger_short,bollinger_signal
2019-04-13 00:00:00+00:00,5081.665,5119.55,5043.76,5076.094,244.03598093,-0.001096490796522298,4789.112405054123,4647.626467807347,1.0,0.0,1.0,0.04154829606754879,0.041857368694765924,1.0,0.0,1.0,4666.96765,541.6844185104236,5208.652068510423,4125.283231489576,0.0,0.0,0.0
2019-04-14 00:00:00+00:00,5062.202,5183.831,5020.393,5163.46,272.8622488,0.017211265197216497,4821.192015146575,4676.69976687961,1.0,0.0,1.0,0.03974658389042169,0.04063031113883611,1.0,0.0,1.0,4729.6407,521.6352359588061,5251.275935958806,4208.005464041194,0.0,0.0,0.0
2019-04-15 00:00:00+00:00,5162.9,5185.839,4949.001,5039.002,690.24897422,-0.024103604947070312,4839.643704053959,4696.643246929042,1.0,0.0,1.0,0.03921616455043447,0.04027919617222803,1.0,0.0,1.0,4785.692099999999,489.0393085961486,5274.731408596148,4296.652791403851,0.0,0.0,0.0
2019-04-16 00:00:00+00:00,5026.682,5230.329000000001,5018.352,5206.103,599.67851328,0.03316152682614537,4870.362866796727,4724.068032319694,1.0,0.0,1.0,0.03823806156151678,0.039539653746927715,1.0,0.0,1.0,4844.596599999999,463.24384652650537,5307.840446526504,4381.352753473494,0.0,0.0,0.0
2019-04-17 00:00:00+00:00,5207.822,5266.665,5172.0,5225.201,554.28135772,0.0036683868913081055,4899.822060029133,4750.480334449702,1.0,0.0,1.0,0.03661598150674553,0.03846397540402119,1.0,0.0,1.0,4905.212099999999,426.5493796904455,5331.7614796904445,4478.662720309553,0.0,0.0,0.0
2019-04-18 00:00:00+00:00,5226.597,5320.0,5225.19,5284.646,589.06001402,0.011376595847700344,4931.4890040654545,4778.07519480993,1.0,0.0,1.0,0.03505579075666832,0.03741632314221843,1.0,0.0,1.0,4964.9443999999985,388.3150820626255,5353.259482062624,4576.629317937373,0.0,0.0,0.0
2019-04-19 00:00:00+00:00,5284.045999999999,5350.0,5197.630999999999,5285.281999999999,489.88041143,0.00012034864776189201,4960.366667836098,4803.78397679285,1.0,0.0,1.0,0.03366061112839729,0.036482122316173746,1.0,0.0,1.0,5024.486299999999,335.52189752448305,5360.008197524482,4688.964402475515,0.0,0.0,0.0
2019-04-20 00:00:00+00:00,5287.229,5355.0,5263.357,5323.6,274.40971958,0.007249944279226872,4989.794239683285,4829.660444814159,1.0,0.0,1.0,0.032247045089051886,0.0355302162364723,1.0,0.0,1.0,5086.156099999999,259.4981224395885,5345.654222439588,4826.6579775604105,0.0,0.0,0.0
2019-04-21 00:00:00+00:00,5317.19,5345.0,5218.0,5300.847,242.23451837,-0.004273987527237289,5014.821921481035,4852.716984568799,1.0,0.0,1.0,0.031096572435950962,0.03474594853957927,1.0,0.0,1.0,5144.2634499999995,137.71367590210113,5281.977125902101,5006.549774097898,0.0,-1.0,-1.0
2019-04-22 00:00:00+00:00,5295.058000000001,5437.75,5256.533,5383.568,545.4526367999999,0.015605241954729232,5044.304875792757,4878.272320104058,1.0,0.0,1.0,0.029903630097780177,0.03390578207555644,1.0,0.0,1.0,5168.25235,135.38753637545895,5303.639886375458,5032.864813624541,0.0,-1.0,-1.0
2019-04-23 00:00:00+00:00,5383.569,5637.42,5369.969,5537.071,771.09503815,0.028513246233724525,5083.475467731014,4909.4977290598235,1.0,0.0,1.0,0.02924527152008635,0.03334121184002033,1.0,0.0,1.0,5196.57395,150.29791732088333,5346.871867320883,5046.276032679117,0.0,-1.0,-1.0
2019-04-24 00:00:00+00:00,5533.138000000001,5620.01,5376.854,5443.23,955.52801519,-0.016947768955825282,5111.920169822096,4934.423184171146,1.0,0.0,1.0,0.028987808635757263,0.0330378979758412,1.0,0.0,1.0,5223.476549999999,143.38986689935953,5366.866416899359,5080.08668310064,0.0,-1.0,-1.0
2019-04-25 00:00:00+00:00,5444.4890000000005,5510.234,4980.001,5138.357,1195.79313788,-0.056009575197079615,5114.000171261114,4943.813312751864,1.0,0.0,1.0,0.032852256262190065,0.035088383748844806,1.0,0.0,1.0,5228.519899999999,138.18333704210622,5366.703237042106,5090.336562957893,0.0,0.0,0.0
2019-04-26 00:00:00+00:00,5131.831,5280.0,5034.814,5161.4890000000005,975.06947473,0.0045018281135389415,5117.719571443668,4953.701930158649,1.0,0.0,1.0,0.03153230135371856,0.03425996223247183,1.0,0.0,1.0,5234.75855,131.73419180282042,5366.49274180282,5103.024358197179,0.0,0.0,0.0
2019-04-27 00:00:00+00:00,5155.6990000000005,5218.845,5114.1990000000005,5172.017,284.52617765,0.002039721483471091,5121.954461091265,4963.492705215613,1.0,0.0,1.0,0.03026672996403854,0.033469814235968474,1.0,0.0,1.0,5233.7835,132.14262450114336,5365.926124501143,5101.640875498856,0.0,0.0,0.0
2019-04-28 00:00:00+00:00,5173.535,5213.37,5105.0,5152.476,260.2766827,-0.003778216506248988,5124.325792296331,4971.864406867989,1.0,0.0,1.0,0.029107931437946474,0.032756563987478025,1.0,0.0,1.0,5227.1573,132.76045704599215,5359.917757045992,5094.396842954007,0.0,0.0,0.0
2019-04-29 00:00:00+00:00,5156.598,5187.0,5062.799,5151.347,375.92848908,-0.000219117954164183,5126.4177050268645,4979.722278565653,1.0,0.0,1.0,0.027956327670005207,0.03203155304640666,1.0,0.0,1.0,5225.0781,133.64736409627315,5358.725464096273,5091.430735903727,0.0,0.0,0.0
2019-04-30 00:00:00+00:00,5147.0,5288.151,5133.069,5269.79,520.62598432,0.0229926269769829,5137.480799699759,4992.279589262454,1.0,0.0,1.0,0.027463462158960054,0.031543649953149594,1.0,0.0,1.0,5222.334099999999,132.04878632012733,5354.382886320126,5090.285313679872,0.0,0.0,0.0
2019-05-01 00:00:00+00:00,5267.5019999999995,5349.875,5267.5019999999995,5326.098000000001,465.75642947,0.01068505576123524,5151.991061494434,5006.576181082767,1.0,0.0,1.0,0.026452344559151946,0.030864058815235212,1.0,0.0,1.0,5236.0671999999995,127.54557143298209,5363.612771432981,5108.521628567018,0.0,0.0,0.0
2019-05-02 00:00:00+00:00,5325.815,5419.188,5310.0,5393.231,436.03793136,0.012604537130184168,5170.497674067176,5022.965837394773,1.0,0.0,1.0,0.025518480294015135,0.030221720886862726,1.0,0.0,1.0,5251.645449999999,126.71905831382324,5378.364508313823,5124.9263916861755,0.0,-1.0,-1.0
2019-05-03 00:00:00+00:00,5390.0,5794.2,5367.9490000000005,5669.999,1118.47609979,0.05131766097168833,5208.717730322815,5050.123096471126,1.0,0.0,1.0,0.02760020795162799,0.030981338608776478,1.0,0.0,1.0,5281.340699999999,150.72838918296705,5432.069089182966,5130.612310817031,0.0,-1.0,-1.0
2019-05-04 00:00:00+00:00,5669.995,5831.2880000000005,5500.0,5770.241999999999,635.47650997,0.01767954456429366,5251.581068395484,5080.063363477063,1.0,0.0,1.0,0.02664344173061307,0.030382277686555024,1.0,0.0,1.0,5311.679799999999,183.30034323066954,5494.980143230669,5128.379456769329,0.0,-1.0,-1.0
2019-05-05 00:00:00+00:00,5770.241,5780.0,5631.186,5720.744000000001,303.11500277,-0.008578149755244291,5287.315182378383,5106.460398057397,1.0,0.0,1.0,0.026042534377276955,0.02993399177091473,1.0,0.0,1.0,5345.7669,193.05344639322595,5538.820346393226,5152.713453606773,0.0,-1.0,-1.0
2019-05-06 00:00:00+00:00,5710.981,5751.72,5570.141,5685.611999999999,487.41984234,-0.006141159261802254,5317.589958124445,5130.115751165962,1.0,0.0,1.0,0.025305520340286384,0.02943605786463655,1.0,0.0,1.0,5369.742349999999,204.2464034468491,5573.988753446848,5165.495946553149,0.0,-1.0,-1.0
2019-05-07 00:00:00+00:00,5692.5380000000005,5963.382,5692.5380000000005,5753.769,720.88125213,0.011987627717121807,5350.681795964703,5155.3771616755375,1.0,0.0,1.0,0.024366542332892503,0.02884014384704337,1.0,0.0,1.0,5396.170749999999,218.27437256059244,5614.445122560592,5177.896377439407,0.0,-1.0,-1.0
2019-05-08 00:00:00+00:00,5750.326999999999,5983.6,5664.178000000001,5940.0,544.44072026,0.0323667842765325,5395.314166191417,5186.905330168544,1.0,0.0,1.0,0.024405130268576693,0.028685931007107143,1.0,0.0,1.0,5428.93845,247.83997093252728,5676.778420932527,5181.098479067472,0.0,-1.0,-1.0
2019-05-09 00:00:00+00:00,5940.0,6174.646,5936.701,6152.9,692.79352353,0.03584175084175078,5452.598141691969,5225.424337092378,1.0,0.0,1.0,0.024561445128489796,0.02862812888938918,1.0,0.0,1.0,5472.31935,293.16004908406705,5765.479399084067,5179.159300915932,0.0,-1.0,-1.0
2019-05-10 00:00:00+00:00,6152.9,6424.49,6106.95,6345.0,887.88231946,0.031221050236473813,5519.975779493049,5269.739152637084,1.0,0.0,1.0,0.024237535539448723,0.02837832281663957,1.0,0.0,1.0,5523.3893499999995,349.451046720008,5872.840396720007,5173.9383032799915,0.0,-1.0,-1.0
2019-05-11 00:00:00+00:00,6349.887,7449.453,6345.0,7226.01,2329.6035963000004,0.1388510638297873,5648.6068259109725,5346.62493358767,1.0,0.0,1.0,0.04127731976152098,0.037644069314527094,0.0,-1.0,-1.0,5619.647499999999,512.1823276537226,6131.829827653722,5107.465172346277,0.0,-1.0,-1.0
2019-05-12 00:00:00+00:00,7222.678000000001,7575.0,6763.701999999999,6972.99,2563.00567557,-0.03501517434932977,5748.335368205547,5410.110823737756,1.0,0.0,1.0,0.04256143786407703,0.038197807018533356,0.0,-1.0,-1.0,5699.1186,590.8857435078964,6290.004343507896,5108.232856492104,0.0,-1.0,-1.0
2019-05-13 00:00:00+00:00,6980.397,8157.0019999999995,6865.16,7814.376,2825.5540919,0.12066358907728247,5903.729275862571,5503.350070414259,1.0,0.0,1.0,0.049427986678121545,0.04293927956954257,0.0,-1.0,-1.0,5812.98385,754.7227380817428,6567.706588081743,5058.261111918257,0.0,-1.0,-1.0
2019-05-14 00:00:00+00:00,7814.376,8320.0,7616.0,7989.85,1919.2113298,0.02245527985855822,6060.46293388727,5599.173553802814,1.0,0.0,1.0,0.04753754575640733,0.042103714289338325,0.0,-1.0,-1.0,5940.314850000001,891.4885975118851,6831.803447511886,5048.826252488116,0.0,-1.0,-1.0
2019-05-15 00:00:00+00:00,8003.319,8297.646999999999,7844.19,8196.865,1342.94835398,0.025909747992765686,6220.812943694237,5698.678159063102,1.0,0.0,1.0,0.045715211711087216,0.0413097923416452,0.0,-1.0,-1.0,6093.240250000001,1002.1410000952341,7095.3812500952345,5091.099249904767,0.0,-1.0,-1.0
2019-05-16 00:00:00+00:00,8201.788,8382.558,7654.09,7889.0,1659.22752488,-0.037558871592980984,6345.904123748435,5782.091599315428,1.0,0.0,1.0,0.04710080065518695,0.04192049587643485,0.0,-1.0,-1.0,6229.6158000000005,1052.967535173383,7282.583335173384,5176.648264826617,0.0,-1.0,-1.0
2019-05-17 00:00:00+00:00,7877.611999999999,7936.1,6635.029,7361.2519999999995,2727.40730606,-0.06689669159589295,6421.97580835808,5841.894577598171,1.0,0.0,1.0,0.05103531551550211,0.044125479018396564,0.0,-1.0,-1.0,6339.07755,1051.0275609982539,7390.105110998254,5288.049989001746,0.0,0.0,0.0
2019-05-18 00:00:00+00:00,7353.0,7482.999,7220.429,7271.825,705.22015805,-0.012148341070241986,6485.597359604405,5895.755250809667,1.0,0.0,1.0,0.049585515734406414,0.043543772133442786,0.0,-1.0,-1.0,6445.045000000001,1031.7571190987956,7476.8021190987965,5413.287880901205,0.0,0.0,0.0
2019-05-19 00:00:00+00:00,7264.61,8294.52,7262.186,8185.427,1577.20495023,0.12563586169909202,6612.756587416735,5981.553475322818,1.0,0.0,1.0,0.056606615205427604,0.0480014058372521,0.0,-1.0,-1.0,6596.749000000001,1054.337537628795,7651.086537628796,5542.411462371206,0.0,-1.0,-1.0
2019-05-20 00:00:00+00:00,8195.484,8200.0,7581.54,8007.935,1412.20785858,-0.0216839023791916,6717.054652259098,6057.107684589437,1.0,0.0,1.0,0.055614964474198406,0.047644893854372664,0.0,-1.0,-1.0,6733.65625,1050.7310502360674,7784.387300236067,5682.925199763933,0.0,-1.0,-1.0
2019-05-21 00:00:00+00:00,8007.129,8109.545999999999,7812.21,7950.89,838.54104716,-0.007123559319599848,6809.233197283505,6127.37939161148,1.0,0.0,1.0,0.053897698380572096,0.046930292194415905,0.0,-1.0,-1.0,6864.895850000001,1029.3748788133091,7894.27072881331,5835.520971186692,0.0,-1.0,-1.0
2019-05-22 00:00:00+00:00,7961.619000000001,8042.0,7510.0,7632.74,823.57780161,-0.04001438832633841,6870.7206389948315,6182.98021919609,1.0,0.0,1.0,0.05394527428483881,0.047184852734782186,0.0,-1.0,-1.0,6976.871300000001,981.5577673274474,7958.429067327448,5995.313532672553,0.0,0.0,0.0
2019-05-23 00:00:00+00:00,7614.87,7977.28,7478.064,7880.0,784.96020558,0.032394657750689726,6946.038180049908,6245.381275254027,1.0,0.0,1.0,0.05219494169842968,0.04646579892475228,0.0,-1.0,-1.0,7087.371349999999,950.6003194843818,8037.971669484381,6136.771030515618,0.0,0.0,0.0
2019-05-24 00:00:00+00:00,7880.0,8190.0,7800.26,8004.420999999999,678.84627062,0.01578946700507622,7024.980616191146,6309.785748567962,1.0,0.0,1.0,0.05021418879624944,0.045603525154255656,0.0,-1.0,-1.0,7199.0803,918.4010970561255,8117.481397056125,6280.679202943874,0.0,0.0,0.0
2019-05-25 00:00:00+00:00,7997.423000000001,8142.999,7950.0,8078.263000000001,397.3386284,0.00922515195040341,7103.506303712927,6374.268467927952,1.0,0.0,1.0,0.04831596589993097,0.04476226979214533,0.0,-1.0,-1.0,7316.95625,868.614751341636,8185.5710013416365,6448.341498658364,0.0,0.0,0.0
2019-05-26 00:00:00+00:00,8072.906999999999,8796.0,7901.0,8748.999,1121.55217984,0.0830297305249903,7226.13074400486,6460.512103981661,1.0,0.0,1.0,0.0501337646351824,0.045913542250934,0.0,-1.0,-1.0,7470.125600000001,835.2618725490445,8305.387472549046,6634.8637274509565,0.0,-1.0,-1.0
2019-05-27 00:00:00+00:00,8748.0,8937.069,8626.794,8784.279,794.12036504,0.004032461313574265,7342.200175215618,6544.581298831206,1.0,0.0,1.0,0.04837633547408791,0.04511813298732471,0.0,-1.0,-1.0,7621.651100000001,780.6038538516051,8402.254953851607,6841.047246148396,0.0,-1.0,-1.0
2019-05-28 00:00:00+00:00,8781.277,8819.614,8529.636999999999,8733.001,747.98372547,-0.005837473969121486,7445.765608713489,6623.461279655129,1.0,0.0,1.0,0.04694182973863454,0.044461997418077596,0.0,-1.0,-1.0,7761.301150000001,710.6191001740118,8471.920250174013,7050.682049825989,0.0,-1.0,-1.0
2019-05-29 00:00:00+00:00,8733.001,8766.892,8435.02,8667.84,841.65595185,-0.007461467140562616,7536.736027255566,6696.886836092156,1.0,0.0,1.0,0.04557158722145788,0.043837857498634156,0.0,-1.0,-1.0,7887.0481500000005,628.8344637070244,8515.882613707025,7258.2136862929765,0.0,-1.0,-1.0
2019-05-30 00:00:00+00:00,8663.85,9089.623,7995.0,8276.795,1892.09231213,-0.04511446911802708,7591.808237355322,6753.435589564704,1.0,0.0,1.0,0.04658139850330205,0.044417866838901955,0.0,-1.0,-1.0,7983.6379000000015,518.125233095424,8501.763133095426,7465.512666904578,0.0,0.0,0.0
2019-05-31 00:00:00+00:00,8276.795,8579.0,8115.503000000001,8560.001,1012.19023701,0.034216867761011294,7663.836308234448,6817.882721077571,1.0,0.0,1.0,0.045307999666457294,0.043826683922947335,0.0,-1.0,-1.0,8050.337450000001,501.04307909193994,8551.38052909194,7549.294370908061,0.0,-1.0,-1.0
2019-06-01 00:00:00+00:00,8560.001,8614.999,8456.7,8555.879,302.66049399,-0.0004815419998197568,7730.181393182587,6879.685611432718,1.0,0.0,1.0,0.04370060724673368,0.043098697955417216,0.0,-1.0,-1.0,8129.481900000002,443.6367068987603,8573.118606898763,7685.845193101241,0.0,0.0,0.0
2019-06-02 00:00:00+00:00,8554.993,8850.0,8548.41,8744.73,275.6128211,0.022072659045318188,7805.618986724242,6945.801906603937,1.0,0.0,1.0,0.042161856813386536,0.04236864967479541,1.0,0.0,1.0,8175.999600000003,457.41939724390386,8633.418997243907,7718.5802027560985,0.0,-1.0,-1.0
2019-06-03 00:00:00+00:00,8745.01,8745.01,8044.729,8105.0,941.63638547,-0.07315606085036352,7827.874576813562,6986.773593274983,1.0,0.0,1.0,0.04641593185179209,0.04453932500239365,0.0,-1.0,-1.0,8181.7571000000025,455.6743925228068,8637.43149252281,7726.082707477196,0.0,0.0,0.0
2019-06-04 00:00:00+00:00,8104.047,8104.047,7433.184,7667.274,1617.68067308,-0.05400690931523744,7815.9382886677195,7010.756789560342,1.0,0.0,1.0,0.04735573628074066,0.04528892864739576,0.0,-1.0,-1.0,8155.277550000003,469.9151753353555,8625.192725335359,7685.362374664648,1.0,0.0,1.0
2019-06-05 00:00:00+00:00,7674.899,7923.485,7575.071999999999,7786.93,576.01729081,0.01560606807582454,7813.782736577585,7038.036120572018,1.0,0.0,1.0,0.045740137181659715,0.04451233403081172,0.0,-1.0,-1.0,8150.174050000003,473.499871500605,8623.67392150061,7676.674178499398,0.0,0.0,0.0
2019-06-06 00:00:00+00:00,7784.539000000001,7875.0,7454.098000000001,7801.46,732.54484784,0.0018659471704509656,7812.867224301222,7064.795710021637,1.0,0.0,1.0,0.04400759858782976,0.043731352468432745,0.0,-1.0,-1.0,8172.1844500000025,444.22343663371515,8616.407886633717,7727.961013366287,0.0,0.0,0.0
2019-06-07 00:00:00+00:00,7801.46,8125.0,7762.125,8004.9,696.2665879,0.02607717017071165,7827.131800053999,7097.663388898166,1.0,0.0,1.0,0.0428420346364605,0.04310452087879694,1.0,0.0,1.0,8208.838200000002,393.35411738861467,8602.192317388617,7815.484082611387,0.0,0.0,0.0
2019-06-08 00:00:00+00:00,8003.249,8056.4,7793.609,7941.113,326.57757005,-0.007968494297242891,7835.597223323659,7127.078505271032,1.0,0.0,1.0,0.04133315448728175,0.04243938165895851,1.0,0.0,1.0,8196.622500000001,397.88691884456085,8594.509418844562,7798.735581155441,0.0,0.0,0.0
2019-06-09 00:00:00+00:00,7927.934,7960.584,7514.7,7645.001,509.94377374,-0.03728847580937333,7821.4436287936505,7145.097572462574,1.0,0.0,1.0,0.041175385003198485,0.04248880667330602,1.0,0.0,1.0,8178.475800000002,414.85972618229624,8593.335526182298,7763.616073817706,1.0,0.0,1.0
2019-06-10 00:00:00+00:00,7645.0019999999995,8086.304,7531.842,8027.469,820.01437616,0.0500285088255712,7836.740931054808,7175.725058159552,1.0,0.0,1.0,0.041844419296913835,0.04254953344214405,1.0,0.0,1.0,8182.304750000001,412.9978842736362,8595.302634273638,7769.306865726365,0.0,0.0,0.0
2019-06-11 00:00:00+00:00,8023.395,8049.9980000000005,7715.0,7920.0,531.91489163,-0.013387656806896464,7842.922115544635,7201.501360720398,1.0,0.0,1.0,0.04051007104591792,0.04197168397731595,1.0,0.0,1.0,8196.667750000002,397.5870806916654,8594.254830691667,7799.080669308337,0.0,0.0,0.0
2019-06-12 00:00:00+00:00,7920.0,8277.0,7829.0,8174.0,897.17088069,0.03207070707070714,7867.498633356227,7235.108936791222,1.0,0.0,1.0,0.03978977346366739,0.04151111233102915,1.0,0.0,1.0,8211.367750000001,390.63698392062804,8602.004733920628,7820.730766079373,0.0,0.0,0.0
2019-06-13 00:00:00+00:00,8179.383000000001,8355.999,8053.709,8228.87,582.47947123,0.0067127477367263655,7894.321034073852,7269.379681867904,1.0,0.0,1.0,0.03828941447697348,0.04078603732068918,1.0,0.0,1.0,8222.590200000002,387.5909614573309,8610.181161457333,7834.999238542671,0.0,0.0,0.0
2019-06-14 00:00:00+00:00,8230.0,8738.569,8184.95,8699.0,853.70177815,0.05713178115585715,7954.041573592669,7318.582151024734,1.0,0.0,1.0,0.03943235253474861,0.04111938970873899,1.0,0.0,1.0,8253.627050000001,400.0775286960145,8653.704578696015,7853.549521303987,0.0,-1.0,-1.0
2019-06-15 00:00:00+00:00,8698.995,8910.778,8622.88,8851.122,593.13563195,0.017487297390504475,8020.613756567831,7371.224186808923,1.0,0.0,1.0,0.03801762593556799,0.04043530084753753,1.0,0.0,1.0,8258.7332,407.3188290487302,8666.052029048731,7851.41437095127,0.0,-1.0,-1.0
2019-06-16 00:00:00+00:00,8853.069,9385.0,8809.693000000001,8986.779,1584.44485786,0.015326531483805141,8092.306650997329,7426.613543349401,1.0,0.0,1.0,0.03661729621496598,0.03974955599958277,1.0,0.0,1.0,8268.8582,423.27457356804183,8692.132773568042,7845.583626431959,0.0,-1.0,-1.0
