time,BSV open,BSV high,BSV low,BSV close,BSV volume,BSV daily_return,fast_close,slow_close,crossover_long,crossover_short,crossover_signal,fast_vol,slow_vol,vol_trend_long,vol_trend_short,vol_trend_signal,bollinger_mid_band,bollinger_std,bollinger_upper_band,bollinger_lower_band,bollinger_long,bollinger_short,bollinger_signal
2019-04-22 00:00:00+00:00,56.208999999999996,59.315,55.443999999999996,58.163999999999994,437.68050815,0.035296630533454554,0.043720404790640974,0.06283925054224264,0.0,-1.0,-1.0,0.043720404790640974,0.06283925054224264,0.0,-1.0,-1.0,70.50260000000002,11.814236828148438,82.31683682814845,58.68836317185158,0.0,-1.0,-1.0
2019-04-23 00:00:00+00:00,57.336000000000006,58.3,55.946999999999996,55.946999999999996,809.38082521,-0.03811636063544455,0.04176038301713543,0.060994069573144835,0.0,-1.0,-1.0,0.04176038301713543,0.060994069573144835,0.0,-1.0,-1.0,68.99810000000001,11.646605893202484,80.64470589320248,57.351494106797524,0.0,-1.0,-1.0
2019-04-24 00:00:00+00:00,55.946999999999996,55.946999999999996,49.886,53.333,1551.35584855,-0.04672279121311251,0.03528105817890233,0.05950396256084751,0.0,-1.0,-1.0,0.03528105817890233,0.05950396256084751,0.0,-1.0,-1.0,67.55485000000002,11.713069026900984,79.267919026901,55.841780973099034,0.0,-1.0,-1.0
2019-04-25 00:00:00+00:00,54.18,56.193999999999996,50.8,51.402,576.49370128,-0.0362064762904768,0.02515364946429285,0.057615530630279986,0.0,-1.0,-1.0,0.02515364946429285,0.057615530630279986,0.0,-1.0,-1.0,65.91075000000001,11.547869572828242,77.45861957282825,54.36288042717177,0.0,-1.0,-1.0
2019-04-26 00:00:00+00:00,51.603,54.69,50.873999999999995,52.361000000000004,1035.7167232000002,0.01865686160071589,0.036601930445659514,0.05616074242128533,0.0,-1.0,-1.0,0.036601930445659514,0.05616074242128533,0.0,-1.0,-1.0,64.30675000000001,11.05603379381592,75.36278379381594,53.25071620618409,0.0,-1.0,-1.0
2019-04-27 00:00:00+00:00,52.173,54.004,52.173,53.315,168.95888476,0.01821966730963886,0.03028522584446864,0.05467182600030562,0.0,-1.0,-1.0,0.03028522584446864,0.05467182600030562,0.0,-1.0,-1.0,62.672500000000014,10.050629184284913,72.72312918428493,52.6218708157151,0.0,-1.0,-1.0
2019-04-28 00:00:00+00:00,54.185,54.185,52.88399999999999,53.2,320.35899742,-0.0021569914658162714,0.021906418802931427,0.05270164635613757,0.0,-1.0,-1.0,0.021906418802931427,0.05270164635613757,0.0,-1.0,-1.0,61.17990000000002,9.029585680883734,70.20948568088374,52.15031431911628,0.0,-1.0,-1.0
2019-04-29 00:00:00+00:00,52.975,53.195,51.5,51.666000000000004,1404.66808906,-0.028834586466165543,0.024239221744636275,0.051034018801468344,0.0,-1.0,-1.0,0.024239221744636275,0.051034018801468344,0.0,-1.0,-1.0,59.82520000000002,8.252224801132146,68.07742480113217,51.57297519886787,0.0,-1.0,-1.0
2019-04-30 00:00:00+00:00,51.89,53.506,51.847,52.905,257.76401818,0.02398095459296257,0.028700680641131154,0.050010541734604376,0.0,-1.0,-1.0,0.028700680641131154,0.050010541734604376,0.0,-1.0,-1.0,58.478650000000016,6.901861619767554,65.38051161976757,51.576788380232465,0.0,-1.0,-1.0
2019-05-01 00:00:00+00:00,54.321000000000005,54.321000000000005,52.278,52.788000000000004,567.47051388,-0.002211511199319616,0.020793688793743454,0.04822519557498053,0.0,-1.0,-1.0,0.020793688793743454,0.04822519557498053,0.0,-1.0,-1.0,57.54935000000002,6.299121319467321,63.848471319467336,51.2502286805327,0.0,-1.0,-1.0
2019-05-02 00:00:00+00:00,52.657,52.916000000000004,51.515,52.422,588.43542676,-0.006933393953171163,0.015581214443119032,0.046486728968699126,0.0,-1.0,-1.0,0.015581214443119032,0.046486728968699126,0.0,-1.0,-1.0,56.60155000000002,5.481986381009916,62.083536381009935,51.1195636189901,0.0,-1.0,-1.0
2019-05-03 00:00:00+00:00,52.422,54.5,52.38399999999999,53.715,1560.89516356,0.024665216893670742,0.020067117028787662,0.045605890801078235,0.0,-1.0,-1.0,0.020067117028787662,0.045605890801078235,0.0,-1.0,-1.0,55.78350000000002,4.497827376107529,60.28132737610755,51.28567262389249,0.0,-1.0,-1.0
2019-05-04 00:00:00+00:00,53.363,53.363,52.0,52.191,391.24627726,-0.02837196313878809,0.027960543596463164,0.0443760731542268,0.0,-1.0,-1.0,0.027960543596463164,0.0443760731542268,0.0,-1.0,-1.0,54.83030000000001,2.7120152751470132,57.54231527514702,52.118284724853,0.0,-1.0,-1.0
2019-05-05 00:00:00+00:00,52.913000000000004,54.0,52.756,53.653,720.95178528,0.028012492575348213,0.029938912813497972,0.04375306538108066,0.0,-1.0,-1.0,0.029938912813497972,0.04375306538108066,0.0,-1.0,-1.0,54.58790000000001,2.5801096651517867,57.1680096651518,52.007790334848224,0.0,-1.0,-1.0
2019-05-06 00:00:00+00:00,52.2,52.361000000000004,51.515,52.358000000000004,182.15495465,-0.024136581365440942,0.0296039798531007,0.042500264483461794,0.0,-1.0,-1.0,0.0296039798531007,0.042500264483461794,0.0,-1.0,-1.0,54.35880000000001,2.5636394278034875,56.922439427803496,51.79516057219652,0.0,-1.0,-1.0
2019-05-07 00:00:00+00:00,51.783,53.535,51.783,52.129,1359.94424219,-0.00437373467282931,0.021006648118086536,0.040995657922778324,0.0,-1.0,-1.0,0.021006648118086536,0.040995657922778324,0.0,-1.0,-1.0,54.2235,2.6082038082293857,56.831703808229385,51.61529619177062,0.0,-1.0,-1.0
2019-05-08 00:00:00+00:00,51.506,58.586999999999996,51.506,58.586999999999996,450.33611818,0.12388497765159512,0.0807969357558807,0.051877615653068386,0.0,-1.0,-1.0,0.0807969357558807,0.051877615653068386,1.0,0.0,1.0,54.1865,2.536251429923418,56.72275142992342,51.650248570076585,0.0,-1.0,-1.0
2019-05-09 00:00:00+00:00,58.222,58.222,55.602,57.746,559.33227292,-0.014354720330448713,0.0726915442800963,0.05025167724885588,0.0,-1.0,-1.0,0.0726915442800963,0.05025167724885588,1.0,0.0,1.0,54.11560000000001,2.406273082459164,56.52187308245917,51.70932691754084,0.0,-1.0,-1.0
2019-05-10 00:00:00+00:00,56.538999999999994,58.403999999999996,55.808,57.036,1190.39680065,-0.012295223911612974,0.05560517199572501,0.048622389177117094,0.0,-1.0,-1.0,0.05560517199572501,0.048622389177117094,1.0,0.0,1.0,54.054950000000005,2.3099672468626156,56.36491724686262,51.74498275313739,0.0,-1.0,-1.0
2019-05-11 00:00:00+00:00,57.933,64.0,57.407,60.36600000000001,1033.64231525,0.058384178413633414,0.05112465367244672,0.04919995522279983,1.0,0.0,1.0,0.05112465367244672,0.04919995522279983,1.0,0.0,1.0,54.2642,2.673619439124103,56.937819439124105,51.5905805608759,0.0,-1.0,-1.0
2019-05-12 00:00:00+00:00,63.1,65.0,56.443999999999996,58.022,457.33673641,-0.0388298048570388,0.056324834345915696,0.048794980607447844,1.0,0.0,1.0,0.056324834345915696,0.048794980607447844,1.0,0.0,1.0,54.2571,2.6628851567226595,56.91998515672266,51.59421484327734,0.0,-1.0,-1.0
2019-05-13 00:00:00+00:00,58.036,62.46,57.303999999999995,60.755,3990.13722285,0.047102823067112436,0.05048641289862571,0.04850654165789645,1.0,0.0,1.0,0.05048641289862571,0.04850654165789645,1.0,0.0,1.0,54.49750000000002,3.016963347822511,57.51446334782253,51.480536652177506,0.0,-1.0,-1.0
2019-05-14 00:00:00+00:00,60.007,64.0,58.412,60.51,1093.49724954,-0.0040325899102955365,0.03903975411201137,0.046870929679664636,1.0,0.0,1.0,0.03903975411201137,0.046870929679664636,0.0,-1.0,-1.0,54.856350000000006,3.285998354661987,58.14234835466199,51.57035164533802,0.0,-1.0,-1.0
2019-05-15 00:00:00+00:00,60.51,74.0,60.317,72.93,1962.11787776,0.2052553296975708,0.12338941362865338,0.06865382542953401,1.0,0.0,1.0,0.12338941362865338,0.06865382542953401,1.0,0.0,1.0,55.93275000000001,5.112983832465337,61.04573383246535,50.819766167534674,0.0,-1.0,-1.0
2019-05-16 00:00:00+00:00,73.1,75.0,63.662,65.4,662.26494471,-0.10324969148498564,0.1555606020054849,0.07323247118631102,1.0,0.0,1.0,0.1555606020054849,0.07323247118631102,1.0,0.0,1.0,56.58470000000001,5.45353636208937,62.03823636208938,51.131163637910646,0.0,-1.0,-1.0
2019-05-17 00:00:00+00:00,65.346,65.348,53.28,60.953,746.06951151,-0.06799694189602445,0.11803375115138144,0.07345691812699363,1.0,0.0,1.0,0.11803375115138144,0.07345691812699363,1.0,0.0,1.0,56.96660000000001,5.479887978109679,62.44648797810969,51.48671202189033,0.0,-1.0,-1.0
2019-05-18 00:00:00+00:00,59.398999999999994,61.516000000000005,58.652,59.597,92.04951112,-0.02224664905747054,0.08372402908865843,0.07123979696644925,1.0,0.0,1.0,0.08372402908865843,0.07123979696644925,1.0,0.0,1.0,57.28645,5.434974076101392,62.72142407610139,51.85147592389861,0.0,-1.0,-1.0
2019-05-19 00:00:00+00:00,59.55,67.971,59.55,67.617,2469.77400383,0.13457053207376224,0.11564032783958553,0.07663560005354368,1.0,0.0,1.0,0.11564032783958553,0.07663560005354368,1.0,0.0,1.0,58.084,5.729191207730492,63.8131912077305,52.35480879226951,0.0,-1.0,-1.0
2019-05-20 00:00:00+00:00,63.955,64.06,61.5,63.498999999999995,967.65170264,-0.06090184421077537,0.10766161299393467,0.07628459582305591,1.0,0.0,1.0,0.10766161299393467,0.07628459582305591,1.0,0.0,1.0,58.61370000000001,5.714881534895916,64.32858153489593,52.89881846510409,0.0,-1.0,-1.0
2019-05-21 00:00:00+00:00,63.5,195.0,61.913999999999994,106.7,6095.81398634,0.6803414226995701,0.42576157332806286,0.18761041753649133,1.0,0.0,1.0,0.42576157332806286,0.18761041753649133,1.0,0.0,1.0,61.30930000000001,12.038459921172807,73.34775992117281,49.2708400788272,0.0,-1.0,-1.0
2019-05-22 00:00:00+00:00,106.7,148.0,98.075,104.965,4210.17532144,-0.01626054358013118,0.3711896773001659,0.1819827163964786,1.0,0.0,1.0,0.3711896773001659,0.1819827163964786,1.0,0.0,1.0,63.93645,15.290801374734386,79.22725137473438,48.645648625265615,0.0,-1.0,-1.0
2019-05-23 00:00:00+00:00,104.116,104.416,95.189,102.0,2261.78520357,-0.02824751107512036,0.28692322798698294,0.1767773551687678,1.0,0.0,1.0,0.28692322798698294,0.1767773551687678,1.0,0.0,1.0,66.3507,17.275091993357016,83.62579199335701,49.07560800664299,0.0,-1.0,-1.0
2019-05-24 00:00:00+00:00,101.181,101.631,96.00299999999999,98.649,601.71302625,-0.03285294117647053,0.21179191787105564,0.171771662243345,1.0,0.0,1.0,0.21179191787105564,0.171771662243345,1.0,0.0,1.0,68.6736,18.360301933648515,87.03390193364851,50.31329806635148,0.0,-1.0,-1.0
2019-05-25 00:00:00+00:00,98.14,99.906,86.70200000000001,93.12700000000001,849.45005093,-0.055976238988737936,0.15624436415746895,0.16756913881998067,1.0,0.0,1.0,0.15624436415746895,0.16756913881998067,0.0,-1.0,-1.0,70.6473,18.77758121327274,89.42488121327274,51.86971878672726,0.0,-1.0,-1.0
2019-05-26 00:00:00+00:00,92.17,116.0,89.25200000000001,105.90299999999999,2056.33128803,0.137188999967786,0.1463734447472167,0.16405327032320313,1.0,0.0,1.0,0.1463734447472167,0.16405327032320313,0.0,-1.0,-1.0,73.32455,19.820863682055645,93.14541368205565,53.50368631794436,0.0,-1.0,-1.0
2019-05-27 00:00:00+00:00,104.32700000000001,123.0,103.54,116.93700000000001,1744.0946389000003,0.10418968301181253,0.10717011865415964,0.15930021664375255,1.0,0.0,1.0,0.10717011865415964,0.15930021664375255,0.0,-1.0,-1.0,76.56495,21.40739753714027,97.97234753714027,55.15755246285973,0.0,-1.0,-1.0
2019-05-28 00:00:00+00:00,115.765,127.001,113.448,122.352,997.5803696,0.046306985812873735,0.07878411419682735,0.15382643053881964,1.0,0.0,1.0,0.07878411419682735,0.15382643053881964,0.0,-1.0,-1.0,79.7532,23.257375985853827,103.01057598585383,56.49582401414618,0.0,-1.0,-1.0
2019-05-29 00:00:00+00:00,122.23,210.0,114.566,209.987,6459.37722749,0.7162531057931214,0.403349306988891,0.22721863512845994,1.0,0.0,1.0,0.403349306988891,0.22721863512845994,1.0,0.0,1.0,87.36525,36.70283577438644,124.06808577438645,50.66241422561356,0.0,-1.0,-1.0
2019-05-30 00:00:00+00:00,209.987,252.2,170.481,185.237,9844.59021371,-0.11786443922719025,0.42201500482890736,0.22565495699294838,1.0,0.0,1.0,0.42201500482890736,0.22565495699294838,1.0,0.0,1.0,93.7753,41.9474019935744,135.7227019935744,51.8278980064256,0.0,-1.0,-1.0
2019-05-31 00:00:00+00:00,185.207,203.646,176.0,196.567,2409.78393919,0.06116488606487903,0.3019178456619451,0.2179377584664668,1.0,0.0,1.0,0.3019178456619451,0.2179377584664668,1.0,0.0,1.0,100.58535000000002,46.99077333205681,147.57612333205682,53.59457666794321,0.0,-1.0,-1.0
2019-06-01 00:00:00+00:00,196.519,196.519,181.27900000000002,191.476,1141.94828852,-0.025899566051270084,0.2267003466169827,0.21199089669625262,1.0,0.0,1.0,0.2267003466169827,0.21199089669625262,1.0,0.0,1.0,107.25805000000003,50.007102536039866,157.2651525360399,57.25094746396016,0.0,-1.0,-1.0
2019-06-02 00:00:00+00:00,189.618,193.0,184.0,191.0,1090.29448763,-0.0024859512419310725,0.16205749438704486,0.20548823479813433,1.0,0.0,1.0,0.16205749438704486,0.20548823479813433,0.0,-1.0,-1.0,113.77030000000002,52.070543398355326,165.84084339835533,61.699756601644694,0.0,-1.0,-1.0
2019-06-03 00:00:00+00:00,194.0,235.889,194.0,222.46400000000003,3982.32654573,0.16473298429319372,0.14602138727399222,0.20015997866572488,1.0,0.0,1.0,0.14602138727399222,0.20015997866572488,0.0,-1.0,-1.0,121.86800000000001,55.810626352825885,177.6786263528259,66.05737364717413,0.0,-1.0,-1.0
2019-06-04 00:00:00+00:00,218.821,233.0,200.0,228.324,3437.97188001,0.02634134062140392,0.11054865646865826,0.19361182773881616,1.0,0.0,1.0,0.11054865646865826,0.19361182773881616,0.0,-1.0,-1.0,129.63770000000002,59.34390475249915,188.98160475249918,70.29379524750087,0.0,-1.0,-1.0
2019-06-05 00:00:00+00:00,228.324,232.94799999999998,200.00400000000002,216.864,2212.16896423,-0.05019183265885319,0.10270341654890691,0.1893271319705026,1.0,0.0,1.0,0.10270341654890691,0.1893271319705026,0.0,-1.0,-1.0,137.2109,60.37041787768512,197.58131787768514,76.84048212231488,0.0,-1.0,-1.0
2019-06-06 00:00:00+00:00,213.733,216.551,176.59099999999998,199.328,3811.534115,-0.08086173823225618,0.08937126406183905,0.18626515647463496,1.0,0.0,1.0,0.08937126406183905,0.18626515647463496,0.0,-1.0,-1.0,144.12965000000003,59.086486347311784,203.21613634731182,85.04316365268824,0.0,-1.0,-1.0
2019-06-07 00:00:00+00:00,199.331,209.234,191.18099999999998,204.578,1602.56346116,0.02633849735109961,0.07457842483245072,0.1799846305030287,1.0,0.0,1.0,0.07457842483245072,0.1799846305030287,0.0,-1.0,-1.0,151.3787,57.02737297132437,208.40607297132436,94.35132702867564,0.0,-1.0,-1.0
2019-06-08 00:00:00+00:00,202.5,202.61900000000003,187.09,194.945,945.5503832999999,-0.04708717457400114,0.0584306121148285,0.17549364973798062,1.0,0.0,1.0,0.0584306121148285,0.17549364973798062,0.0,-1.0,-1.0,157.7451,54.22258376932129,211.9676837693213,103.52251623067872,0.0,-1.0,-1.0
2019-06-09 00:00:00+00:00,194.269,198.752,178.93900000000002,184.135,1289.53316552,-0.055451537613173014,0.044949772390861405,0.17127240167593152,1.0,0.0,1.0,0.044949772390861405,0.17127240167593152,0.0,-1.0,-1.0,163.7769,49.708693750797146,213.48559375079716,114.06820624920286,0.0,-1.0,-1.0
2019-06-10 00:00:00+00:00,183.50599999999997,194.00099999999998,179.717,192.34,1114.37621748,0.04455969804762816,0.061279703032459755,0.165435608221315,1.0,0.0,1.0,0.061279703032459755,0.165435608221315,0.0,-1.0,-1.0,168.05890000000005,48.198874272615356,216.2577742726154,119.8600257273847,0.0,-1.0,-1.0
2019-06-11 00:00:00+00:00,193.0,193.0,180.393,185.49200000000002,828.34062452,-0.035603618592076614,0.049007333528216394,0.16080066258027892,1.0,0.0,1.0,0.049007333528216394,0.16080066258027892,0.0,-1.0,-1.0,172.08525000000003,45.962422302154536,218.04767230215458,126.1228276978455,0.0,-1.0,-1.0
2019-06-12 00:00:00+00:00,187.554,194.979,185.0,189.449,1557.97358363,0.02133245638625936,0.041824894073028,0.15532338032719975,1.0,0.0,1.0,0.041824894073028,0.15532338032719975,0.0,-1.0,-1.0,176.45770000000005,43.00889270359664,219.4665927035967,133.4488072964034,0.0,-1.0,-1.0
2019-06-13 00:00:00+00:00,189.449,219.0,189.449,214.47400000000002,2064.2427125,0.1320935977492621,0.08485722496575433,0.1522558362345264,1.0,0.0,1.0,0.08485722496575433,0.1522558362345264,0.0,-1.0,-1.0,182.24895000000006,39.64699890344811,221.8959489034482,142.60195109655194,0.0,-1.0,-1.0
2019-06-14 00:00:00+00:00,210.888,217.613,203.09400000000002,217.479,780.18462752,0.014011022315059352,0.06825955280280777,0.14716965397226603,1.0,0.0,1.0,0.06825955280280777,0.14716965397226603,0.0,-1.0,-1.0,188.46655000000004,34.32895768187117,222.79550768187121,154.13759231812887,0.0,-1.0,-1.0
2019-06-15 00:00:00+00:00,214.78,214.78,204.4,209.708,246.64879022,-0.03573218563631442,0.0671833695447688,0.14329011523727175,1.0,0.0,1.0,0.0671833695447688,0.14329011523727175,0.0,-1.0,-1.0,193.65680000000006,28.54982245608021,222.20662245608028,165.10697754391984,0.0,-1.0,-1.0
2019-06-16 00:00:00+00:00,209.19400000000002,219.0,205.00099999999998,213.092,2815.80934954,0.016136723444027057,0.04824220059223234,0.13844568932829507,1.0,0.0,1.0,0.04824220059223234,0.13844568932829507,0.0,-1.0,-1.0,198.4645500000001,22.37981347101416,220.84436347101425,176.08473652898593,0.0,-1.0,-1.0
