time,XRP open,XRP high,XRP low,XRP close,XRP volume,XRP quoteVolume
2019-12-20 00:00:00+00:00,0.188,0.19751,0.184,0.195,711719.85725114,137014.7712926689
2019-12-21 00:00:00+00:00,0.1948,0.1949,0.19012,0.19123,694157.31096927,134064.00459748466
2019-12-22 00:00:00+00:00,0.191,0.19663,0.191,0.19601,188240.12545349,36635.622051226674
2019-12-23 00:00:00+00:00,0.19699,0.19824,0.189,0.19008,512719.97721481,99872.58643213891
2019-12-24 00:00:00+00:00,0.18928,0.19284,0.18802,0.19049,430660.66356971,81909.85394142728
2019-12-25 00:00:00+00:00,0.19111,0.19129,0.18608,0.18887,475373.98571519,89531.18088647415
2019-12-26 00:00:00+00:00,0.18888,0.19333,0.18617,0.18947,339513.99338407,64014.378501901054
2019-12-27 00:00:00+00:00,0.18891,0.18957,0.18413,0.18875,159972.33085674,30056.590595857837
2019-12-28 00:00:00+00:00,0.18979,0.19476,0.18979,0.19307,452371.26295898,87019.39657238156
2019-12-29 00:00:00+00:00,0.193,0.19799,0.19072,0.19724,362582.0758133,70977.91245033561
2019-12-30 00:00:00+00:00,0.19638,0.19719,0.19144,0.19231,72601.99910832,14159.320541923316
2019-12-31 00:00:00+00:00,0.1925,0.19334,0.18919,0.19334,202873.23934469,38764.808147449716
2020-01-01 00:00:00+00:00,0.1917,0.19489,0.19115,0.1915,178582.46328062,34620.32681289455
2020-01-02 00:00:00+00:00,0.191,0.1916,0.1851,0.18747,202221.34133313,38054.70595721018
2020-01-03 00:00:00+00:00,0.186,0.19377,0.184,0.19255,425434.75248815,81267.00336758302
2020-01-04 00:00:00+00:00,0.193,0.1935,0.19119,0.19221,106817.36052555,20551.55932932513
2020-01-05 00:00:00+00:00,0.19346,0.19781,0.1928,0.19405,188191.20193712,36838.29461893434
2020-01-06 00:00:00+00:00,0.19508,0.22397,0.1934,0.2227,1181200.25392354,250727.13194427287
2020-01-07 00:00:00+00:00,0.22295,0.22567,0.20777,0.214,949034.10936296,203793.05961075053
2020-01-08 00:00:00+00:00,0.21457,0.21876,0.20271,0.208,1068453.97427362,225223.91836500785
2020-01-09 00:00:00+00:00,0.20664,0.20877,0.20112,0.20271,270710.59100477,55086.91022190432
2020-01-10 00:00:00+00:00,0.20368,0.2125,0.20033,0.212,428603.92730358,88220.45188605027
2020-01-11 00:00:00+00:00,0.2123,0.2195,0.20848,0.2104,564301.26111628,121071.51099707492
2020-01-12 00:00:00+00:00,0.21015,0.2162,0.20965,0.2152,1090623.24401077,233542.98080496394
2020-01-13 00:00:00+00:00,0.2152,0.2152,0.21,0.21215,491074.22364955,103862.93232957153
2020-01-14 00:00:00+00:00,0.21208,0.2448,0.21208,0.23518,2830892.90466145,659226.7704949676
2020-01-15 00:00:00+00:00,0.2339,0.24396,0.2262,0.23252,1423927.77263172,333881.9657994301
2020-01-16 00:00:00+00:00,0.23365,0.23399,0.22202,0.2287,750811.16888457,170287.28779681242
2020-01-17 00:00:00+00:00,0.22972,0.24382,0.2262,0.24036,831772.94964274,195522.41121078446
2020-01-18 00:00:00+00:00,0.23882,0.25399,0.23133,0.24404,1230972.26240986,298925.4500620197
2020-01-19 00:00:00+00:00,0.24235,0.25116,0.22701,0.23565,1033916.81595105,246285.19998455088
2020-01-20 00:00:00+00:00,0.23595,0.236,0.22331,0.23297,438024.86617336,101044.32278437741
2020-01-21 00:00:00+00:00,0.23218,0.2411,0.22924,0.2375,417799.34379563,98441.1521064654
2020-01-22 00:00:00+00:00,0.23669,0.239,0.23283,0.23664,353106.47154083,83300.44703565781
2020-01-23 00:00:00+00:00,0.23594,0.23594,0.221,0.22475,567302.84756723,128544.92974288549
2020-01-24 00:00:00+00:00,0.22548,0.22575,0.21363,0.22122,354165.25005978,78706.5734412387
2020-01-25 00:00:00+00:00,0.22143,0.22276,0.21692,0.2201,270597.06313211,59326.223057928946
2020-01-26 00:00:00+00:00,0.2188,0.23216,0.2175,0.23069,338729.01008371,76795.80762602198
2020-01-27 00:00:00+00:00,0.231,0.23361,0.22536,0.23024,459578.04064055,105947.06223513639
2020-01-28 00:00:00+00:00,0.2315,0.24098,0.231,0.24045,683812.73649023,161272.3571489953
2020-01-29 00:00:00+00:00,0.24023,0.2419,0.235,0.235,661596.00313551,157558.7727795848
2020-01-30 00:00:00+00:00,0.23417,0.24667,0.23,0.24233,712050.24643183,170801.63256273078
2020-01-31 00:00:00+00:00,0.24297,0.24454,0.234,0.23873,288751.10659042,69096.53824112535
2020-02-01 00:00:00+00:00,0.23948,0.24284,0.23723,0.24054,403381.43200371,96945.77091536192
2020-02-02 00:00:00+00:00,0.24188,0.26129,0.23557,0.25066,1014030.76040095,256832.77357484895
2020-02-03 00:00:00+00:00,0.25033,0.25899,0.2463,0.2542,712996.250197,178928.55792316538
2020-02-04 00:00:00+00:00,0.2543,0.27053,0.247,0.2669,1303763.82364843,340993.7968025204
2020-02-05 00:00:00+00:00,0.267,0.28123,0.267,0.2781,1089477.07933296,300385.7358761392
2020-02-06 00:00:00+00:00,0.2781,0.2879,0.26852,0.28267,959355.77919164,268273.7016437048
2020-02-07 00:00:00+00:00,0.28293,0.288,0.27702,0.27858,1107240.38217542,310457.32023770246
2020-02-08 00:00:00+00:00,0.27858,0.2813,0.264,0.27793,1387284.05414487,384095.83669292496
2020-02-09 00:00:00+00:00,0.27687,0.28909,0.27678,0.2832,972637.74459455,273404.4978833086
2020-02-10 00:00:00+00:00,0.28278,0.28388,0.26779,0.2747,798618.10374028,218571.28789827126
2020-02-11 00:00:00+00:00,0.27342,0.28421,0.26742,0.28139,1078161.61796855,298290.64555213606
2020-02-12 00:00:00+00:00,0.28272,0.30963,0.28272,0.30511,2234757.84203987,659037.0213655096
2020-02-13 00:00:00+00:00,0.30486,0.33908,0.3,0.32759,5581070.24780993,1774284.8060524922
2020-02-14 00:00:00+00:00,0.32414,0.33983,0.311,0.33716,1902508.782036,620708.9478292611
2020-02-15 00:00:00+00:00,0.33765,0.34686,0.29547,0.30648,2064721.70078917,661688.4290184496
2020-02-16 00:00:00+00:00,0.30626,0.31984,0.2685,0.29552,2626511.49800757,760571.9703366199
2020-02-17 00:00:00+00:00,0.29254,0.29475,0.26915,0.28697,1607092.42353884,447855.6536649316
2020-02-18 00:00:00+00:00,0.28642,0.304,0.27607,0.29831,1518151.10368459,445463.140511223
2020-02-19 00:00:00+00:00,0.29654,0.308,0.27001,0.275,1686590.80246203,489050.6767545707
2020-02-20 00:00:00+00:00,0.274,0.281,0.262,0.27077,2064048.81017601,560363.2715856434
2020-02-21 00:00:00+00:00,0.27081,0.279,0.26848,0.27678,551908.03924469,151631.41187532185
2020-02-22 00:00:00+00:00,0.27416,0.278,0.27058,0.275,554110.961453,151844.45665267605
2020-02-23 00:00:00+00:00,0.2758,0.28522,0.2758,0.28406,509363.26432573,143403.10603030468
2020-02-24 00:00:00+00:00,0.28352,0.28516,0.264,0.271,1002538.73842103,276552.81854992575
2020-02-25 00:00:00+00:00,0.27028,0.2704,0.25107,0.252,1545885.41832269,401881.7527027242
2020-02-26 00:00:00+00:00,0.25162,0.25362,0.22231,0.2292,1955274.33259911,464116.2249392383
2020-02-27 00:00:00+00:00,0.2292,0.24789,0.224,0.23704,2042728.46295625,479470.74755063426
2020-02-28 00:00:00+00:00,0.23882,0.24384,0.2282,0.238,1464723.95775935,341406.4373283477
2020-02-29 00:00:00+00:00,0.23675,0.24231,0.229,0.229,306491.67859398,72376.80637034318
2020-03-01 00:00:00+00:00,0.22899,0.23628,0.224,0.2289,477542.40856158,110013.53887392102
2020-03-02 00:00:00+00:00,0.22646,0.24172,0.22603,0.239,571394.15169948,135145.54873749573
2020-03-03 00:00:00+00:00,0.24016,0.24017,0.22922,0.23404,724349.44808105,170673.22888467764
2020-03-04 00:00:00+00:00,0.233,0.23819,0.2296,0.2345,338325.93322026,79467.90782324626
2020-03-05 00:00:00+00:00,0.23599,0.24392,0.23566,0.23859,485233.1676918,116422.49057868299
2020-03-06 00:00:00+00:00,0.23994,0.246,0.23806,0.24506,669917.21946181,162600.61976942024
2020-03-07 00:00:00+00:00,0.24593,0.24594,0.23447,0.23632,731132.95702433,176221.24006960596
2020-03-08 00:00:00+00:00,0.236,0.243,0.20085,0.20384,2087751.04141377,456695.54605144105
2020-03-09 00:00:00+00:00,0.206,0.21174,0.198,0.20874,913183.50029687,187156.68494929446
2020-03-10 00:00:00+00:00,0.20937,0.21698,0.20541,0.21184,726504.03470672,152621.67707592834
2020-03-11 00:00:00+00:00,0.21251,0.21393,0.2,0.20739,497923.71218679,102724.17300298848
2020-03-12 00:00:00+00:00,0.20962,0.20999,0.13001,0.13414,7403606.84776199,1195381.4106359484
2020-03-13 00:00:00+00:00,0.13603,0.16803,0.10766,0.15908,7623480.09569692,1115620.2298934022
2020-03-14 00:00:00+00:00,0.15862,0.1604,0.14341,0.14605,2765796.38262004,422548.77761814283
2020-03-15 00:00:00+00:00,0.14572,0.16399,0.14431,0.15233,1205905.60398116,184183.34334936267
2020-03-16 00:00:00+00:00,0.151,0.15282,0.12835,0.141,3345966.37258037,468808.081642954
2020-03-17 00:00:00+00:00,0.14199,0.15281,0.1413,0.14729,1583006.16246299,233648.529062524
2020-03-18 00:00:00+00:00,0.14636,0.14989,0.141,0.14767,976059.6547628,141634.0271856726
2020-03-19 00:00:00+00:00,0.14841,0.1799,0.14472,0.1659,3624191.72404774,585125.5264519808
2020-03-20 00:00:00+00:00,0.16609,0.17591,0.1457,0.15678,5394021.49269427,883539.539602011
2020-03-21 00:00:00+00:00,0.15642,0.16199,0.1515,0.15813,1823792.77935636,286194.54680150497
2020-03-22 00:00:00+00:00,0.1571,0.16198,0.14652,0.14832,1793318.80140128,276400.4192846478
2020-03-23 00:00:00+00:00,0.14734,0.16208,0.14463,0.15928,2395962.33053054,369061.8253102022
2020-03-24 00:00:00+00:00,0.15928,0.1642,0.15768,0.16352,1939102.77154447,313151.7887962065
2020-03-25 00:00:00+00:00,0.16249,0.16584,0.15733,0.16211,2490318.4854843,401701.63400334516
2020-03-26 00:00:00+00:00,0.16315,0.1779,0.16004,0.1769,1716392.4322961,286433.0418102184
2020-03-27 00:00:00+00:00,0.17734,0.18797,0.17,0.17341,1929884.39001464,342471.8332901372
2020-03-28 00:00:00+00:00,0.17219,0.18003,0.16612,0.17534,4343725.09714888,746292.5564251544
2020-03-29 00:00:00+00:00,0.17689,0.17689,0.162,0.16307,2363492.11776114,391352.69944928616
2020-03-30 00:00:00+00:00,0.16384,0.17558,0.16384,0.17146,1393321.43471843,239994.98212102955
2020-03-31 00:00:00+00:00,0.17147,0.17841,0.17044,0.174,1032268.15355569,180700.0064066224
2020-04-01 00:00:00+00:00,0.17452,0.17635,0.16802,0.17511,1424444.11091638,245992.049089209
2020-04-02 00:00:00+00:00,0.177,0.18716,0.17465,0.17841,1844898.39677766,330379.5891748836
2020-04-03 00:00:00+00:00,0.17752,0.18297,0.17624,0.1791,1207787.63701012,216288.80989483182
2020-04-04 00:00:00+00:00,0.17841,0.18369,0.178,0.18092,573360.36483061,103534.59284314916
2020-04-05 00:00:00+00:00,0.18218,0.18218,0.17641,0.17935,585696.49702215,105066.60242577376
2020-04-06 00:00:00+00:00,0.1796,0.199,0.1796,0.199,1944375.96815732,371728.60686885566
2020-04-07 00:00:00+00:00,0.19891,0.20544,0.1891,0.19325,1970124.02984007,390320.0774148152
2020-04-08 00:00:00+00:00,0.19331,0.20299,0.19147,0.20241,1058641.30976881,210133.79237068884
2020-04-09 00:00:00+00:00,0.20211,0.20218,0.195,0.19941,770598.07890026,152877.72825186336
2020-04-10 00:00:00+00:00,0.19823,0.199,0.18064,0.18775,2159200.504793,408347.53364824865
2020-04-11 00:00:00+00:00,0.18851,0.19261,0.18569,0.18772,930604.61893179,175516.70858377675
2020-04-12 00:00:00+00:00,0.189,0.19692,0.18719,0.18947,983831.70304657,189829.4900636443
2020-04-13 00:00:00+00:00,0.189,0.18992,0.18065,0.18808,1323341.6027438,243886.76795625285
2020-04-14 00:00:00+00:00,0.18821,0.18954,0.18343,0.1864,774227.27570779,144902.009749487
2020-04-15 00:00:00+00:00,0.186,0.18995,0.18033,0.18039,666590.7650355,122869.91963844594
2020-04-16 00:00:00+00:00,0.18013,0.19349,0.1735,0.19194,1693096.39142316,312001.24790119834
2020-04-17 00:00:00+00:00,0.19142,0.192,0.18691,0.1888,1285747.51751278,242895.31065365995
2020-04-18 00:00:00+00:00,0.18918,0.197,0.189,0.19538,1060333.56924777,204393.16314532873
2020-04-19 00:00:00+00:00,0.19538,0.19621,0.18881,0.19,938437.35548766,181271.13764150516
2020-04-20 00:00:00+00:00,0.18908,0.1947,0.17879,0.18164,1431518.97252557,267842.22033545957
2020-04-21 00:00:00+00:00,0.1823,0.18678,0.1817,0.184,1642043.98103916,301483.2904936654
2020-04-22 00:00:00+00:00,0.18438,0.1898,0.18265,0.18894,935432.66438992,174282.94449031845
2020-04-23 00:00:00+00:00,0.18892,0.2,0.18553,0.19303,2082670.73219728,400871.09893515456
2020-04-24 00:00:00+00:00,0.19221,0.19736,0.19221,0.19299,543499.84995311,105564.47191454249
2020-04-25 00:00:00+00:00,0.1926,0.19751,0.19185,0.1948,980554.81734654,190757.69121039068
2020-04-26 00:00:00+00:00,0.19412,0.19799,0.19241,0.19707,1024987.09922156,200195.84912427518
2020-04-27 00:00:00+00:00,0.19668,0.19999,0.19473,0.1979,447196.73600427,88214.00403866339
2020-04-28 00:00:00+00:00,0.19726,0.21868,0.19544,0.21552,4383733.13335705,902492.944145399
2020-04-29 00:00:00+00:00,0.2155,0.23153,0.21406,0.22574,2791829.49419835,617484.7931628302
2020-04-30 00:00:00+00:00,0.22635,0.23594,0.20849,0.21142,2605445.88841346,580352.3664524708
2020-05-01 00:00:00+00:00,0.213,0.22446,0.21261,0.21841,785646.67954836,171483.82562711547
2020-05-02 00:00:00+00:00,0.21757,0.22599,0.21585,0.22361,594023.67722196,131190.74158274144
2020-05-03 00:00:00+00:00,0.22331,0.22682,0.21514,0.2197,1000151.41258068,220837.38386429797
2020-05-04 00:00:00+00:00,0.2197,0.22,0.20762,0.21862,1249107.18977804,266951.6266994684
2020-05-05 00:00:00+00:00,0.21844,0.22273,0.214,0.21599,785711.29464735,170578.69670531308
2020-05-06 00:00:00+00:00,0.21614,0.22297,0.211,0.21122,1004403.13867091,219433.44549594334
2020-05-07 00:00:00+00:00,0.21047,0.22198,0.21003,0.21866,1478295.12957728,320764.5786968514
2020-05-08 00:00:00+00:00,0.21891,0.22225,0.215,0.21863,1066848.04605068,233491.18606799023
2020-05-09 00:00:00+00:00,0.21727,0.22541,0.21555,0.2185,381931.28177037,84315.15941068307
2020-05-10 00:00:00+00:00,0.216,0.21614,0.17406,0.19597,3208850.74210931,623441.7522975176
2020-05-11 00:00:00+00:00,0.19758,0.2,0.185,0.19304,1013998.39914385,196341.1173031274
2020-05-12 00:00:00+00:00,0.19304,0.2,0.19108,0.19833,882392.06299494,174067.40776760818
2020-05-13 00:00:00+00:00,0.19698,0.20487,0.196,0.20201,1191152.97137163,238112.5641724956
2020-05-14 00:00:00+00:00,0.20194,0.20647,0.199,0.20458,856885.3272861,174094.6517198584
2020-05-15 00:00:00+00:00,0.2046,0.2046,0.19697,0.19729,519176.14543903,104440.63285963552
2020-05-16 00:00:00+00:00,0.197,0.20212,0.19675,0.20044,504875.91760375,100891.55247863015
2020-05-17 00:00:00+00:00,0.1995,0.20491,0.19924,0.20138,402111.89285789,81133.55063867461
2020-05-18 00:00:00+00:00,0.202,0.2079,0.2005,0.20544,824218.80982091,168328.46886221293
2020-05-19 00:00:00+00:00,0.20544,0.2065,0.20079,0.20477,533129.49171717,108306.80451979343
2020-05-20 00:00:00+00:00,0.20477,0.206,0.1971,0.20218,736271.10840713,149542.43419108854
2020-05-21 00:00:00+00:00,0.2022,0.203,0.18888,0.1939,789627.33196885,155133.28127401747
2020-05-22 00:00:00+00:00,0.1939,0.20294,0.19216,0.20049,354945.33304607,70608.524679111
2020-05-23 00:00:00+00:00,0.2005,0.20272,0.19818,0.19856,736532.81277162,147629.8761595767
2020-05-24 00:00:00+00:00,0.19851,0.20155,0.192,0.19414,296296.3123316,58628.560836938675
2020-05-25 00:00:00+00:00,0.19209,0.19688,0.18941,0.19593,486200.36376904,94383.89292695791
2020-05-26 00:00:00+00:00,0.19637,0.19637,0.192,0.19386,480543.44256524,93369.02476440709
2020-05-27 00:00:00+00:00,0.19396,0.2,0.19396,0.19758,498746.31891042,98306.89473380367
2020-05-28 00:00:00+00:00,0.19778,0.20099,0.195,0.2002,846533.19393586,167295.23757600097
2020-05-29 00:00:00+00:00,0.20089,0.20242,0.19629,0.1972,555011.16151495,110127.35228831723
2020-05-30 00:00:00+00:00,0.1972,0.20859,0.19605,0.2071,937821.41903328,191007.86804302558
2020-05-31 00:00:00+00:00,0.20656,0.21354,0.20038,0.20276,1242722.14511556,255902.68435507023
2020-06-01 00:00:00+00:00,0.20289,0.21389,0.20243,0.21126,685557.58503745,142836.07374026312
2020-06-02 00:00:00+00:00,0.21176,0.21443,0.19635,0.203,1416739.45686245,295642.5964083745
2020-06-03 00:00:00+00:00,0.20251,0.2048,0.20092,0.2038,347669.14866904,70743.86683989233
2020-06-04 00:00:00+00:00,0.20406,0.207,0.201,0.20434,564392.94224954,115291.59882962173
2020-06-05 00:00:00+00:00,0.204,0.20575,0.2015,0.203,240736.70651463,48971.35896158562
2020-06-06 00:00:00+00:00,0.2026,0.205,0.2012,0.20459,288587.00381534,58682.512637558364
2020-06-07 00:00:00+00:00,0.20339,0.20499,0.1985,0.20296,987243.46101483,199739.44026780312
2020-06-08 00:00:00+00:00,0.20383,0.2045,0.20124,0.20438,392279.91707078,79520.06241429067
2020-06-09 00:00:00+00:00,0.20438,0.2053,0.2005,0.20104,649781.68323435,131646.86154974223
2020-06-10 00:00:00+00:00,0.20205,0.204,0.19999,0.20299,431311.14636251,87045.25338548323
2020-06-11 00:00:00+00:00,0.20252,0.20356,0.1844,0.18821,1515994.02336733,292821.92938818294
2020-06-12 00:00:00+00:00,0.1871,0.19506,0.187,0.19241,1078375.76328372,206709.11003993126
2020-06-13 00:00:00+00:00,0.19249,0.19395,0.191,0.19298,217608.85935542,41855.68018394795
2020-06-14 00:00:00+00:00,0.19202,0.19249,0.189,0.19002,216631.74280045,41265.87596154224
2020-06-15 00:00:00+00:00,0.18943,0.19392,0.182,0.19292,475457.09894138,89349.17255720534
2020-06-16 00:00:00+00:00,0.19248,0.1945,0.19035,0.19193,397835.97167465,76461.9729292677
2020-06-17 00:00:00+00:00,0.1915,0.19886,0.18827,0.19355,584887.98034152,113253.18519798388
2020-06-18 00:00:00+00:00,0.19219,0.19298,0.188,0.18991,546862.2079025,104087.70085283092
2020-06-19 00:00:00+00:00,0.18905,0.18998,0.1865,0.18683,276015.73750184,52008.86773790169
2020-06-20 00:00:00+00:00,0.18734,0.18871,0.185,0.18804,319704.98974859,59693.73949543363
2020-06-21 00:00:00+00:00,0.18769,0.18848,0.18577,0.18578,175503.13901943,32859.487233847336
2020-06-22 00:00:00+00:00,0.18576,0.19083,0.18549,0.19056,581701.1659919,109698.67464148007
2020-06-23 00:00:00+00:00,0.1904,0.19045,0.18823,0.18861,386849.17661744,73210.6141560618
2020-06-24 00:00:00+00:00,0.18935,0.19014,0.18162,0.18378,612400.71207676,112804.28208967859
2020-06-25 00:00:00+00:00,0.1828,0.18388,0.17839,0.18155,760716.84266761,137720.3031976425
2020-06-26 00:00:00+00:00,0.181,0.18651,0.17829,0.18304,580549.88889056,105871.28865568913
2020-06-27 00:00:00+00:00,0.18229,0.18351,0.16925,0.175,944580.70152829,167456.44492347285
2020-06-28 00:00:00+00:00,0.17497,0.17979,0.17319,0.17688,457964.55665952,81037.36069253487
2020-06-29 00:00:00+00:00,0.17726,0.179,0.17488,0.17749,1012297.73917397,178101.03021368632
2020-06-30 00:00:00+00:00,0.17751,0.17788,0.175,0.175,194474.21440918,34304.593785453544
2020-07-01 00:00:00+00:00,0.17466,0.17899,0.174,0.17676,326112.37941612,57753.77931034831
2020-07-02 00:00:00+00:00,0.1766,0.1776,0.1725,0.17508,476733.77986166,83450.17204189645
2020-07-03 00:00:00+00:00,0.17482,0.17859,0.17467,0.17576,606689.19197683,106924.22118395883
2020-07-04 00:00:00+00:00,0.177,0.18,0.17644,0.17816,464471.45157491,82652.80476627898
2020-07-05 00:00:00+00:00,0.17855,0.17855,0.174,0.17651,546958.45110163,96381.58982546178
2020-07-06 00:00:00+00:00,0.17686,0.19,0.17601,0.18913,1028784.87338202,191100.4540557078
2020-07-07 00:00:00+00:00,0.18942,0.18955,0.1835,0.1848,671567.71247048,124687.6802167227
2020-07-08 00:00:00+00:00,0.1848,0.2064,0.184,0.20532,1668384.52356878,330872.62502869795
2020-07-09 00:00:00+00:00,0.20418,0.21149,0.19653,0.20208,1112476.76074918,226030.0889990437
2020-07-10 00:00:00+00:00,0.20188,0.20188,0.19286,0.19941,419805.99989467,82666.96929059956
2020-07-11 00:00:00+00:00,0.1998,0.20496,0.19832,0.20199,569118.37025673,114483.02510530548
2020-07-12 00:00:00+00:00,0.20164,0.20351,0.198,0.20042,385178.79466191,77454.03047360713
2020-07-13 00:00:00+00:00,0.2004,0.20628,0.1925,0.19892,1314164.73346018,263443.588153183
2020-07-14 00:00:00+00:00,0.19789,0.19981,0.19531,0.19974,377056.17569078,74645.25737680701
2020-07-15 00:00:00+00:00,0.19965,0.201,0.19623,0.1975,360265.27130262,71412.67255441878
2020-07-16 00:00:00+00:00,0.19666,0.19753,0.18936,0.19443,715467.98589108,137406.43620502373
2020-07-17 00:00:00+00:00,0.19357,0.19779,0.19146,0.19429,284539.71312186,55402.54098550711
2020-07-18 00:00:00+00:00,0.19473,0.20229,0.19415,0.1998,209471.39969076,41520.18560139629
2020-07-19 00:00:00+00:00,0.20137,0.20137,0.1959,0.20035,257620.08102254,50960.58678779594
2020-07-20 00:00:00+00:00,0.19985,0.19985,0.1925,0.19455,333275.06491999,65481.98640580136
2020-07-21 00:00:00+00:00,0.1953,0.201,0.1953,0.19977,617314.62463162,122767.84553673037
2020-07-22 00:00:00+00:00,0.19979,0.20474,0.196,0.20306,661087.60920273,132842.6475145096
2020-07-23 00:00:00+00:00,0.20372,0.21043,0.20203,0.20777,633741.38091943,131190.12280012682
2020-07-24 00:00:00+00:00,0.20842,0.20842,0.20253,0.20451,516990.45054075,106189.12503905983
2020-07-25 00:00:00+00:00,0.20426,0.2171,0.20426,0.21598,494234.35247922,103475.03699083216
2020-07-26 00:00:00+00:00,0.21614,0.22535,0.21515,0.21528,244902.39033596,53611.82514229344
2020-07-27 00:00:00+00:00,0.21763,0.22962,0.2106,0.22411,1180741.872088,260950.82638546606
2020-07-28 00:00:00+00:00,0.22548,0.23498,0.21863,0.23084,799055.75830203,182337.66780256556
2020-07-29 00:00:00+00:00,0.23145,0.25,0.23071,0.24321,1269590.75136589,307164.45301910513
2020-07-30 00:00:00+00:00,0.24233,0.24942,0.238,0.24493,1828476.82240347,446231.42477368517
2020-07-31 00:00:00+00:00,0.24579,0.26063,0.24235,0.26004,985172.65646851,246404.44124424164
2020-08-01 00:00:00+00:00,0.2601,0.2994,0.2573,0.293,2259752.600329,626017.1276967126
2020-08-02 00:00:00+00:00,0.29354,0.32592,0.25724,0.2875,4412602.18713643,1303438.5646490064
2020-08-03 00:00:00+00:00,0.28747,0.32,0.28502,0.31069,1980948.62818318,606306.705463342
2020-08-04 00:00:00+00:00,0.31288,0.31845,0.29087,0.30073,1700765.56001653,519721.7808406228
2020-08-05 00:00:00+00:00,0.30178,0.30784,0.29168,0.30214,978651.19716702,294665.8561756709
2020-08-06 00:00:00+00:00,0.30389,0.31045,0.29738,0.30417,363966.34910697,110837.83819183186
2020-08-07 00:00:00+00:00,0.30182,0.31,0.2819,0.29384,666581.45261492,199274.70884768668
2020-08-08 00:00:00+00:00,0.29434,0.2986,0.2904,0.29301,143054.85783476,42044.70713562098
2020-08-09 00:00:00+00:00,0.296,0.29838,0.2832,0.28799,240746.13736837,70012.70277026315
2020-08-10 00:00:00+00:00,0.28887,0.29999,0.287,0.29482,366841.20975761,108266.93148315005
2020-08-11 00:00:00+00:00,0.29438,0.30698,0.27004,0.284,837342.92225929,243041.615420135
2020-08-12 00:00:00+00:00,0.28203,0.28651,0.2735,0.28263,374345.60064934,105390.57928190535
2020-08-13 00:00:00+00:00,0.2825,0.29566,0.273,0.2954,519593.47681515,146960.5442838642
2020-08-14 00:00:00+00:00,0.2969,0.30786,0.29063,0.30016,1146239.35759847,342035.99518498755
2020-08-15 00:00:00+00:00,0.301,0.305,0.29689,0.29958,498348.1247546,150326.0365119464
2020-08-16 00:00:00+00:00,0.2982,0.30436,0.29228,0.304,307317.62017795,91637.25739103294
2020-08-17 00:00:00+00:00,0.30465,0.32727,0.298,0.31507,1434633.13853513,453245.28629883286
2020-08-18 00:00:00+00:00,0.31468,0.32114,0.29848,0.30308,719416.04962782,220255.27443688258
2020-08-19 00:00:00+00:00,0.3037,0.30515,0.2796,0.28951,623407.56201184,180885.4991498154
2020-08-20 00:00:00+00:00,0.29004,0.29431,0.28497,0.293,510839.86124197,148376.63524420635
2020-08-21 00:00:00+00:00,0.29227,0.295,0.27733,0.2789,573113.80261985,165100.66280485946
2020-08-22 00:00:00+00:00,0.27829,0.286,0.274,0.286,442159.61797226,123323.95256924166
2020-08-23 00:00:00+00:00,0.288,0.288,0.27904,0.28611,233728.61672106,66069.7552685994
2020-08-24 00:00:00+00:00,0.284,0.29186,0.283,0.28945,170991.83407031,49185.69563125516
2020-08-25 00:00:00+00:00,0.28988,0.28988,0.27023,0.27704,766438.17197421,213982.5812015144
2020-08-26 00:00:00+00:00,0.27541,0.28072,0.27442,0.27673,238461.31025547,66066.5527013298
2020-08-27 00:00:00+00:00,0.2772,0.27898,0.25484,0.26384,1969726.00000276,525528.1019752854
2020-08-28 00:00:00+00:00,0.265,0.273,0.26066,0.27188,561037.48650029,150696.9384056389
2020-08-29 00:00:00+00:00,0.27215,0.27658,0.26955,0.27401,1054731.5023466,288591.06427817803
2020-08-30 00:00:00+00:00,0.27382,0.284,0.27382,0.283,649518.6773653,181557.13028045115
2020-08-31 00:00:00+00:00,0.28306,0.286,0.27451,0.28155,1221486.95314028,344150.48741836724
2020-09-01 00:00:00+00:00,0.28155,0.299,0.27607,0.2957,2069476.10868573,600046.3108422474
2020-09-02 00:00:00+00:00,0.2955,0.3035,0.26471,0.27676,2434892.68816243,690525.4503919394
2020-09-03 00:00:00+00:00,0.276,0.3207,0.241,0.24523,2975448.65938084,784962.3754082853
2020-09-04 00:00:00+00:00,0.2455,0.26558,0.2415,0.25525,1686404.33447593,422568.35534110636
2020-09-05 00:00:00+00:00,0.25474,0.25999,0.2316,0.2375,2109400.53369827,512965.14102680347
2020-09-06 00:00:00+00:00,0.23766,0.24342,0.22898,0.24092,564888.97863737,133091.11253641083
2020-09-07 00:00:00+00:00,0.24272,0.24296,0.2305,0.2419,549147.60941781,130522.62493141784
2020-09-08 00:00:00+00:00,0.2428,0.2435,0.2315,0.23625,593849.86810777,141441.89928150145
2020-09-09 00:00:00+00:00,0.23625,0.24285,0.2334,0.23864,524285.57063069,124721.30687816448
2020-09-10 00:00:00+00:00,0.2395,0.24868,0.2395,0.24272,570825.08754123,139361.48109976886
2020-09-11 00:00:00+00:00,0.24342,0.24448,0.2375,0.24326,532192.78794654,128686.28324269934
2020-09-12 00:00:00+00:00,0.24293,0.2485,0.24095,0.24806,595932.43861478,145023.4440026229
2020-09-13 00:00:00+00:00,0.24798,0.25349,0.238,0.2422,376112.07272814,92703.45359979596
